,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_2,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_3,assistsplayer_8,baron_team100,deathsplayer_10,deathsplayer_3,killsplayer_5,killsplayer_9,riftherald_team200,assistsplayer_4,dragon_team200,killsplayer_0,killsplayer_6,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200,time
22,2.0,7.0,1.0,2.0,0.0,6.0,4.0,1444.0,668.0,1150.0,875.0,990.0,781.0,557.0,481.0,377.0,253.0,2.0,2.0,4.0,5.0,2.0,3.0,3.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,3.0,1.0,8.0,6.0,8.0,8.0,6.0,5.0,7.0,7.0,8.0,7.0,5497.0,0.0,335.0,163.0,0.0,193.0,290.0,3617.0,926.0,785.0,55.0,13.0,6.0,69.0,4.0,49.0,44.0,13.0,62.0,47.0,93.0,2986.0,3550.0,1745.0,3298.0,3052.0,2369.0,526.0,3491.0,3989.0,1.0,0.0,88298.0,35750.0,62311.0,18305.0,64424.0,51526.0,8025.0,140258.0,38351.0,26459.0,600209.0,5591.0,3435.0,3956.0,2539.0,3298.0,3245.0,2659.0,4357.0,4798.0,4774.0,4594.0,3518.0,4375.0,3275.0,2640.0,2531.0,2632.0,4331.0,3302.0,4953.0,9.0,3.0,0.0,449.0,70.0,631.0,0.0,0.0,0.0,212.0,380.0,0.0,10.0,54.0,8.0,11.0,31.0,17.0,110.0,8.0,7.0,19.0,200.0,4511.0,2506.0,4146.0,4141.0,2560.0,2179.0,3586.0,3729.0,4087.0,3199.0,3.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,14,10,30,20,48,55,9,14,35,35,6188,5618,183,179,11738,13361,284864,248843,18629,20023,17415,18736,701,1041,77,198,11,19,17537,17107,10
23,0.0,1.0,3.0,5.0,1.0,3.0,1.0,474.0,501.0,473.0,615.0,572.0,1067.0,328.0,928.0,1485.0,757.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,3.0,8.0,5.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0,366.0,735.0,2485.0,70.0,220.0,796.0,0.0,1677.0,3485.0,0.0,73.0,15.0,11.0,78.0,73.0,17.0,61.0,7.0,77.0,65.0,3061.0,0.0,677.0,1033.0,4886.0,612.0,3981.0,427.0,1059.0,1580.0,1.0,0.0,61299.0,13905.0,194963.0,33663.0,54394.0,26986.0,35673.0,157917.0,126983.0,6506.0,600166.0,4291.0,957.0,3767.0,1294.0,5107.0,1512.0,4181.0,2413.0,4678.0,1580.0,3704.0,2151.0,4073.0,3315.0,4347.0,2942.0,3378.0,4128.0,4190.0,2907.0,0.0,10.0,864.0,222.0,604.0,190.0,0.0,104.0,200.0,309.0,133.0,0.0,6.0,20.0,1.0,9.0,8.0,20.0,7.0,1.0,10.0,7.0,100.0,4850.0,2241.0,4145.0,4493.0,3523.0,2931.0,4101.0,4023.0,4684.0,2967.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,10,30,20,60,52,10,6,37,34,3937,5897,252,225,10269,7047,371305,340984,15971,13809,18381,16754,1762,864,44,45,10,6,19942,18016,10
24,1.0,2.0,0.0,2.0,0.0,3.0,0.0,248.0,298.0,1141.0,628.0,535.0,299.0,785.0,1062.0,244.0,566.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,8.0,6.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,6.0,409.0,904.0,1931.0,428.0,361.0,491.0,117.0,385.0,3547.0,886.0,67.0,5.0,7.0,68.0,91.0,16.0,63.0,8.0,74.0,64.0,3461.0,681.0,252.0,1945.0,1253.0,397.0,1205.0,1224.0,374.0,220.0,1.0,0.0,38904.0,42508.0,171232.0,8620.0,0.0,8687.0,64705.0,248872.0,80567.0,39596.0,600158.0,3870.0,1816.0,2977.0,2374.0,1615.0,992.0,1883.0,1609.0,4224.0,1106.0,3548.0,2333.0,3676.0,3078.0,3910.0,2449.0,3045.0,3762.0,3524.0,3141.0,1.0,7.0,0.0,230.0,793.0,0.0,0.0,104.0,560.0,0.0,302.0,0.0,17.0,20.0,5.0,6.0,5.0,37.0,9.0,10.0,7.0,7.0,100.0,4475.0,2918.0,4163.0,4225.0,3429.0,2413.0,4075.0,4322.0,4318.0,2830.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,5,5,30,20,60,57,5,5,37,36,3620,5839,249,214,7308,3704,227443,476248,11828,10638,16661,15805,897,1092,70,53,4,5,18705,18463,10
25,1.0,3.0,1.0,0.0,1.0,1.0,0.0,129.0,382.0,670.0,880.0,516.0,468.0,1522.0,1143.0,954.0,590.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,8.0,6.0,6.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0,985.0,864.0,1363.0,262.0,20.0,1032.0,264.0,366.0,2233.0,84.0,70.0,11.0,2.0,74.0,84.0,5.0,69.0,5.0,68.0,73.0,2726.0,295.0,559.0,1971.0,2729.0,674.0,1164.0,1597.0,924.0,2160.0,1.0,0.0,66775.0,13973.0,271462.0,31382.0,3470.0,8094.0,30624.0,184954.0,53373.0,0.0,600181.0,3712.0,1249.0,1938.0,2404.0,2750.0,1777.0,2152.0,1972.0,3293.0,2245.0,3204.0,2282.0,3470.0,3795.0,3166.0,2218.0,3297.0,3868.0,3134.0,3590.0,1.0,7.0,0.0,90.0,16.0,170.0,0.0,70.0,723.0,8.0,136.0,0.0,8.0,33.0,4.0,6.0,9.0,17.0,7.0,8.0,7.0,7.0,100.0,4452.0,2681.0,3065.0,4464.0,3166.0,2609.0,4125.0,3735.0,4277.0,3043.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,30,20,48,52,3,6,34,35,3662,3811,235,226,8659,6140,381183,282924,12581,10911,15853,16171,256,957,44,62,3,5,17756,17861,10
26,0.0,0.0,0.0,3.0,0.0,2.0,0.0,622.0,65.0,578.0,946.0,364.0,262.0,493.0,2292.0,443.0,46.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,68.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,7.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,7.0,6.0,232.0,1691.0,0.0,1714.0,207.0,1105.0,0.0,479.0,2489.0,336.0,57.0,10.0,6.0,87.0,71.0,0.0,62.0,6.0,47.0,66.0,2490.0,617.0,1972.0,976.0,2697.0,833.0,4018.0,3515.0,99.0,1619.0,0.0,1.0,45722.0,80255.0,98353.0,96854.0,24878.0,31930.0,33208.0,168283.0,27961.0,3092.0,600132.0,3755.0,2572.0,2266.0,2690.0,2904.0,2017.0,4366.0,4390.0,2589.0,1955.0,2647.0,2135.0,3278.0,3411.0,3339.0,2447.0,3393.0,4767.0,3028.0,3721.0,7.0,4.0,1032.0,263.0,294.0,0.0,0.0,78.0,348.0,395.0,0.0,0.0,12.0,24.0,1.0,9.0,12.0,107.0,7.0,3.0,13.0,10.0,200.0,3860.0,2407.0,2764.0,4588.0,3050.0,2830.0,4402.0,4736.0,3857.0,3046.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,68.0,8,3,30,20,49,72,3,8,33,35,3258,4995,221,191,8968,9868,297737,312799,13632,15872,15122,17044,1404,1006,141,57,4,4,17092,18448,10
27,0.0,9.0,2.0,3.0,1.0,3.0,3.0,304.0,704.0,1857.0,126.0,199.0,170.0,793.0,992.0,116.0,1106.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,43.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,4.0,2.0,8.0,6.0,7.0,8.0,6.0,6.0,8.0,7.0,7.0,8.0,2585.0,1000.0,2943.0,206.0,102.0,1379.0,2540.0,1853.0,2266.0,218.0,48.0,1.0,3.0,67.0,59.0,2.0,72.0,8.0,71.0,83.0,472.0,734.0,1741.0,987.0,3125.0,527.0,3372.0,804.0,846.0,3560.0,0.0,1.0,99778.0,19925.0,27691.0,29116.0,12285.0,19918.0,91050.0,188006.0,174287.0,61504.0,600231.0,3058.0,1855.0,4763.0,1254.0,3227.0,2097.0,6295.0,3362.0,3154.0,3778.0,2954.0,3154.0,4057.0,3301.0,3449.0,2715.0,3593.0,4402.0,3736.0,4756.0,3.0,1.0,0.0,121.0,78.0,60.0,0.0,190.0,381.0,704.0,42.0,0.0,8.0,24.0,2.0,10.0,8.0,18.0,141.0,4.0,12.0,5.0,200.0,4239.0,2580.0,3716.0,4540.0,2473.0,2429.0,4607.0,3828.0,4000.0,4162.0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,12,7,30,20,50,45,7,12,35,36,7215,7877,179,235,6852,9316,188788,534772,14399,18444,16476,19641,328,1248,46,186,9,16,17397,19177,10
28,2.0,0.0,0.0,2.0,0.0,0.0,0.0,656.0,181.0,294.0,703.0,283.0,138.0,1062.0,1640.0,136.0,396.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,4.0,0.0,0.0,71.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,5.0,8.0,5.0,7.0,7.0,6.0,6.0,7.0,8.0,8.0,6.0,1097.0,863.0,104.0,2098.0,125.0,855.0,2717.0,137.0,913.0,446.0,51.0,4.0,2.0,40.0,73.0,15.0,71.0,9.0,76.0,69.0,1644.0,586.0,1146.0,923.0,1038.0,869.0,1077.0,1604.0,3857.0,153.0,1.0,0.0,109703.0,2972.0,209526.0,63260.0,20522.0,80898.0,30162.0,62469.0,11757.0,2675.0,600145.0,2891.0,1450.0,1368.0,3172.0,1164.0,1792.0,3794.0,1839.0,4900.0,600.0,3456.0,2066.0,3369.0,3498.0,3658.0,2838.0,2937.0,4015.0,5266.0,2841.0,8.0,4.0,149.0,0.0,118.0,150.0,0.0,67.0,0.0,98.0,130.0,0.0,112.0,20.0,5.0,10.0,17.0,33.0,13.0,4.0,7.0,7.0,200.0,4422.0,2023.0,3581.0,3410.0,3134.0,2421.0,4038.0,4743.0,4694.0,3128.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,7,7,30,20,64,71,7,7,34,34,4279,5076,181,229,5620,7277,483909,110035,10387,12583,16819,17125,484,228,177,51,8,1,16968,18626,10
29,0.0,5.0,0.0,2.0,0.0,4.0,4.0,410.0,887.0,47.0,1438.0,127.0,131.0,1808.0,84.0,199.0,555.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,8.0,6.0,7.0,7.0,6.0,6.0,8.0,7.0,8.0,6.0,137.0,0.0,252.0,1202.0,1202.0,899.0,4127.0,0.0,176.0,109.0,53.0,1.0,10.0,69.0,65.0,14.0,78.0,5.0,76.0,63.0,1360.0,1578.0,2185.0,51.0,3629.0,866.0,1515.0,2806.0,1823.0,3090.0,0.0,1.0,43529.0,42113.0,78279.0,94134.0,5449.0,13973.0,17044.0,85383.0,39405.0,18560.0,600203.0,1560.0,1838.0,2643.0,1254.0,4831.0,2051.0,5642.0,3382.0,2144.0,3199.0,2510.0,2612.0,3472.0,3498.0,3302.0,2381.0,3843.0,4249.0,4124.0,3305.0,10.0,2.0,63.0,260.0,205.0,0.0,0.0,286.0,0.0,575.0,144.0,0.0,4.0,22.0,2.0,5.0,7.0,24.0,8.0,5.0,12.0,7.0,200.0,4177.0,2501.0,4031.0,4058.0,2449.0,2418.0,4578.0,3918.0,4300.0,3006.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,8,3,30,20,52,44,3,8,34,35,3692,4412,211,223,8091,10812,235364,202505,12339,16205,15163,18133,554,979,42,54,3,14,17133,18303,10
30,1.0,2.0,0.0,0.0,0.0,0.0,1.0,538.0,353.0,265.0,742.0,447.0,215.0,1084.0,1911.0,630.0,776.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,5.0,7.0,8.0,6.0,6.0,8.0,7.0,9.0,7.0,2255.0,1350.0,681.0,83.0,126.0,2275.0,3879.0,62.0,264.0,267.0,55.0,5.0,6.0,71.0,51.0,0.0,69.0,1.0,81.0,76.0,736.0,352.0,171.0,1872.0,1146.0,334.0,0.0,1359.0,2848.0,1173.0,0.0,0.0,110629.0,29663.0,165283.0,58198.0,17670.0,61245.0,100372.0,132107.0,0.0,0.0,600164.0,2991.0,1745.0,930.0,2228.0,1273.0,2803.0,3879.0,1461.0,3165.0,1441.0,2813.0,2603.0,3575.0,2992.0,2697.0,2340.0,3459.0,3811.0,4045.0,3326.0,6.0,4.0,0.0,42.0,78.0,271.0,0.0,193.0,0.0,40.0,52.0,0.0,12.0,68.0,6.0,5.0,17.0,41.0,13.0,2.0,47.0,15.0,100.0,4018.0,2251.0,3681.0,4492.0,2778.0,2450.0,4891.0,3583.0,5343.0,3502.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,6,3,30,30,52,68,3,6,34,36,5420,5822,183,232,4259,5732,413025,262142,10225,11691,14417,17244,542,134,81,145,2,4,17419,19570,10
31,2.0,1.0,1.0,1.0,0.0,1.0,0.0,597.0,669.0,711.0,591.0,890.0,1364.0,406.0,651.0,715.0,1005.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,6.0,8.0,7.0,241.0,786.0,184.0,1273.0,44.0,2655.0,1374.0,222.0,392.0,348.0,54.0,15.0,4.0,17.0,70.0,76.0,53.0,0.0,78.0,81.0,2892.0,745.0,1172.0,582.0,1367.0,259.0,338.0,1480.0,2505.0,1931.0,2.0,0.0,46936.0,37920.0,163249.0,96112.0,27411.0,79599.0,13872.0,277204.0,6836.0,6209.0,600181.0,3938.0,1917.0,1462.0,2075.0,1412.0,3195.0,1970.0,1718.0,3068.0,2279.0,3827.0,2719.0,3827.0,2556.0,3015.0,3779.0,2806.0,3026.0,3555.0,3345.0,1.0,8.0,804.0,386.0,106.0,220.0,0.0,280.0,258.0,16.0,170.0,0.0,8.0,36.0,9.0,22.0,17.0,7.0,7.0,3.0,7.0,10.0,100.0,4242.0,2483.0,3791.0,2427.0,3701.0,4132.0,4012.0,2803.0,4828.0,3408.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,7,20,30,60,50,7,4,36,34,4397,3122,221,227,6272,6999,413307,342041,12082,10952,17004,15451,1410,830,63,63,7,4,18293,17534,10
32,3.0,1.0,1.0,2.0,1.0,0.0,0.0,254.0,97.0,689.0,89.0,233.0,1412.0,1408.0,1413.0,83.0,295.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,44.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,8.0,5.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,0.0,708.0,191.0,123.0,2937.0,1810.0,0.0,155.0,2872.0,0.0,71.0,10.0,4.0,56.0,82.0,14.0,72.0,4.0,66.0,72.0,2553.0,926.0,2234.0,2035.0,601.0,1476.0,2470.0,2312.0,772.0,2226.0,1.0,1.0,35344.0,24147.0,112546.0,25264.0,70438.0,103831.0,48427.0,165835.0,114041.0,3501.0,600201.0,2553.0,1634.0,2573.0,2295.0,3701.0,3535.0,2470.0,2788.0,3644.0,2638.0,3504.0,2092.0,3689.0,3004.0,3958.0,3387.0,3383.0,3423.0,3608.0,3395.0,1.0,9.0,0.0,0.0,147.0,136.0,162.0,248.0,0.0,320.0,0.0,412.0,6.0,25.0,2.0,15.0,7.0,13.0,7.0,4.0,10.0,6.0,100.0,4142.0,1896.0,4163.0,4760.0,3487.0,2893.0,4133.0,3583.0,4493.0,3658.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5,9,30,20,60,48,8,5,37,35,5061,3735,227,224,8899,8706,347423,355951,14657,13174,17542,15901,693,732,43,52,10,3,19445,17763,10
33,0.0,10.0,2.0,1.0,1.0,2.0,2.0,265.0,811.0,210.0,1110.0,197.0,394.0,830.0,653.0,1443.0,710.0,1.0,3.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,2.0,0.0,0.0,72.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,4.0,8.0,6.0,7.0,7.0,5.0,5.0,8.0,8.0,8.0,7.0,3017.0,1385.0,172.0,1425.0,0.0,1423.0,1897.0,2319.0,617.0,1751.0,77.0,14.0,17.0,55.0,23.0,1.0,62.0,5.0,82.0,60.0,1351.0,928.0,3024.0,619.0,1339.0,683.0,268.0,569.0,3251.0,3579.0,0.0,0.0,15293.0,42666.0,247829.0,26328.0,3636.0,51651.0,53352.0,261116.0,51014.0,79603.0,600214.0,4368.0,2313.0,3458.0,2045.0,1457.0,2107.0,2166.0,3026.0,4063.0,6563.0,3390.0,2986.0,3595.0,3355.0,2012.0,3344.0,3180.0,4443.0,4734.0,5915.0,10.0,1.0,0.0,0.0,262.0,0.0,117.0,0.0,0.0,138.0,194.0,1231.0,9.0,27.0,5.0,8.0,11.0,20.0,8.0,1.0,17.0,7.0,200.0,4730.0,3041.0,3810.0,3389.0,1739.0,1906.0,4594.0,4445.0,4717.0,3607.0,2.0,4.0,0.0,3.0,3.0,2.0,9.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,17,6,30,20,58,72,6,17,32,37,6037,7969,173,223,7016,8595,344737,487751,13435,18131,15696,21258,379,1563,53,60,5,19,15574,20404,10
34,1.0,4.0,2.0,5.0,0.0,0.0,1.0,1394.0,58.0,1534.0,973.0,608.0,982.0,729.0,22.0,619.0,620.0,2.0,2.0,4.0,2.0,3.0,1.0,5.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,20.0,0.0,1.0,0.0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,9.0,5.0,7.0,289.0,307.0,1938.0,2629.0,0.0,2271.0,3243.0,119.0,1333.0,294.0,51.0,2.0,6.0,59.0,58.0,4.0,55.0,82.0,9.0,61.0,3610.0,2684.0,641.0,184.0,2117.0,945.0,1205.0,3715.0,742.0,1447.0,2.0,0.0,76329.0,210829.0,228935.0,26325.0,102443.0,68739.0,13740.0,18505.0,13516.0,24248.0,600203.0,4433.0,3129.0,2847.0,2814.0,2600.0,3217.0,4448.0,3986.0,2599.0,1759.0,3869.0,3873.0,3634.0,3453.0,3633.0,3367.0,3179.0,4487.0,2244.0,4220.0,4.0,9.0,533.0,138.0,267.0,0.0,483.0,0.0,0.0,152.0,522.0,18.0,10.0,5.0,4.0,13.0,15.0,34.0,8.0,3.0,22.0,18.0,100.0,3992.0,3025.0,3480.0,3779.0,3087.0,2434.0,3605.0,5397.0,1743.0,3520.0,5.0,4.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,11,11,30,20,55,50,11,10,33,34,7127,5296,178,209,7497,9793,502771,280838,15911,15921,17956,18003,1283,830,76,56,14,9,16772,17290,10
