,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team100,deathsplayer_10,killsplayer_6,killsplayer_9,riftherald_team200,dragon_team200,killsplayer_0,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200,time
13,1.0,6.0,3.0,3.0,8.0,2.0,4.0,2.0,3.0,850.0,944.0,1036.0,957.0,58.0,525.0,50.0,90.0,1065.0,448.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,4.0,0.0,0.0,83.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,0.0,3.0,3.0,10.0,8.0,10.0,11.0,8.0,8.0,10.0,9.0,9.0,10.0,0.0,1859.0,0.0,3688.0,0.0,1854.0,4037.0,3.0,431.0,4025.0,109.0,8.0,22.0,121.0,98.0,4.0,97.0,5.0,125.0,111.0,4107.0,663.0,4407.0,1089.0,4817.0,473.0,3572.0,4047.0,5353.0,54.0,1.0,0.0,38372.0,137222.0,160647.0,20521.0,17444.0,16355.0,142984.0,226315.0,760.0,23143.0,900267.0,4317.0,2676.0,4848.0,6381.0,4817.0,2703.0,7609.0,4583.0,5982.0,4080.0,4970.0,4574.0,6576.0,6742.0,5178.0,3835.0,5510.0,6130.0,6065.0,5518.0,10.0,5.0,210.0,153.0,441.0,1603.0,0.0,376.0,0.0,532.0,198.0,0.0,7.0,30.0,9.0,12.0,8.0,20.0,19.0,6.0,16.0,6.0,200.0,7147.0,4226.0,6645.0,7980.0,5035.0,4998.0,6451.0,5531.0,5665.0,6906.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,10,12,30,30,86,83,11,10,47,46,5542,10355,354,346,14893,13689,253339,530424,23066,24930,27301,27797,2630,883,56,77,17,17,31805,28779,15
14,6.0,3.0,5.0,1.0,8.0,2.0,5.0,2.0,4.0,437.0,818.0,75.0,588.0,1130.0,492.0,162.0,3492.0,500.0,1112.0,2.0,4.0,2.0,3.0,1.0,6.0,1.0,3.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.0,4.0,1.0,0.0,0.0,97.0,0.0,4.0,2.0,3.0,2.0,7.0,1.0,1.0,3.0,2.0,10.0,8.0,10.0,11.0,9.0,8.0,9.0,11.0,10.0,10.0,70.0,1350.0,6339.0,947.0,135.0,3191.0,799.0,398.0,2917.0,1680.0,81.0,16.0,20.0,111.0,116.0,2.0,79.0,29.0,99.0,128.0,7748.0,777.0,1110.0,5747.0,3360.0,642.0,4340.0,4864.0,505.0,5227.0,0.0,0.0,83672.0,33352.0,340449.0,27722.0,32408.0,23339.0,47188.0,401383.0,16696.0,211556.0,900213.0,9137.0,2296.0,7904.0,6940.0,3496.0,4006.0,6092.0,5713.0,4800.0,6907.0,6262.0,4333.0,5360.0,7003.0,5305.0,3967.0,4652.0,7357.0,6210.0,6757.0,10.0,6.0,1318.0,169.0,454.0,246.0,0.0,172.0,952.0,450.0,1377.0,0.0,11.0,55.0,5.0,51.0,68.0,23.0,10.0,3.0,16.0,11.0,200.0,6468.0,4244.0,6503.0,7387.0,5226.0,4317.0,5540.0,7749.0,6163.0,6291.0,3.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,12,13,30,30,86,101,13,12,48,48,10682,7144,330,351,18607,15713,507590,710175,31483,25808,27897,29309,2190,2948,158,95,23,16,29901,29987,15
15,3.0,2.0,3.0,4.0,2.0,1.0,7.0,4.0,1.0,106.0,441.0,466.0,628.0,428.0,637.0,520.0,1040.0,409.0,479.0,5.0,4.0,4.0,2.0,0.0,2.0,3.0,3.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,0.0,0.0,4.0,0.0,108.0,4.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,10.0,7.0,10.0,10.0,8.0,8.0,11.0,11.0,11.0,9.0,611.0,1825.0,179.0,4761.0,829.0,1399.0,0.0,504.0,6293.0,269.0,90.0,10.0,23.0,87.0,124.0,10.0,101.0,4.0,118.0,135.0,6608.0,539.0,6606.0,1520.0,3154.0,395.0,10430.0,3281.0,1928.0,3704.0,0.0,1.0,72745.0,92755.0,392762.0,58584.0,6473.0,2180.0,78609.0,109333.0,186374.0,21345.0,900347.0,8295.0,2553.0,7374.0,7926.0,3984.0,1794.0,10430.0,4428.0,8244.0,4259.0,5806.0,3840.0,5966.0,5468.0,4518.0,3372.0,7520.0,6815.0,7144.0,6204.0,9.0,6.0,1075.0,188.0,589.0,1644.0,0.0,0.0,0.0,642.0,22.0,285.0,12.0,45.0,6.0,11.0,11.0,29.0,11.0,4.0,9.0,10.0,200.0,6609.0,3952.0,6906.0,6487.0,4981.0,4812.0,7939.0,7315.0,7918.0,5913.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,0.0,2.0,1.0,10.0,15,9,30,30,89,116,9,15,46,49,7779,8891,334,368,18283,19882,532744,488416,29373,29914,25130,31523,3308,1137,69,79,12,15,29795,33037,15
16,4.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,310.0,123.0,260.0,419.0,1775.0,2533.0,109.0,2967.0,746.0,203.0,2.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,97.0,2.0,0.0,0.0,4.0,79.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,5.0,1.0,10.0,8.0,9.0,10.0,10.0,8.0,10.0,9.0,9.0,8.0,5287.0,1004.0,304.0,4684.0,423.0,4837.0,337.0,950.0,3791.0,2306.0,99.0,37.0,16.0,100.0,142.0,4.0,129.0,13.0,81.0,56.0,89.0,238.0,4674.0,1205.0,6735.0,395.0,5774.0,4909.0,1081.0,514.0,0.0,1.0,134676.0,14572.0,81098.0,170270.0,37553.0,102881.0,66204.0,145205.0,19288.0,13609.0,900293.0,5377.0,1603.0,5303.0,5889.0,7158.0,5558.0,6111.0,6456.0,6355.0,2821.0,4610.0,3483.0,6060.0,4819.0,7115.0,4683.0,6279.0,6442.0,4641.0,4388.0,8.0,5.0,0.0,360.0,324.0,0.0,0.0,326.0,0.0,597.0,1482.0,0.0,7.0,46.0,7.0,11.0,67.0,41.0,16.0,11.0,14.0,26.0,200.0,6363.0,4680.0,6067.0,7260.0,6182.0,4788.0,6919.0,5971.0,5930.0,4463.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,16.0,8,8,30,60,99,83,8,8,47,44,15535,8388,361,316,13098,12516,526478,258878,29285,23346,27287,25233,650,2439,133,113,14,14,30660,27963,15
17,1.0,3.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,264.0,279.0,174.0,202.0,789.0,254.0,55.0,282.0,996.0,140.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,79.0,8.0,4.0,0.0,4.0,0.0,80.0,0.0,4.0,0.0,4.0,1.0,3.0,0.0,7.0,4.0,9.0,7.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,9.0,0.0,1461.0,0.0,2088.0,3408.0,1928.0,5303.0,0.0,365.0,3783.0,105.0,27.0,24.0,87.0,108.0,12.0,88.0,69.0,12.0,126.0,7875.0,864.0,6332.0,2243.0,553.0,801.0,1727.0,6181.0,5142.0,84.0,1.0,0.0,34786.0,24280.0,190949.0,28174.0,171278.0,25438.0,223558.0,113879.0,355421.0,42889.0,900328.0,8610.0,2769.0,7146.0,5813.0,3961.0,3597.0,7031.0,7680.0,5989.0,3951.0,6614.0,3669.0,6274.0,5862.0,5389.0,4304.0,4960.0,8942.0,6431.0,5130.0,7.0,5.0,735.0,443.0,814.0,1481.0,0.0,866.0,0.0,1499.0,481.0,83.0,8.0,81.0,9.0,16.0,16.0,51.0,8.0,9.0,6.0,7.0,200.0,5972.0,3835.0,6461.0,6605.0,7236.0,4245.0,6962.0,7097.0,6301.0,5964.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,12,12,30,30,95,84,12,12,47,46,7424,10912,336,322,17804,13998,450625,760027,29127,27420,28443,29132,3896,2506,100,111,9,15,30519,30159,15
18,5.0,5.0,2.0,3.0,8.0,1.0,3.0,3.0,2.0,405.0,477.0,685.0,861.0,768.0,821.0,139.0,285.0,1278.0,490.0,7.0,1.0,2.0,2.0,4.0,7.0,4.0,3.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,3.0,1.0,5.0,9.0,2.0,0.0,8.0,2.0,9.0,8.0,11.0,11.0,9.0,8.0,9.0,9.0,10.0,8.0,1818.0,1435.0,0.0,5944.0,7280.0,1726.0,4848.0,6831.0,678.0,555.0,83.0,16.0,22.0,97.0,99.0,5.0,79.0,23.0,113.0,88.0,5902.0,1243.0,6052.0,678.0,859.0,255.0,2421.0,1181.0,6547.0,3953.0,1.0,0.0,26001.0,34382.0,234991.0,28644.0,135656.0,87849.0,111684.0,136296.0,74313.0,21339.0,900326.0,7721.0,3134.0,6370.0,8557.0,8139.0,1981.0,7960.0,10775.0,7376.0,4509.0,5815.0,3752.0,7305.0,7881.0,6088.0,4821.0,6539.0,6925.0,6178.0,4715.0,1.0,7.0,0.0,456.0,318.0,1934.0,0.0,0.0,690.0,2762.0,150.0,0.0,7.0,17.0,2.0,10.0,9.0,27.0,39.0,1.0,16.0,4.0,100.0,5670.0,4240.0,8303.0,7715.0,5246.0,4285.0,5863.0,5863.0,6626.0,4736.0,3.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16,19,30,30,103,67,19,16,48,44,16768,14347,306,319,13746,15345,513141,378014,32768,33754,31910,28109,2252,4058,55,77,21,14,31219,27328,15
19,1.0,4.0,0.0,2.0,8.0,0.0,6.0,3.0,5.0,353.0,1333.0,305.0,408.0,365.0,85.0,315.0,75.0,473.0,1063.0,3.0,0.0,3.0,5.0,4.0,3.0,1.0,4.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,76.0,88.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,3.0,3.0,6.0,0.0,3.0,1.0,10.0,10.0,10.0,11.0,9.0,8.0,11.0,8.0,10.0,9.0,0.0,597.0,132.0,6594.0,920.0,3575.0,254.0,2338.0,2952.0,5028.0,97.0,23.0,11.0,108.0,82.0,8.0,96.0,22.0,116.0,105.0,5310.0,4480.0,3349.0,213.0,5330.0,760.0,4445.0,2061.0,1447.0,1634.0,1.0,1.0,9809.0,248500.0,359479.0,180868.0,70420.0,80694.0,30680.0,42408.0,21335.0,288718.0,900261.0,6803.0,5263.0,3788.0,6808.0,6375.0,4508.0,5443.0,4702.0,5913.0,6949.0,5353.0,6573.0,5920.0,5533.0,5925.0,4585.0,5490.0,4750.0,5308.0,5848.0,8.0,5.0,1493.0,185.0,306.0,0.0,124.0,172.0,743.0,302.0,1513.0,287.0,8.0,12.0,4.0,7.0,7.0,34.0,9.0,15.0,12.0,6.0,200.0,6932.0,6128.0,6564.0,7653.0,5578.0,4502.0,7917.0,4255.0,6954.0,5485.0,1.0,0.0,3.0,4.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,15,14,30,30,92,84,14,15,48,48,11221,11169,306,362,14962,14067,701270,631641,28282,28270,27316,27969,2095,3030,60,54,12,18,31229,30739,15
20,1.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,1342.0,838.0,1362.0,184.0,614.0,449.0,126.0,1850.0,2370.0,473.0,1.0,1.0,4.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,8.0,8.0,82.0,4.0,4.0,4.0,0.0,1.0,2.0,0.0,1.0,9.0,2.0,11.0,8.0,9.0,10.0,7.0,7.0,10.0,10.0,10.0,9.0,438.0,1824.0,2457.0,1749.0,1027.0,347.0,844.0,709.0,3835.0,0.0,113.0,33.0,11.0,117.0,7.0,93.0,96.0,14.0,93.0,109.0,5420.0,1089.0,260.0,4762.0,580.0,3647.0,5966.0,6064.0,1268.0,5919.0,1.0,0.0,50760.0,50274.0,250252.0,20577.0,1750.0,24305.0,10865.0,58597.0,65174.0,118967.0,900217.0,7215.0,3203.0,3065.0,6995.0,1608.0,3995.0,7095.0,7353.0,7144.0,6539.0,5717.0,4313.0,4527.0,5974.0,3109.0,4424.0,5026.0,7070.0,5030.0,6198.0,10.0,3.0,1356.0,290.0,347.0,484.0,0.0,0.0,284.0,580.0,2040.0,620.0,14.0,40.0,7.0,10.0,18.0,9.0,9.0,4.0,14.0,9.0,200.0,7896.0,4701.0,5205.0,6288.0,3629.0,3267.0,6844.0,6279.0,7023.0,5592.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,14,8,30,30,80,98,8,14,44,47,6018,7212,341,345,14669,20306,347644,303877,22878,31334,23751,27637,2187,3814,58,76,4,15,26285,30439,15
21,0.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,311.0,367.0,764.0,888.0,706.0,915.0,419.0,833.0,128.0,328.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,6.0,0.0,0.0,1.0,79.0,4.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,11.0,7.0,10.0,10.0,9.0,6.0,9.0,9.0,10.0,10.0,780.0,879.0,131.0,556.0,4485.0,1528.0,3653.0,3253.0,439.0,0.0,125.0,27.0,14.0,109.0,85.0,9.0,98.0,4.0,91.0,153.0,5088.0,437.0,3255.0,2932.0,484.0,474.0,1013.0,311.0,6681.0,5062.0,2.0,0.0,62188.0,31211.0,309322.0,79494.0,148216.0,57395.0,34675.0,116328.0,24272.0,48152.0,900217.0,6672.0,1391.0,3824.0,3767.0,4970.0,2003.0,5658.0,3814.0,7409.0,5069.0,7259.0,3952.0,5614.0,5968.0,3966.0,3515.0,5434.0,4858.0,4793.0,7453.0,2.0,10.0,803.0,74.0,437.0,278.0,0.0,0.0,992.0,250.0,288.0,7.0,5.0,36.0,6.0,11.0,9.0,26.0,15.0,1.0,9.0,9.0,100.0,7988.0,4004.0,6603.0,6250.0,5245.0,3123.0,5891.0,5514.0,6249.0,6828.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,11,8,30,30,94,88,8,11,46,45,7480,8224,342,373,12233,13504,656615,254638,21236,23341,26322,26490,1518,1611,57,70,8,15,29209,28486,15
22,2.0,6.0,0.0,1.0,2.0,3.0,4.0,2.0,3.0,487.0,352.0,748.0,53.0,283.0,559.0,676.0,621.0,2436.0,456.0,3.0,5.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,84.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,9.0,3.0,10.0,8.0,10.0,11.0,8.0,6.0,10.0,10.0,11.0,9.0,816.0,1920.0,6565.0,351.0,86.0,1677.0,1833.0,393.0,2199.0,185.0,114.0,27.0,13.0,107.0,101.0,6.0,114.0,9.0,130.0,112.0,3271.0,612.0,73.0,3296.0,3385.0,598.0,4004.0,5161.0,674.0,6368.0,0.0,0.0,24636.0,37327.0,78046.0,46568.0,3039.0,81608.0,39265.0,390420.0,19948.0,12155.0,900237.0,4087.0,2752.0,6964.0,3749.0,4036.0,2495.0,5837.0,5976.0,3819.0,6553.0,5087.0,4327.0,6408.0,5103.0,4908.0,3284.0,6566.0,7506.0,6541.0,5826.0,6.0,0.0,0.0,220.0,326.0,102.0,564.0,220.0,0.0,422.0,945.0,0.0,5.0,14.0,2.0,7.0,7.0,13.0,6.0,2.0,8.0,5.0,200.0,6673.0,4458.0,6229.0,7651.0,4809.0,3158.0,7198.0,6888.0,8164.0,5158.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,18,8,30,30,86,76,7,18,45,48,9495,6530,341,392,10623,16819,233897,499115,21331,24937,24790,30766,1212,1587,34,35,6,18,28520,31866,15
23,0.0,3.0,0.0,1.0,5.0,1.0,0.0,2.0,2.0,540.0,147.0,1194.0,423.0,787.0,419.0,261.0,870.0,456.0,188.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,1.0,10.0,6.0,9.0,10.0,9.0,8.0,11.0,9.0,11.0,9.0,709.0,1536.0,15.0,1923.0,1103.0,1404.0,5621.0,348.0,1130.0,910.0,114.0,6.0,9.0,113.0,127.0,4.0,93.0,12.0,138.0,114.0,2132.0,548.0,405.0,193.0,5425.0,680.0,1703.0,2921.0,381.0,2550.0,1.0,0.0,39597.0,76420.0,104423.0,274827.0,6935.0,67375.0,204796.0,413319.0,9116.0,9545.0,900222.0,3168.0,2351.0,496.0,2116.0,6528.0,2084.0,7325.0,3465.0,2106.0,3460.0,4640.0,3247.0,4969.0,4698.0,6945.0,3719.0,4511.0,6295.0,5466.0,4463.0,3.0,2.0,326.0,266.0,76.0,0.0,0.0,0.0,0.0,195.0,595.0,0.0,4.0,23.0,17.0,8.0,7.0,22.0,7.0,6.0,10.0,7.0,200.0,6557.0,3084.0,6096.0,6740.0,5596.0,4097.0,7453.0,6058.0,7880.0,5124.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8,5,30,30,105,92,5,8,46,46,5154,9545,367,363,8835,8103,493157,713196,14392,18707,24971,23982,402,1056,58,53,6,8,29086,29599,15
24,2.0,4.0,3.0,0.0,4.0,2.0,2.0,1.0,1.0,26.0,640.0,371.0,381.0,588.0,322.0,529.0,415.0,185.0,146.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,68.0,0.0,1.0,0.0,0.0,96.0,0.0,0.0,2.0,0.0,5.0,1.0,2.0,0.0,2.0,5.0,10.0,8.0,9.0,10.0,9.0,7.0,10.0,10.0,11.0,8.0,7762.0,5488.0,60.0,679.0,310.0,1585.0,0.0,383.0,4191.0,207.0,82.0,23.0,11.0,100.0,114.0,1.0,87.0,7.0,128.0,102.0,884.0,278.0,5358.0,1451.0,3656.0,514.0,9031.0,3119.0,1083.0,2475.0,0.0,1.0,142014.0,17802.0,149479.0,63176.0,22159.0,52615.0,139027.0,426445.0,21235.0,36200.0,900219.0,8647.0,5979.0,5885.0,2558.0,4082.0,2400.0,10617.0,3814.0,6459.0,2683.0,4716.0,4589.0,5961.0,5001.0,6088.0,3122.0,5244.0,5700.0,7400.0,4946.0,10.0,2.0,0.0,212.0,466.0,427.0,114.0,300.0,1586.0,311.0,1183.0,0.0,9.0,29.0,12.0,6.0,9.0,31.0,10.0,2.0,12.0,14.0,200.0,7156.0,4545.0,6071.0,6451.0,5350.0,3709.0,6168.0,6577.0,7961.0,4637.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,10.0,10,10,30,30,69,100,10,10,45,47,10396,10269,308,347,11863,15986,429443,640709,23572,29552,24888,27879,1307,3292,67,67,11,10,28737,29888,15
25,2.0,5.0,4.0,4.0,7.0,1.0,2.0,0.0,2.0,1443.0,192.0,27.0,181.0,159.0,545.0,583.0,233.0,141.0,338.0,2.0,3.0,0.0,2.0,2.0,1.0,5.0,2.0,5.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.0,0.0,2.0,0.0,0.0,80.0,0.0,0.0,1.0,1.0,7.0,4.0,5.0,1.0,4.0,0.0,10.0,8.0,10.0,11.0,9.0,8.0,11.0,9.0,9.0,8.0,1862.0,2610.0,400.0,4390.0,0.0,0.0,0.0,823.0,3070.0,1552.0,98.0,11.0,6.0,138.0,109.0,27.0,139.0,6.0,115.0,102.0,1225.0,685.0,5875.0,982.0,5210.0,4597.0,4422.0,6212.0,465.0,4252.0,1.0,0.0,44913.0,13969.0,82740.0,31402.0,23448.0,22986.0,73876.0,90929.0,7232.0,6241.0,900221.0,4178.0,3296.0,6598.0,6332.0,5210.0,4957.0,4422.0,7492.0,3536.0,5889.0,4703.0,4117.0,7227.0,6676.0,7034.0,4445.0,6358.0,5623.0,4631.0,5548.0,0.0,8.0,1090.0,0.0,322.0,960.0,0.0,360.0,0.0,456.0,0.0,84.0,6.0,23.0,12.0,10.0,8.0,37.0,3.0,7.0,6.0,10.0,100.0,6425.0,4133.0,7087.0,8364.0,5919.0,4683.0,7627.0,5339.0,6018.0,4618.0,4.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9,18,30,30,97,80,18,9,48,45,6652,8055,378,373,17889,16036,205489,192247,27275,24635,30085,26277,2732,540,73,49,21,10,32478,27735,15
