,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_10,killsplayer_2,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,baron_team100,deathsplayer_7,dragon_team100,inhibs_lost_team200,killsplayer_3,killsplayer_5,killsplayer_0,killsplayer_1,riftherald_team300,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
13,10.0,3.0,0.0,6.0,7.0,3.0,5.0,2.0,9.0,0.0,799.0,66.0,4.0,1183.0,217.0,258.0,976.0,1438.0,1200.0,662.0,1.0,2.0,3.0,2.0,8.0,7.0,5.0,2.0,6.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,84.0,15.0,2.0,0.0,5.0,119.0,0.0,4.0,2.0,6.0,4.0,3.0,6.0,5.0,5.0,11.0,9.0,10.0,14.0,10.0,9.0,12.0,12.0,12.0,11.0,3350.0,2379.0,2286.0,1888.0,762.0,3026.0,0.0,563.0,1824.0,2171.0,111.0,39.0,12.0,186.0,115.0,10.0,137.0,25.0,166.0,105.0,481.0,1109.0,3730.0,6867.0,8457.0,808.0,7896.0,6829.0,10302.0,8382.0,1.0,1.0,85652.0,45193.0,505360.0,29624.0,73273.0,97347.0,75110.0,244101.0,112951.0,13248.0,1200410.0,3832.0,3817.0,6696.0,9329.0,9219.0,4419.0,8496.0,7822.0,12718.0,10553.0,6284.0,5601.0,8019.0,10547.0,7957.0,5708.0,7326.0,8853.0,9429.0,7862.0,3.0,9.0,0.0,328.0,680.0,574.0,0.0,585.0,600.0,430.0,591.0,0.0,7.0,20.0,3.0,9.0,9.0,27.0,9.0,4.0,8.0,14.0,100.0,7832.0,5892.0,7016.0,12237.0,6468.0,5592.0,9251.0,8832.0,8980.0,7461.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,21,16,30,30,113,128,16,21,54,56,11312,6937,434,472,20343,34518,791256,490603,33495,43406,38515,39071,1839,1949,55,55,19,29,39145,40416
14,10.0,2.0,8.0,3.0,6.0,1.0,3.0,6.0,2.0,2.0,94.0,707.0,2481.0,370.0,330.0,22.0,742.0,360.0,22.0,2873.0,2.0,5.0,2.0,2.0,3.0,5.0,11.0,7.0,2.0,5.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,164.0,17.0,4.0,0.0,0.0,65.0,0.0,0.0,0.0,7.0,3.0,0.0,5.0,0.0,9.0,14.0,10.0,13.0,13.0,11.0,8.0,11.0,10.0,11.0,11.0,574.0,3563.0,11199.0,1935.0,188.0,117.0,8636.0,388.0,8351.0,3282.0,144.0,24.0,13.0,124.0,130.0,8.0,117.0,40.0,104.0,148.0,15213.0,2353.0,388.0,6113.0,8880.0,5794.0,1021.0,5878.0,1116.0,7748.0,1.0,0.0,49707.0,75910.0,137508.0,108732.0,39046.0,22657.0,63749.0,166112.0,206974.0,20282.0,1200414.0,16594.0,5916.0,11997.0,9910.0,9244.0,6782.0,9658.0,6711.0,9467.0,11188.0,11684.0,4956.0,9621.0,10740.0,6680.0,5872.0,5667.0,6860.0,5322.0,11208.0,9.0,6.0,806.0,0.0,409.0,1860.0,176.0,871.0,0.0,444.0,0.0,158.0,13.0,39.0,12.0,15.0,17.0,73.0,11.0,8.0,18.0,11.0,200.0,12125.0,6639.0,11254.0,10089.0,7434.0,5033.0,7379.0,7012.0,7500.0,8530.0,3.0,0.0,5.0,1.0,0.0,5.0,3.0,0.0,12.0,1.0,0.0,14,30,30,30,201,65,30,14,59,53,14013,24220,419,433,36388,18116,357650,533027,54527,42940,44597,34013,4122,602,130,87,22,22,45935,37060
15,5.0,2.0,3.0,4.0,9.0,2.0,3.0,4.0,5.0,1.0,381.0,565.0,474.0,723.0,1249.0,585.0,833.0,546.0,261.0,654.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,124.0,0.0,4.0,0.0,8.0,119.0,0.0,4.0,1.0,7.0,3.0,3.0,5.0,2.0,1.0,12.0,9.0,12.0,11.0,11.0,10.0,13.0,13.0,10.0,10.0,1878.0,2052.0,985.0,5168.0,203.0,6724.0,7238.0,479.0,6043.0,911.0,144.0,7.0,35.0,121.0,178.0,4.0,148.0,69.0,106.0,145.0,4021.0,393.0,9022.0,318.0,13787.0,552.0,2714.0,7737.0,746.0,5680.0,0.0,2.0,374616.0,113128.0,200879.0,134559.0,65794.0,39896.0,127925.0,161616.0,8290.0,80787.0,1200369.0,5900.0,2445.0,10715.0,5486.0,15168.0,7796.0,9988.0,8557.0,7017.0,6591.0,6851.0,4865.0,9172.0,6673.0,8149.0,5119.0,9358.0,9380.0,6376.0,6704.0,11.0,3.0,0.0,0.0,707.0,0.0,1177.0,519.0,35.0,340.0,228.0,0.0,10.0,25.0,5.0,11.0,11.0,28.0,11.0,13.0,6.0,75.0,200.0,8903.0,5115.0,9907.0,8265.0,7703.0,6247.0,10324.0,10653.0,6918.0,7162.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,12,13,30,30,128,131,13,12,56,55,14958,16723,482,475,27700,17270,815744,491746,45065,34598,35964,36683,2403,603,65,130,19,19,41025,40172
16,14.0,3.0,0.0,5.0,8.0,2.0,4.0,3.0,7.0,1.0,660.0,440.0,318.0,482.0,116.0,526.0,844.0,626.0,174.0,1784.0,2.0,4.0,4.0,6.0,8.0,6.0,1.0,1.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,89.0,0.0,4.0,0.0,10.0,128.0,4.0,4.0,2.0,6.0,2.0,0.0,14.0,4.0,6.0,13.0,11.0,11.0,12.0,11.0,9.0,13.0,14.0,14.0,12.0,5542.0,3683.0,674.0,4055.0,267.0,1637.0,1950.0,107.0,6385.0,6349.0,162.0,13.0,35.0,155.0,131.0,13.0,155.0,18.0,175.0,154.0,1788.0,864.0,8682.0,1644.0,8610.0,173.0,168.0,18695.0,1149.0,12718.0,1.0,1.0,265050.0,17184.0,329681.0,49575.0,30501.0,66404.0,503765.0,208446.0,247653.0,0.0,1200299.0,7799.0,4824.0,10203.0,6111.0,9195.0,1915.0,2118.0,19464.0,7989.0,19067.0,7970.0,6720.0,8128.0,7207.0,7916.0,4551.0,6694.0,11566.0,8374.0,9642.0,4.0,2.0,468.0,276.0,847.0,410.0,317.0,104.0,0.0,661.0,454.0,0.0,36.0,22.0,3.0,10.0,3.0,11.0,4.0,5.0,3.0,10.0,200.0,10542.0,7823.0,8266.0,9695.0,7715.0,5912.0,10416.0,11583.0,11991.0,9257.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,26,11,30,30,113,146,11,26,56,64,12175,18474,496,515,20897,33594,741211,977048,35223,53462,35772,42996,2146,1391,63,44,16,30,42130,51070
17,10.0,7.0,4.0,2.0,7.0,6.0,4.0,5.0,5.0,0.0,610.0,1417.0,426.0,2345.0,430.0,843.0,522.0,396.0,520.0,2058.0,4.0,4.0,4.0,5.0,8.0,7.0,3.0,3.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,92.0,0.0,0.0,0.0,0.0,140.0,22.0,15.0,3.0,2.0,2.0,1.0,6.0,6.0,12.0,12.0,10.0,11.0,12.0,10.0,8.0,12.0,14.0,13.0,13.0,1072.0,2188.0,513.0,13865.0,783.0,5506.0,1561.0,4972.0,2099.0,1446.0,128.0,27.0,33.0,139.0,132.0,14.0,150.0,56.0,129.0,161.0,3695.0,1652.0,5006.0,1295.0,6353.0,989.0,8708.0,596.0,9621.0,14743.0,0.0,2.0,86666.0,45842.0,126930.0,182944.0,0.0,86300.0,66646.0,213990.0,78115.0,76693.0,1200338.0,5075.0,4266.0,6131.0,15217.0,7137.0,6831.0,10270.0,8564.0,11721.0,17474.0,6825.0,6492.0,7441.0,8880.0,6770.0,4843.0,8397.0,10381.0,9725.0,12248.0,8.0,1.0,308.0,426.0,611.0,56.0,0.0,336.0,0.0,2996.0,0.0,1285.0,7.0,16.0,2.0,8.0,9.0,27.0,9.0,13.0,3.0,7.0,200.0,8672.0,6357.0,8473.0,9495.0,6331.0,4991.0,9371.0,11708.0,10037.0,10313.0,2.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,28,13,30,30,99,177,13,28,53,62,21739,12266,446,523,17338,35320,482840,481286,40391,52295,34759,47243,1311,4707,53,48,22,30,37962,47786
18,8.0,6.0,2.0,2.0,4.0,2.0,7.0,4.0,3.0,1.0,308.0,323.0,161.0,752.0,686.0,415.0,1581.0,475.0,1555.0,1656.0,3.0,3.0,3.0,6.0,2.0,3.0,2.0,3.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,148.0,0.0,4.0,0.0,4.0,90.0,0.0,8.0,0.0,2.0,3.0,1.0,0.0,11.0,5.0,11.0,9.0,12.0,10.0,11.0,8.0,12.0,11.0,12.0,10.0,0.0,1585.0,760.0,3117.0,369.0,0.0,993.0,2705.0,13983.0,598.0,132.0,35.0,16.0,96.0,162.0,36.0,146.0,9.0,96.0,139.0,6969.0,1113.0,4995.0,1246.0,3979.0,1818.0,4652.0,811.0,1500.0,8138.0,1.0,0.0,138935.0,67917.0,142560.0,137021.0,58525.0,42756.0,44094.0,135528.0,85056.0,89518.0,1200380.0,6969.0,2999.0,6251.0,4526.0,4494.0,2318.0,6166.0,3584.0,15876.0,8797.0,8151.0,4908.0,7984.0,5867.0,7536.0,5725.0,6981.0,5965.0,9775.0,8436.0,7.0,3.0,0.0,300.0,496.0,162.0,146.0,499.0,520.0,68.0,392.0,60.0,7.0,23.0,1.0,6.0,10.0,40.0,11.0,42.0,9.0,10.0,200.0,8565.0,5815.0,9161.0,6588.0,7814.0,4756.0,9738.0,7367.0,8937.0,6922.0,4.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,17,12,30,30,153,102,12,17,52,54,4246,19864,442,425,19007,16214,519797,422113,24558,37422,35263,36065,1303,1340,64,95,18,24,36884,38779
19,7.0,3.0,5.0,0.0,3.0,0.0,1.0,2.0,4.0,0.0,239.0,607.0,951.0,186.0,93.0,435.0,894.0,957.0,903.0,1633.0,3.0,0.0,2.0,1.0,3.0,3.0,4.0,4.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,144.0,12.0,0.0,0.0,0.0,106.0,0.0,4.0,0.0,4.0,1.0,3.0,3.0,2.0,4.0,13.0,10.0,13.0,11.0,11.0,8.0,12.0,11.0,11.0,12.0,0.0,0.0,7846.0,0.0,1221.0,2425.0,236.0,310.0,7792.0,384.0,161.0,18.0,19.0,121.0,180.0,5.0,146.0,15.0,121.0,191.0,5348.0,7941.0,34.0,9890.0,4141.0,809.0,3321.0,2947.0,637.0,9420.0,1.0,1.0,46501.0,113359.0,153595.0,113718.0,6208.0,91452.0,95785.0,302733.0,189156.0,113397.0,1200300.0,6801.0,7941.0,8140.0,10156.0,5362.0,3235.0,5167.0,3502.0,8429.0,9844.0,7754.0,6482.0,8301.0,7111.0,6868.0,4185.0,7044.0,6882.0,6603.0,8708.0,3.0,6.0,1453.0,0.0,259.0,266.0,0.0,0.0,1608.0,245.0,0.0,40.0,13.0,37.0,6.0,6.0,10.0,44.0,10.0,19.0,2.0,55.0,100.0,10323.0,7083.0,10254.0,8279.0,7321.0,5001.0,9422.0,7909.0,8455.0,8697.0,1.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,12,11,30,30,164,110,11,12,56,56,11492,8722,486,491,20222,24266,411474,814430,33694,34883,34219,35719,1978,1893,79,123,12,14,41178,41566
20,10.0,5.0,4.0,5.0,5.0,3.0,2.0,6.0,4.0,0.0,170.0,289.0,158.0,193.0,594.0,427.0,400.0,654.0,656.0,1166.0,2.0,2.0,3.0,4.0,4.0,4.0,8.0,2.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,92.0,0.0,8.0,0.0,16.0,117.0,0.0,0.0,1.0,4.0,1.0,3.0,6.0,2.0,5.0,13.0,10.0,11.0,12.0,11.0,9.0,11.0,12.0,12.0,11.0,10620.0,4433.0,625.0,8979.0,623.0,1719.0,485.0,6305.0,0.0,135.0,112.0,42.0,34.0,147.0,160.0,7.0,103.0,28.0,137.0,134.0,1002.0,530.0,5405.0,1150.0,8747.0,400.0,9865.0,44.0,8694.0,7185.0,1.0,0.0,164174.0,48026.0,223218.0,56634.0,166069.0,194338.0,48612.0,716962.0,65668.0,57318.0,1200317.0,11976.0,5476.0,6311.0,11031.0,9525.0,2633.0,10483.0,6632.0,9224.0,8165.0,8655.0,5599.0,8433.0,7478.0,7219.0,4962.0,7660.0,8104.0,7231.0,7816.0,3.0,7.0,353.0,512.0,280.0,900.0,155.0,514.0,132.0,282.0,530.0,844.0,9.0,22.0,5.0,6.0,7.0,20.0,9.0,5.0,7.0,7.0,100.0,10278.0,6327.0,8100.0,9886.0,7325.0,6002.0,7752.0,9238.0,8954.0,7351.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,7.0,1.0,0.0,17,16,30,30,114,133,16,17,56,56,22566,11358,460,444,16704,26318,804433,936586,41476,39980,36747,36410,2202,2300,47,50,22,25,41591,39622
21,6.0,6.0,4.0,7.0,9.0,6.0,1.0,4.0,5.0,0.0,291.0,220.0,260.0,949.0,412.0,274.0,488.0,306.0,545.0,606.0,6.0,5.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,1.0,0.0,0.0,4.0,123.0,4.0,6.0,1.0,4.0,2.0,0.0,11.0,4.0,1.0,11.0,10.0,12.0,12.0,11.0,11.0,12.0,13.0,13.0,10.0,965.0,2333.0,5483.0,309.0,546.0,4015.0,4671.0,0.0,12121.0,349.0,108.0,25.0,13.0,115.0,181.0,42.0,122.0,32.0,178.0,127.0,8246.0,1050.0,562.0,8061.0,9477.0,1016.0,3012.0,11980.0,525.0,8710.0,1.0,1.0,111935.0,104456.0,90306.0,74050.0,37453.0,122932.0,89299.0,239904.0,71750.0,11724.0,1200330.0,12490.0,3668.0,6126.0,8928.0,11075.0,5353.0,7683.0,13296.0,12646.0,9059.0,6356.0,5075.0,8875.0,7199.0,9387.0,6399.0,6898.0,9866.0,8840.0,6406.0,3.0,7.0,3278.0,284.0,80.0,556.0,1050.0,322.0,0.0,1315.0,0.0,0.0,7.0,26.0,48.0,6.0,10.0,33.0,361.0,2.0,7.0,12.0,100.0,8196.0,6271.0,9605.0,9051.0,8122.0,7874.0,8672.0,10710.0,11070.0,6958.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0,17,15,30,30,139,137,15,17,57,58,11318,19474,459,484,27362,25277,436676,517133,43972,46352,38216,37085,5286,1599,104,408,30,22,42848,43681
22,9.0,4.0,4.0,6.0,9.0,3.0,10.0,4.0,9.0,1.0,746.0,621.0,983.0,505.0,555.0,805.0,547.0,213.0,1400.0,670.0,2.0,4.0,4.0,5.0,10.0,2.0,5.0,6.0,6.0,1.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,2.0,4.0,0.0,76.0,0.0,12.0,0.0,4.0,113.0,0.0,0.0,5.0,6.0,10.0,3.0,1.0,8.0,6.0,12.0,11.0,10.0,11.0,11.0,9.0,12.0,12.0,9.0,10.0,0.0,9322.0,725.0,9630.0,1051.0,2601.0,8666.0,993.0,0.0,0.0,114.0,104.0,20.0,95.0,100.0,28.0,111.0,24.0,33.0,102.0,6699.0,213.0,9670.0,622.0,15347.0,2039.0,1695.0,9128.0,7369.0,9700.0,0.0,0.0,60268.0,80020.0,228157.0,97566.0,36123.0,61067.0,253309.0,213203.0,65864.0,48094.0,1200328.0,9075.0,10058.0,10823.0,10300.0,18280.0,5110.0,10361.0,10547.0,8852.0,13095.0,6896.0,7596.0,8048.0,7515.0,9430.0,5130.0,7352.0,7653.0,10625.0,9820.0,8.0,2.0,2376.0,522.0,427.0,48.0,1881.0,470.0,0.0,425.0,1482.0,3395.0,10.0,14.0,4.0,6.0,14.0,30.0,9.0,93.0,23.0,10.0,200.0,8918.0,8577.0,6512.0,7900.0,8067.0,5705.0,8889.0,9098.0,6010.0,7093.0,2.0,0.0,4.0,3.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,23,25,30,30,92,117,25,23,53,54,14007,18981,357,374,34377,28105,483181,660490,53588,52913,37019,43046,5202,5824,64,149,25,35,37102,39667
23,2.0,6.0,3.0,0.0,4.0,4.0,5.0,4.0,5.0,1.0,408.0,253.0,295.0,693.0,530.0,256.0,163.0,1299.0,202.0,179.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,1.0,8.0,0.0,103.0,4.0,4.0,0.0,4.0,119.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,0.0,12.0,11.0,12.0,12.0,11.0,9.0,12.0,12.0,12.0,10.0,5840.0,0.0,935.0,6876.0,0.0,3446.0,48.0,6029.0,8724.0,1884.0,133.0,121.0,26.0,133.0,181.0,30.0,121.0,14.0,174.0,32.0,2179.0,4349.0,5654.0,378.0,6974.0,663.0,7987.0,368.0,2991.0,586.0,2.0,0.0,443495.0,2410.0,196882.0,70640.0,37075.0,59389.0,131915.0,86962.0,49937.0,69566.0,1200308.0,8710.0,5406.0,7105.0,7254.0,6974.0,4109.0,8259.0,6818.0,11715.0,2470.0,10112.0,6003.0,8145.0,7538.0,7755.0,5081.0,8533.0,7624.0,8267.0,4554.0,8.0,5.0,690.0,1056.0,516.0,0.0,0.0,0.0,224.0,420.0,0.0,0.0,7.0,13.0,6.0,10.0,8.0,26.0,5.0,10.0,9.0,23.0,200.0,9324.0,7389.0,8720.0,9578.0,7592.0,5945.0,8715.0,8641.0,9505.0,6315.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,0.0,0.0,9,14,30,30,119,123,13,9,56,57,17097,16685,503,462,15848,16281,807481,340790,34152,34668,38631,34981,1206,1700,57,60,15,20,41159,40565
24,9.0,2.0,5.0,3.0,7.0,5.0,3.0,4.0,3.0,0.0,507.0,568.0,929.0,103.0,1452.0,132.0,677.0,734.0,1463.0,914.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,8.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,121.0,4.0,0.0,0.0,0.0,116.0,4.0,4.0,1.0,6.0,3.0,2.0,8.0,0.0,3.0,11.0,9.0,12.0,11.0,11.0,8.0,12.0,12.0,10.0,11.0,1137.0,3334.0,7747.0,198.0,199.0,5443.0,2088.0,0.0,106.0,748.0,127.0,20.0,19.0,114.0,147.0,19.0,103.0,16.0,139.0,105.0,7667.0,666.0,385.0,8402.0,4745.0,505.0,2449.0,6578.0,2247.0,6620.0,2.0,0.0,148322.0,159784.0,416489.0,52587.0,128701.0,95605.0,183642.0,247253.0,26818.0,23518.0,1200344.0,8992.0,4000.0,8794.0,8711.0,4944.0,6223.0,4725.0,8969.0,2354.0,7682.0,8577.0,5413.0,8294.0,8118.0,7607.0,5782.0,6102.0,9408.0,6613.0,6774.0,4.0,9.0,188.0,0.0,661.0,110.0,0.0,274.0,186.0,2391.0,0.0,314.0,7.0,46.0,3.0,15.0,51.0,315.0,158.0,6.0,7.0,18.0,100.0,8373.0,5504.0,9006.0,7939.0,7349.0,4801.0,9085.0,9637.0,7034.0,7641.0,6.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,14,17,30,30,129,124,17,14,53,54,14724,6276,426,383,21704,18560,841704,641015,37664,27730,38378,34310,1233,2891,391,235,23,24,37468,38901
25,6.0,7.0,7.0,4.0,12.0,3.0,1.0,7.0,8.0,0.0,1272.0,171.0,795.0,968.0,514.0,642.0,724.0,391.0,1222.0,126.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,5.0,2.0,4.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,96.0,0.0,0.0,0.0,4.0,112.0,4.0,0.0,1.0,3.0,4.0,9.0,4.0,6.0,0.0,12.0,9.0,11.0,12.0,10.0,9.0,13.0,13.0,12.0,10.0,1454.0,1411.0,6007.0,12005.0,2256.0,2027.0,1692.0,0.0,10178.0,7194.0,149.0,26.0,14.0,141.0,144.0,22.0,165.0,44.0,94.0,145.0,6636.0,994.0,661.0,1749.0,5637.0,744.0,10446.0,2818.0,147.0,814.0,0.0,1.0,86690.0,16945.0,300515.0,358644.0,25494.0,52157.0,74806.0,87424.0,239685.0,177778.0,1200218.0,8091.0,2494.0,7103.0,14748.0,8556.0,3236.0,12138.0,3841.0,10686.0,8008.0,8082.0,4956.0,6990.0,8733.0,7514.0,4952.0,11889.0,8016.0,7887.0,7076.0,8.0,3.0,0.0,88.0,434.0,994.0,662.0,464.0,0.0,1022.0,360.0,0.0,10.0,20.0,8.0,10.0,11.0,23.0,10.0,3.0,2.0,12.0,200.0,9853.0,5856.0,7755.0,9274.0,7107.0,5121.0,11105.0,9988.0,9207.0,6881.0,1.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,20,17,30,30,101,120,17,20,54,57,23749,20475,470,474,15427,15219,823500,596638,41734,37167,36271,39824,2554,1470,62,47,31,25,39110,43037
