,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,riftherald_team100,killsplayer_10,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
630,1.0,7.0,2.0,5.0,4.0,10.0,4.0,4.0,0.0,3.0,0.0,1.0,28.0,116.0,655.0,1518.0,1553.0,262.0,379.0,88.0,787.0,437.0,4.0,3.0,4.0,0.0,3.0,2.0,4.0,3.0,7.0,1.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,129.0,5.0,8.0,0.0,3.0,114.0,0.0,0.0,1.0,6.0,5.0,5.0,2.0,0.0,4.0,2.0,1.0,4.0,12.0,9.0,12.0,13.0,11.0,10.0,12.0,11.0,10.0,11.0,4130.0,3398.0,0.0,6364.0,911.0,1813.0,0.0,0.0,3223.0,0.0,155.0,5.0,20.0,161.0,171.0,33.0,141.0,19.0,98.0,191.0,8073.0,514.0,3309.0,1422.0,5441.0,1209.0,11029.0,4908.0,529.0,5474.0,0.0,1.0,146620.0,12978.0,217205.0,44350.0,0.0,37196.0,98210.0,177243.0,302624.0,7037.0,1200413.0,12258.0,4185.0,3719.0,7786.0,6353.0,3370.0,11109.0,5271.0,3752.0,5474.0,9228.0,5491.0,8180.0,9553.0,7553.0,5146.0,8374.0,7053.0,5382.0,9212.0,7.0,3.0,54.0,272.0,410.0,0.0,0.0,348.0,80.0,363.0,0.0,0.0,11.0,34.0,6.0,7.0,10.0,23.0,6.0,2.0,10.0,11.0,200.0,9553.0,5391.0,9090.0,10714.0,8321.0,6427.0,9375.0,8509.0,6865.0,8381.0,1.0,1.0,0.0,13,18,30,30,143,117,18,12,58,53,13218,6621,540,454,19454,22454,445371,598092,33486,29791,39660,35512,812,715,57,63,22,18,44105,38521
631,4.0,16.0,5.0,3.0,3.0,8.0,5.0,7.0,7.0,3.0,0.0,0.0,947.0,418.0,390.0,364.0,516.0,407.0,53.0,654.0,374.0,215.0,9.0,4.0,4.0,6.0,12.0,10.0,2.0,4.0,2.0,7.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,80.0,0.0,0.0,1.0,4.0,96.0,13.0,4.0,0.0,6.0,2.0,5.0,3.0,3.0,5.0,7.0,10.0,17.0,13.0,10.0,11.0,12.0,9.0,9.0,13.0,11.0,13.0,11.0,93.0,3862.0,2776.0,531.0,0.0,9990.0,773.0,7797.0,2783.0,2206.0,103.0,29.0,9.0,146.0,80.0,14.0,163.0,5.0,126.0,140.0,11347.0,1258.0,546.0,7819.0,7580.0,929.0,8592.0,1539.0,11418.0,15959.0,0.0,1.0,113630.0,74097.0,138852.0,75691.0,67316.0,102859.0,72910.0,113379.0,188448.0,22994.0,1200413.0,12207.0,5518.0,3645.0,8602.0,7733.0,11161.0,9366.0,9723.0,16351.0,18209.0,8697.0,7243.0,5730.0,8009.0,6446.0,6857.0,10227.0,8129.0,10499.0,12459.0,10.0,0.0,766.0,398.0,322.0,251.0,152.0,241.0,0.0,386.0,2149.0,44.0,2.0,19.0,7.0,8.0,1.0,28.0,7.0,46.0,8.0,7.0,200.0,10258.0,7098.0,7368.0,8764.0,5896.0,5821.0,11058.0,8410.0,11120.0,8221.0,0.0,2.0,0.0,41,19,30,30,89,117,19,41,54,58,13390,17421,352,463,28221,38766,498348,471828,43348,59167,35739,48557,1732,2977,46,87,23,38,38107,45907
632,7.0,13.0,7.0,4.0,5.0,9.0,2.0,9.0,6.0,8.0,1.0,0.0,947.0,669.0,686.0,493.0,1233.0,44.0,859.0,143.0,950.0,942.0,3.0,5.0,4.0,6.0,5.0,7.0,4.0,5.0,3.0,4.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,120.0,2.0,4.0,0.0,4.0,7.0,5.0,4.0,1.0,3.0,5.0,5.0,7.0,12.0,10.0,12.0,12.0,11.0,8.0,10.0,12.0,12.0,12.0,472.0,7594.0,1078.0,4976.0,694.0,3248.0,716.0,7166.0,8853.0,2978.0,149.0,10.0,38.0,107.0,125.0,10.0,86.0,17.0,127.0,145.0,9199.0,1230.0,10837.0,2385.0,12019.0,917.0,6759.0,932.0,0.0,11501.0,0.0,1.0,23656.0,75091.0,293362.0,106281.0,859.0,91347.0,127363.0,252819.0,65223.0,186007.0,1200407.0,9672.0,9475.0,12559.0,10479.0,14267.0,4165.0,9662.0,11102.0,8925.0,14480.0,9197.0,6954.0,9796.0,7598.0,7383.0,5394.0,5949.0,8318.0,7865.0,9581.0,2.0,9.0,0.0,650.0,643.0,3117.0,1553.0,0.0,2185.0,3003.0,72.0,0.0,10.0,25.0,17.0,13.0,5.0,39.0,8.0,4.0,13.0,10.0,100.0,9624.0,6556.0,9636.0,8604.0,7870.0,4931.0,6974.0,8598.0,9307.0,8748.0,1.0,5.0,13.0,25,21,30,30,88,126,21,25,55,56,10468,27307,429,385,35357,20422,515505,706503,51142,53644,39368,38667,5313,5910,84,60,32,38,40665,40183
633,1.0,15.0,4.0,4.0,3.0,2.0,5.0,3.0,8.0,3.0,0.0,1.0,131.0,806.0,354.0,206.0,1714.0,463.0,1443.0,887.0,944.0,2030.0,2.0,2.0,4.0,5.0,4.0,8.0,3.0,1.0,4.0,1.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,103.0,4.0,0.0,0.0,0.0,132.0,0.0,12.0,1.0,5.0,3.0,2.0,0.0,1.0,0.0,1.0,5.0,15.0,12.0,10.0,11.0,11.0,10.0,8.0,12.0,12.0,12.0,12.0,8242.0,5776.0,524.0,112.0,2365.0,2478.0,1780.0,3737.0,6236.0,2379.0,146.0,28.0,28.0,112.0,141.0,4.0,116.0,20.0,99.0,153.0,2054.0,819.0,6337.0,7297.0,3025.0,203.0,2230.0,826.0,1909.0,15141.0,1.0,0.0,119507.0,66090.0,196699.0,125549.0,825.0,95027.0,312577.0,401666.0,310036.0,55790.0,1200334.0,10773.0,7034.0,7115.0,7903.0,5390.0,2682.0,4202.0,4989.0,8371.0,17923.0,8696.0,6136.0,7454.0,6161.0,6624.0,4468.0,6043.0,6912.0,7659.0,13274.0,10.0,2.0,476.0,438.0,254.0,493.0,0.0,0.0,191.0,425.0,226.0,401.0,7.0,28.0,2.0,5.0,11.0,22.0,122.0,2.0,13.0,6.0,200.0,9500.0,7272.0,8254.0,8296.0,6663.0,4495.0,9101.0,9102.0,8886.0,8779.0,1.0,1.0,1.0,23,11,30,30,107,144,11,22,52,58,13721,19908,431,416,18916,20925,537607,1146159,33863,42519,33403,40024,1223,1681,47,171,14,34,37208,43140
634,3.0,9.0,9.0,2.0,5.0,9.0,3.0,4.0,1.0,2.0,0.0,1.0,342.0,1127.0,742.0,1350.0,527.0,270.0,786.0,134.0,973.0,701.0,1.0,3.0,3.0,5.0,4.0,4.0,6.0,4.0,5.0,5.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.14.385.9967,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,92.0,12.0,3.0,0.0,14.0,86.0,4.0,0.0,1.0,7.0,4.0,6.0,4.0,1.0,2.0,3.0,4.0,7.0,11.0,10.0,11.0,14.0,11.0,8.0,12.0,11.0,12.0,10.0,6085.0,4769.0,673.0,244.0,2127.0,1834.0,6155.0,410.0,794.0,1776.0,130.0,1.0,27.0,158.0,109.0,16.0,119.0,44.0,131.0,145.0,713.0,957.0,7649.0,11570.0,4905.0,1010.0,590.0,8074.0,9138.0,9267.0,0.0,0.0,10836.0,37136.0,420273.0,83024.0,759.0,108821.0,147641.0,310995.0,56535.0,26992.0,1200315.0,7146.0,6346.0,8890.0,14308.0,7033.0,3229.0,8053.0,9063.0,10309.0,11044.0,8887.0,5836.0,8382.0,10514.0,7727.0,4970.0,6786.0,7234.0,8088.0,9609.0,5.0,10.0,348.0,620.0,567.0,2492.0,0.0,384.0,1307.0,578.0,376.0,0.0,4.0,32.0,3.0,13.0,16.0,37.0,15.0,12.0,7.0,9.0,100.0,8125.0,6307.0,8433.0,11930.0,7900.0,4778.0,9445.0,7739.0,9919.0,6557.0,2.0,1.0,0.0,17,23,30,30,107,104,22,17,55,55,10963,13904,440,440,25847,28026,623713,579299,40606,44815,40480,37553,3791,2881,73,75,28,19,41166,39967
635,6.0,7.0,7.0,3.0,6.0,9.0,2.0,2.0,4.0,2.0,2.0,0.0,1417.0,376.0,1114.0,1388.0,47.0,673.0,76.0,955.0,957.0,104.0,3.0,1.0,2.0,2.0,4.0,2.0,7.0,3.0,4.0,4.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,99.0,0.0,4.0,4.0,8.0,100.0,4.0,12.0,0.0,3.0,7.0,7.0,1.0,1.0,5.0,4.0,2.0,2.0,13.0,9.0,11.0,12.0,10.0,8.0,12.0,11.0,12.0,10.0,858.0,3992.0,1121.0,6951.0,350.0,2893.0,9592.0,5377.0,587.0,0.0,125.0,3.0,18.0,138.0,119.0,20.0,96.0,22.0,167.0,150.0,7020.0,609.0,4902.0,2048.0,4605.0,898.0,177.0,1144.0,6235.0,6652.0,0.0,1.0,118405.0,42577.0,398064.0,85556.0,71353.0,18168.0,256566.0,40960.0,82876.0,198560.0,1200391.0,9612.0,4773.0,6443.0,9421.0,4956.0,4518.0,9769.0,6863.0,6822.0,7532.0,7417.0,4626.0,9089.0,8243.0,6342.0,4623.0,7401.0,7365.0,7497.0,6954.0,5.0,7.0,1733.0,172.0,420.0,421.0,0.0,727.0,0.0,342.0,0.0,880.0,14.0,30.0,20.0,13.0,11.0,34.0,11.0,12.0,14.0,5.0,100.0,10333.0,5888.0,8374.0,9258.0,7089.0,4959.0,8626.0,8091.0,9470.0,6833.0,1.0,0.0,0.0,13,19,30,30,111,124,19,13,54,54,12173,19548,420,438,19473,14817,691546,621539,34950,35759,35714,33843,3301,1394,92,72,31,17,40013,38908
636,2.0,1.0,5.0,3.0,6.0,7.0,0.0,0.0,1.0,2.0,0.0,1.0,271.0,250.0,1378.0,676.0,261.0,704.0,150.0,207.0,44.0,867.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,92.0,4.0,6.0,0.0,4.0,133.0,6.0,0.0,0.0,1.0,3.0,5.0,4.0,3.0,3.0,1.0,0.0,1.0,12.0,9.0,11.0,12.0,11.0,9.0,13.0,11.0,12.0,10.0,136.0,1793.0,3136.0,4811.0,1430.0,2784.0,0.0,269.0,3329.0,0.0,122.0,25.0,9.0,150.0,150.0,39.0,173.0,17.0,178.0,99.0,2658.0,521.0,1191.0,474.0,7509.0,1208.0,4930.0,3518.0,133.0,8292.0,1.0,0.0,59873.0,107890.0,119544.0,57979.0,53457.0,86473.0,54379.0,338427.0,120381.0,37092.0,1200344.0,4573.0,2618.0,4531.0,5352.0,8993.0,4508.0,7015.0,3988.0,3462.0,8292.0,6296.0,4725.0,6463.0,7576.0,8151.0,5754.0,8625.0,7232.0,6924.0,5717.0,3.0,8.0,1778.0,304.0,204.0,66.0,54.0,516.0,2085.0,200.0,0.0,0.0,8.0,107.0,27.0,14.0,42.0,18.0,8.0,8.0,9.0,8.0,100.0,8901.0,5137.0,7468.0,9910.0,8019.0,5400.0,10474.0,7948.0,9183.0,6517.0,1.0,0.0,70.0,5,16,30,30,106,147,16,5,55,55,12297,5391,470,492,13040,17394,377326,658169,27957,25375,34240,33223,2618,2589,109,140,23,4,39698,39259
637,1.0,4.0,2.0,6.0,3.0,5.0,0.0,2.0,6.0,8.0,0.0,2.0,1819.0,477.0,192.0,818.0,1022.0,205.0,203.0,779.0,319.0,144.0,7.0,4.0,3.0,6.0,2.0,5.0,5.0,3.0,4.0,3.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.12.379.4946,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,4.0,0.0,4.0,0.0,104.0,4.0,8.0,0.0,8.0,104.0,0.0,0.0,0.0,4.0,11.0,2.0,2.0,0.0,5.0,4.0,8.0,2.0,12.0,11.0,12.0,12.0,11.0,9.0,12.0,11.0,13.0,11.0,320.0,0.0,910.0,11942.0,3551.0,4692.0,3032.0,862.0,6996.0,558.0,110.0,130.0,3.0,130.0,105.0,8.0,168.0,11.0,119.0,34.0,6898.0,5654.0,13949.0,1417.0,10675.0,1387.0,5063.0,4497.0,5826.0,13613.0,0.0,1.0,89977.0,121760.0,221570.0,129323.0,0.0,148152.0,70249.0,265472.0,45683.0,28237.0,1200326.0,10513.0,7121.0,15342.0,13360.0,14226.0,6080.0,8654.0,5772.0,17249.0,14171.0,7019.0,7452.0,9681.0,7083.0,6062.0,4590.0,8977.0,7104.0,10159.0,7239.0,11.0,1.0,3293.0,1467.0,482.0,0.0,0.0,0.0,558.0,412.0,4426.0,0.0,13.0,8.0,4.0,12.0,12.0,28.0,10.0,7.0,11.0,34.0,200.0,8858.0,7856.0,9007.0,9441.0,7596.0,5713.0,9942.0,8069.0,10824.0,8107.0,0.0,4.0,0.0,23,19,30,30,120,112,19,23,56,58,21415,11448,356,462,34326,34653,589022,531401,59521,52967,34435,40931,3775,6863,69,70,17,20,40615,44798
638,7.0,11.0,9.0,3.0,2.0,9.0,1.0,0.0,3.0,6.0,1.0,1.0,1220.0,578.0,526.0,997.0,267.0,466.0,576.0,532.0,109.0,959.0,1.0,4.0,2.0,8.0,5.0,5.0,9.0,5.0,3.0,1.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,99.0,4.0,8.0,0.0,0.0,78.0,16.0,8.0,0.0,8.0,6.0,5.0,2.0,1.0,3.0,3.0,7.0,8.0,13.0,10.0,11.0,11.0,10.0,9.0,11.0,10.0,13.0,12.0,14477.0,2846.0,661.0,415.0,2188.0,3059.0,5777.0,186.0,320.0,815.0,174.0,3.0,18.0,82.0,122.0,8.0,72.0,18.0,128.0,147.0,1937.0,334.0,10338.0,7997.0,5005.0,880.0,347.0,1247.0,13495.0,12885.0,1.0,0.0,399466.0,27874.0,153694.0,223084.0,12649.0,8322.0,431959.0,74608.0,85760.0,94923.0,1200292.0,16693.0,3496.0,11356.0,8661.0,7555.0,4145.0,6125.0,1520.0,13912.0,13900.0,9894.0,5263.0,8276.0,6542.0,6367.0,5151.0,6161.0,6107.0,10219.0,10524.0,8.0,3.0,277.0,315.0,355.0,248.0,360.0,206.0,0.0,86.0,96.0,200.0,7.0,19.0,3.0,11.0,10.0,32.0,1.0,1.0,9.0,45.0,200.0,11425.0,6661.0,8222.0,7859.0,6617.0,5244.0,7438.0,6687.0,10494.0,9409.0,0.0,0.0,0.0,21,22,30,30,115,102,22,21,54,56,20800,9944,404,368,26157,28308,797215,715124,48410,38953,36230,38274,1446,697,63,75,30,21,39367,40689
639,2.0,8.0,4.0,1.0,4.0,6.0,3.0,7.0,3.0,3.0,0.0,0.0,1047.0,386.0,1492.0,325.0,1161.0,273.0,655.0,439.0,668.0,898.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,139.0,9.0,0.0,4.0,4.0,68.0,0.0,8.0,0.0,3.0,11.0,2.0,1.0,2.0,3.0,3.0,2.0,7.0,12.0,8.0,14.0,13.0,9.0,9.0,12.0,10.0,13.0,11.0,6449.0,2609.0,1342.0,8553.0,814.0,5852.0,1089.0,526.0,8247.0,1929.0,96.0,3.0,26.0,160.0,98.0,27.0,112.0,9.0,161.0,128.0,956.0,699.0,16694.0,297.0,3120.0,1148.0,4368.0,5066.0,448.0,11443.0,0.0,1.0,146276.0,68957.0,275014.0,168503.0,0.0,82574.0,219950.0,234036.0,266163.0,40733.0,1200313.0,7405.0,3856.0,19327.0,8850.0,3935.0,7568.0,5975.0,5657.0,9082.0,13373.0,6307.0,5071.0,11156.0,8989.0,5561.0,5723.0,6963.0,6589.0,7123.0,8393.0,5.0,6.0,0.0,547.0,1290.0,0.0,0.0,567.0,516.0,64.0,386.0,0.0,13.0,21.0,91.0,7.0,3.0,37.0,9.0,3.0,9.0,11.0,100.0,8704.0,4885.0,12408.0,10278.0,5712.0,5461.0,8866.0,6738.0,11048.0,7623.0,0.0,1.0,0.0,16,19,30,30,152,80,19,16,57,54,23010,14400,407,413,22215,22024,672367,829839,47085,37943,37736,34139,1857,1513,151,53,17,24,42563,39160
640,2.0,3.0,4.0,1.0,5.0,13.0,1.0,3.0,4.0,7.0,0.0,1.0,1146.0,538.0,465.0,408.0,97.0,30.0,91.0,430.0,641.0,831.0,7.0,5.0,2.0,6.0,2.0,9.0,6.0,3.0,3.0,7.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,110.0,0.0,0.0,0.0,4.0,108.0,0.0,4.0,0.0,2.0,4.0,3.0,11.0,4.0,9.0,7.0,3.0,2.0,11.0,10.0,12.0,12.0,12.0,11.0,13.0,13.0,12.0,11.0,3872.0,6173.0,324.0,6064.0,980.0,12657.0,3721.0,0.0,164.0,0.0,74.0,30.0,24.0,129.0,133.0,16.0,122.0,27.0,137.0,100.0,914.0,872.0,8021.0,1761.0,11623.0,872.0,14198.0,9249.0,7656.0,6629.0,1.0,1.0,132775.0,110152.0,366076.0,166107.0,61467.0,18131.0,333591.0,197784.0,74223.0,24839.0,1200278.0,4787.0,7614.0,8970.0,7825.0,12778.0,14484.0,17920.0,9697.0,8200.0,7144.0,6086.0,6638.0,7790.0,6493.0,9977.0,8049.0,9106.0,9629.0,7556.0,6831.0,9.0,4.0,0.0,568.0,624.0,0.0,174.0,953.0,0.0,448.0,380.0,515.0,13.0,29.0,3.0,7.0,65.0,20.0,12.0,3.0,10.0,10.0,200.0,8327.0,6751.0,9892.0,8861.0,9418.0,7886.0,10403.0,10046.0,8881.0,7911.0,0.0,5.0,0.0,26,24,30,30,110,117,24,26,58,59,23897,10058,376,416,23191,38604,744556,740589,48844,50575,38395,39760,1751,1911,108,64,25,18,44384,43992
641,0.0,9.0,1.0,1.0,3.0,5.0,7.0,6.0,3.0,3.0,0.0,0.0,692.0,1180.0,216.0,316.0,381.0,246.0,2074.0,2395.0,362.0,1559.0,4.0,2.0,7.0,8.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,4.0,0.0,0.0,9.0,18.0,116.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,10.0,1.0,3.0,11.0,10.0,11.0,10.0,10.0,9.0,13.0,13.0,11.0,11.0,2719.0,5464.0,5086.0,585.0,3297.0,1698.0,7903.0,11732.0,107.0,1818.0,130.0,2.0,21.0,90.0,151.0,5.0,160.0,118.0,20.0,128.0,213.0,501.0,1618.0,9972.0,2905.0,889.0,500.0,2668.0,3076.0,3346.0,2.0,0.0,19594.0,47199.0,124323.0,27578.0,72728.0,197416.0,769209.0,173807.0,298818.0,8825.0,1200433.0,2933.0,6805.0,7511.0,11262.0,6428.0,2588.0,8878.0,15399.0,3566.0,5165.0,6077.0,6455.0,7476.0,6436.0,6836.0,4816.0,9924.0,10550.0,7587.0,7684.0,8.0,1.0,0.0,838.0,805.0,704.0,225.0,0.0,474.0,998.0,382.0,0.0,4.0,18.0,3.0,5.0,6.0,24.0,5.0,8.0,2.0,6.0,200.0,7466.0,6540.0,7815.0,6962.0,6800.0,5432.0,10351.0,10018.0,7874.0,8222.0,0.0,3.0,0.0,23,8,30,30,101,151,8,23,51,58,13385,27024,397,428,15597,10091,441639,1297858,30722,39813,31641,42200,1734,2692,42,39,10,28,34475,43005
642,7.0,6.0,5.0,6.0,6.0,7.0,1.0,6.0,0.0,6.0,0.0,0.0,998.0,440.0,994.0,833.0,490.0,307.0,51.0,279.0,830.0,691.0,4.0,2.0,0.0,0.0,3.0,4.0,8.0,5.0,4.0,3.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,76.0,9.0,7.0,0.0,8.0,82.0,0.0,0.0,0.0,6.0,4.0,3.0,6.0,3.0,3.0,1.0,4.0,2.0,13.0,9.0,12.0,13.0,11.0,9.0,12.0,10.0,11.0,10.0,1409.0,4977.0,8008.0,1747.0,706.0,2977.0,5243.0,4756.0,7383.0,2210.0,165.0,1.0,40.0,136.0,136.0,21.0,130.0,14.0,112.0,158.0,12229.0,1086.0,429.0,4279.0,18748.0,1184.0,1753.0,842.0,1520.0,11349.0,0.0,0.0,30042.0,34078.0,119245.0,51149.0,60478.0,134532.0,312086.0,242743.0,44807.0,0.0,1200261.0,13775.0,6443.0,8909.0,6026.0,19754.0,4619.0,7844.0,6249.0,9746.0,13560.0,10657.0,4650.0,7729.0,7948.0,8240.0,5197.0,7441.0,5669.0,7420.0,7221.0,1.0,4.0,136.0,380.0,472.0,0.0,300.0,458.0,848.0,651.0,842.0,0.0,4.0,15.0,7.0,4.0,6.0,11.0,38.0,4.0,6.0,4.0,100.0,10314.0,5682.0,9120.0,10730.0,7763.0,5106.0,9527.0,6227.0,7633.0,6373.0,2.0,1.0,0.0,11,22,30,30,105,90,22,11,58,52,14847,24569,498,415,36869,16550,395446,633714,53083,43842,39771,32401,1366,2721,32,67,31,19,43033,35442
