,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,deathsplayer_6,riftherald_team200,ward_player_0,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
101,3.0,6.0,4.0,4.0,9.0,3.0,7.0,6.0,2.0,1.0,1265.0,474.0,410.0,86.0,1058.0,731.0,1410.0,333.0,78.0,373.0,5.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.17.394.4489,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,98.0,0.0,12.0,0.0,4.0,93.0,0.0,6.0,3.0,2.0,1.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,11.0,8.0,11.0,12.0,12.0,10.0,12.0,10.0,11.0,11.0,8488.0,0.0,469.0,721.0,3886.0,3352.0,3992.0,464.0,540.0,0.0,105.0,19.0,20.0,165.0,152.0,9.0,146.0,3.0,131.0,148.0,715.0,3425.0,5048.0,9414.0,7378.0,1590.0,1338.0,6424.0,5063.0,6351.0,1.0,0.0,45198.0,54578.0,447424.0,50562.0,13215.0,91121.0,30499.0,383021.0,129802.0,35876.0,1200413.0,10107.0,4314.0,5752.0,10732.0,11361.0,4942.0,7726.0,7364.0,5604.0,6505.0,6865.0,5459.0,6725.0,9221.0,8928.0,5831.0,7855.0,6508.0,6853.0,7348.0,4.0,10.0,904.0,888.0,234.0,596.0,96.0,0.0,2395.0,476.0,0.0,154.0,8.0,63.0,18.0,5.0,14.0,114.0,12.0,3.0,18.0,6.0,100.0,8167.0,4254.0,7623.0,9818.0,9032.0,6436.0,9865.0,6866.0,8364.0,7421.0,5.0,3.0,1.0,78.0,1.0,1.0,12,15,30,30,110,103,15,11,56,52,16916,4996,451,447,24145,22601,647520,633776,42894,31513,37570,34023,1830,3913,159,102,28,21,41076,36770
102,12.0,6.0,1.0,1.0,6.0,1.0,8.0,5.0,7.0,1.0,886.0,34.0,50.0,56.0,2023.0,911.0,459.0,1588.0,657.0,179.0,4.0,3.0,7.0,5.0,6.0,6.0,2.0,1.0,3.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.18.395.7538,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,87.0,0.0,12.0,0.0,8.0,103.0,12.0,4.0,2.0,2.0,5.0,3.0,2.0,0.0,4.0,2.0,13.0,7.0,11.0,10.0,11.0,12.0,11.0,9.0,11.0,11.0,14.0,12.0,9787.0,2874.0,258.0,8835.0,216.0,3554.0,3257.0,147.0,16763.0,69.0,98.0,25.0,21.0,155.0,148.0,21.0,100.0,9.0,158.0,147.0,2214.0,853.0,10991.0,178.0,7096.0,244.0,6280.0,5391.0,850.0,8729.0,0.0,0.0,430529.0,63089.0,367840.0,81373.0,88035.0,39440.0,72738.0,241487.0,213278.0,232235.0,1200403.0,12647.0,3993.0,12428.0,9013.0,7378.0,4364.0,9537.0,7432.0,17734.0,10673.0,6486.0,6144.0,7575.0,7591.0,7448.0,4176.0,6759.0,6738.0,11607.0,8939.0,7.0,0.0,646.0,266.0,1178.0,0.0,66.0,566.0,0.0,1893.0,120.0,1874.0,6.0,24.0,4.0,7.0,7.0,23.0,7.0,4.0,6.0,7.0,200.0,8525.0,6190.0,7752.0,9840.0,7749.0,5514.0,7993.0,8399.0,11784.0,9661.0,6.0,3.0,1.0,0.0,0.0,0.0,28,12,30,30,103,127,12,28,54,58,22650,23110,443,439,20723,22103,1007217,822827,45830,49369,33276,40187,2456,4153,47,48,20,33,39380,44027
103,6.0,5.0,7.0,3.0,11.0,3.0,5.0,7.0,3.0,2.0,1225.0,479.0,217.0,603.0,344.0,518.0,396.0,402.0,97.0,969.0,7.0,3.0,1.0,5.0,3.0,7.0,5.0,1.0,2.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,122.0,4.0,2.0,0.0,8.0,85.0,4.0,10.0,2.0,2.0,7.0,5.0,2.0,0.0,8.0,4.0,4.0,5.0,11.0,8.0,12.0,12.0,11.0,9.0,12.0,11.0,12.0,12.0,0.0,1364.0,483.0,12227.0,7920.0,2286.0,1272.0,4994.0,7000.0,402.0,121.0,16.0,28.0,114.0,116.0,8.0,120.0,6.0,143.0,169.0,7188.0,431.0,10142.0,387.0,597.0,586.0,9857.0,918.0,1154.0,9329.0,2.0,0.0,51653.0,34645.0,335971.0,97064.0,170544.0,121953.0,42111.0,110438.0,161473.0,81408.0,1200306.0,7531.0,1818.0,11749.0,12942.0,8517.0,3192.0,11476.0,6967.0,8725.0,10467.0,7658.0,4969.0,10407.0,7473.0,6619.0,4768.0,9411.0,6987.0,8197.0,8819.0,11.0,6.0,342.0,22.0,1124.0,327.0,0.0,320.0,346.0,1054.0,570.0,736.0,9.0,30.0,8.0,13.0,12.0,33.0,6.0,4.0,13.0,13.0,200.0,8373.0,4386.0,9232.0,8810.0,7371.0,5129.0,9563.0,7929.0,9837.0,9070.0,5.0,5.0,0.0,9.0,0.0,0.0,23,16,30,30,128,107,16,23,55,55,22916,15032,387,454,18900,21689,777185,430075,43931,39453,36925,38383,2113,2728,75,66,31,24,38915,40785
104,0.0,2.0,1.0,6.0,14.0,0.0,1.0,0.0,0.0,0.0,1289.0,715.0,1860.0,1567.0,911.0,1362.0,739.0,423.0,210.0,103.0,0.0,5.0,0.0,1.0,1.0,0.0,6.0,2.0,4.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,143.0,0.0,8.0,0.0,4.0,93.0,0.0,14.0,2.0,0.0,10.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,12.0,7.0,13.0,12.0,12.0,10.0,12.0,10.0,11.0,11.0,6438.0,4012.0,554.0,7279.0,1728.0,4365.0,1514.0,1365.0,1106.0,203.0,123.0,8.0,26.0,143.0,165.0,12.0,167.0,4.0,127.0,146.0,1004.0,1168.0,12260.0,1889.0,9518.0,1035.0,4746.0,1137.0,6212.0,6609.0,2.0,0.0,97205.0,104213.0,554381.0,58086.0,5390.0,22404.0,94033.0,230895.0,42472.0,43185.0,1200279.0,7443.0,5592.0,14463.0,9168.0,11246.0,5401.0,7126.0,3043.0,7796.0,7241.0,7439.0,4150.0,9500.0,6927.0,8901.0,6562.0,7189.0,5198.0,6460.0,7033.0,2.0,8.0,0.0,412.0,1648.0,0.0,0.0,0.0,864.0,540.0,476.0,428.0,10.0,72.0,3.0,10.0,15.0,22.0,5.0,8.0,9.0,7.0,100.0,9703.0,3896.0,10440.0,9439.0,8741.0,7014.0,9558.0,6751.0,8059.0,8130.0,12.0,6.0,0.0,52.0,1.0,2.0,2,23,30,30,155,111,21,2,59,51,20364,8200,469,452,25706,19872,737466,514798,47721,30798,39329,30030,1648,2720,60,101,35,1,45337,36394
105,13.0,7.0,4.0,2.0,7.0,7.0,4.0,6.0,6.0,1.0,881.0,298.0,147.0,214.0,172.0,374.0,129.0,320.0,117.0,177.0,4.0,3.0,3.0,4.0,6.0,5.0,5.0,1.0,6.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,98.0,6.0,4.0,8.0,3.0,1.0,2.0,4.0,5.0,3.0,8.0,3.0,6.0,4.0,12.0,9.0,11.0,11.0,11.0,9.0,13.0,12.0,13.0,10.0,0.0,2355.0,2143.0,3257.0,0.0,5004.0,97.0,7263.0,1155.0,833.0,152.0,30.0,11.0,142.0,130.0,18.0,42.0,123.0,120.0,129.0,9142.0,1018.0,3084.0,6795.0,11498.0,1096.0,10620.0,2816.0,11629.0,9414.0,2.0,0.0,100835.0,190288.0,522724.0,47763.0,139308.0,87660.0,273359.0,68938.0,29631.0,39548.0,1200379.0,9142.0,3373.0,5979.0,10736.0,11498.0,7221.0,11846.0,14001.0,13354.0,11002.0,7841.0,5488.0,7897.0,7664.0,8372.0,5550.0,9369.0,6895.0,8927.0,8227.0,9.0,4.0,0.0,0.0,751.0,683.0,0.0,1119.0,1129.0,3921.0,570.0,754.0,5.0,22.0,4.0,14.0,11.0,21.0,8.0,8.0,5.0,7.0,200.0,9385.0,5902.0,8216.0,8510.0,7804.0,5075.0,10107.0,9154.0,10434.0,7014.0,1.0,2.0,0.0,0.0,0.0,0.0,22,17,30,30,111,116,17,22,54,57,10404,11703,453,444,31615,35497,898290,601764,44576,53576,37324,38906,2553,6374,55,50,21,36,38990,42611
106,7.0,7.0,4.0,3.0,5.0,5.0,4.0,2.0,2.0,0.0,434.0,930.0,1395.0,733.0,1135.0,595.0,785.0,1726.0,971.0,1043.0,4.0,2.0,1.0,6.0,5.0,3.0,2.0,8.0,4.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,112.0,4.0,8.0,3.0,2.0,4.0,7.0,2.0,1.0,3.0,9.0,2.0,3.0,12.0,10.0,12.0,13.0,10.0,10.0,12.0,13.0,11.0,11.0,6930.0,4079.0,692.0,2392.0,0.0,9039.0,8856.0,1587.0,12024.0,0.0,122.0,5.0,22.0,107.0,126.0,28.0,112.0,22.0,123.0,133.0,1788.0,636.0,5261.0,6905.0,5605.0,361.0,2209.0,12501.0,532.0,6808.0,0.0,0.0,527106.0,34436.0,400306.0,80329.0,200551.0,87945.0,511294.0,149208.0,219840.0,58436.0,1200289.0,10623.0,5557.0,6886.0,11395.0,7253.0,13432.0,11066.0,15369.0,12556.0,6808.0,6884.0,5155.0,7945.0,8563.0,7260.0,5445.0,7580.0,9950.0,6031.0,6913.0,3.0,5.0,1904.0,842.0,931.0,2098.0,1647.0,4030.0,0.0,1281.0,0.0,0.0,5.0,22.0,8.0,11.0,12.0,33.0,9.0,5.0,12.0,58.0,100.0,9424.0,7164.0,9182.0,10685.0,6968.0,6142.0,8808.0,10821.0,8014.0,7589.0,4.0,1.0,2.0,0.0,1.0,0.0,19,17,30,30,112,124,17,19,57,57,19053,26546,405,395,19920,22686,1296237,973214,49589,51356,36097,35629,10610,2123,69,106,23,20,42401,42396
107,17.0,3.0,4.0,3.0,12.0,7.0,8.0,4.0,10.0,1.0,868.0,846.0,601.0,309.0,566.0,584.0,101.0,1266.0,1276.0,1154.0,3.0,3.0,6.0,6.0,7.0,5.0,1.0,3.0,4.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,108.0,0.0,4.0,0.0,8.0,135.0,8.0,0.0,2.0,0.0,3.0,0.0,9.0,1.0,2.0,10.0,10.0,5.0,11.0,10.0,11.0,10.0,11.0,10.0,12.0,13.0,13.0,12.0,4509.0,3128.0,796.0,4404.0,1113.0,3749.0,1048.0,896.0,891.0,12535.0,116.0,28.0,31.0,104.0,128.0,34.0,137.0,39.0,149.0,103.0,3461.0,715.0,10341.0,903.0,12989.0,2651.0,4642.0,11492.0,13460.0,744.0,2.0,0.0,245489.0,54137.0,290628.0,56043.0,54053.0,49002.0,63727.0,416703.0,87127.0,26842.0,1200277.0,7970.0,4214.0,11584.0,6127.0,18314.0,7183.0,5691.0,13653.0,14980.0,13390.0,6298.0,5571.0,7656.0,5289.0,9216.0,5344.0,8386.0,11515.0,10340.0,8044.0,9.0,0.0,0.0,370.0,446.0,818.0,4211.0,782.0,0.0,1264.0,628.0,110.0,9.0,22.0,6.0,21.0,7.0,26.0,5.0,4.0,3.0,11.0,200.0,7678.0,6385.0,8423.0,7105.0,7490.0,6278.0,8721.0,11227.0,10868.0,8628.0,4.0,4.0,0.0,0.0,0.0,0.0,27,15,30,30,112,151,15,27,53,60,14571,18498,413,456,30345,31053,695215,648536,51178,51928,33803,43856,6257,2372,69,45,26,46,36974,45829
108,7.0,2.0,1.0,1.0,6.0,3.0,10.0,5.0,4.0,0.0,708.0,625.0,93.0,150.0,736.0,491.0,383.0,51.0,1112.0,478.0,4.0,4.0,6.0,4.0,5.0,4.0,1.0,6.0,3.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,75.0,0.0,0.0,0.0,0.0,129.0,16.0,0.0,1.0,2.0,3.0,7.0,3.0,0.0,5.0,5.0,3.0,7.0,12.0,10.0,11.0,13.0,10.0,9.0,12.0,13.0,13.0,12.0,6400.0,8675.0,3118.0,1251.0,814.0,4585.0,5985.0,662.0,1176.0,1505.0,122.0,21.0,10.0,132.0,132.0,31.0,124.0,19.0,140.0,142.0,386.0,704.0,1499.0,15759.0,5845.0,736.0,618.0,9608.0,5783.0,8446.0,1.0,1.0,50813.0,81129.0,171171.0,64654.0,90310.0,129015.0,27418.0,430821.0,115336.0,9613.0,1200379.0,7295.0,9980.0,5481.0,17724.0,6660.0,5861.0,6603.0,11377.0,7353.0,9951.0,7508.0,6094.0,6468.0,9525.0,7251.0,4911.0,7168.0,8851.0,7787.0,8278.0,4.0,4.0,508.0,600.0,862.0,714.0,0.0,540.0,0.0,1106.0,393.0,0.0,5.0,207.0,4.0,11.0,7.0,23.0,7.0,4.0,9.0,9.0,200.0,8785.0,6344.0,7432.0,10093.0,6784.0,5059.0,9587.0,10680.0,10263.0,8985.0,1.0,0.0,0.0,0.0,0.0,1.0,23,14,30,30,83,145,14,22,55,60,16168,18003,427,446,24225,25159,505963,664317,43021,45264,35663,38178,2624,2099,50,236,11,29,38153,45859
109,6.0,6.0,2.0,2.0,5.0,3.0,3.0,5.0,2.0,0.0,725.0,407.0,428.0,1006.0,559.0,390.0,1358.0,770.0,359.0,538.0,4.0,5.0,6.0,6.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,4.0,0.0,8.0,2.0,110.0,8.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,6.0,7.0,4.0,11.0,8.0,11.0,12.0,11.0,10.0,13.0,12.0,12.0,12.0,1392.0,3210.0,314.0,12344.0,624.0,2737.0,609.0,9302.0,1182.0,0.0,118.0,11.0,16.0,149.0,168.0,33.0,170.0,121.0,15.0,175.0,6766.0,336.0,7214.0,378.0,9662.0,1070.0,5989.0,279.0,7369.0,8238.0,0.0,1.0,139107.0,113076.0,96529.0,102358.0,55156.0,50409.0,143398.0,245923.0,403770.0,5351.0,1200425.0,9848.0,3546.0,7890.0,12722.0,10467.0,4659.0,9565.0,9581.0,9201.0,8238.0,6083.0,5116.0,6168.0,6996.0,9234.0,5105.0,8303.0,7445.0,8449.0,8238.0,8.0,1.0,1688.0,0.0,362.0,0.0,180.0,851.0,2966.0,0.0,650.0,0.0,10.0,32.0,11.0,11.0,13.0,32.0,8.0,2.0,16.0,12.0,200.0,8408.0,5035.0,7503.0,8828.0,8410.0,6131.0,11065.0,9742.0,8748.0,9920.0,1.0,2.0,0.0,0.0,1.0,1.0,20,13,30,30,92,128,12,20,55,57,17411,14303,484,492,25090,22211,443559,911518,45586,40131,33586,37551,3081,3616,77,70,16,19,39280,44510
110,11.0,2.0,1.0,1.0,1.0,6.0,8.0,5.0,3.0,0.0,171.0,221.0,-102.0,671.0,108.0,1376.0,966.0,596.0,2691.0,804.0,11.0,1.0,3.0,7.0,5.0,7.0,0.0,0.0,2.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,75.0,0.0,0.0,0.0,8.0,115.0,12.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,8.0,10.0,3.0,10.0,9.0,11.0,9.0,10.0,9.0,13.0,13.0,13.0,12.0,1551.0,2177.0,518.0,6401.0,411.0,6226.0,908.0,7556.0,12110.0,683.0,68.0,24.0,64.0,72.0,131.0,16.0,146.0,11.0,155.0,174.0,5230.0,802.0,8017.0,539.0,7758.0,1329.0,16193.0,1029.0,291.0,8432.0,1.0,0.0,46220.0,58741.0,505798.0,282667.0,46471.0,141046.0,155397.0,301194.0,149658.0,126532.0,1200351.0,7101.0,2980.0,9880.0,7265.0,8169.0,7556.0,21079.0,9244.0,13367.0,9115.0,4711.0,4996.0,6513.0,5001.0,6333.0,5476.0,10481.0,8546.0,10871.0,7779.0,11.0,1.0,320.0,0.0,1344.0,324.0,0.0,0.0,3977.0,658.0,964.0,0.0,6.0,16.0,0.0,7.0,6.0,15.0,7.0,4.0,8.0,7.0,200.0,6506.0,5719.0,7715.0,5870.0,6468.0,5751.0,10769.0,9978.0,10659.0,9164.0,2.0,1.0,1.0,0.0,0.0,0.0,33,4,30,30,87,139,4,33,49,60,15107,23434,351,510,22873,26747,1022202,791522,39971,55785,28034,42673,1988,5599,34,42,7,33,32310,46289
111,8.0,1.0,2.0,2.0,4.0,0.0,7.0,2.0,4.0,1.0,599.0,431.0,162.0,1421.0,385.0,1517.0,34.0,670.0,737.0,1154.0,7.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,127.0,0.0,0.0,0.0,0.0,112.0,0.0,4.0,1.0,1.0,1.0,7.0,0.0,1.0,6.0,1.0,5.0,3.0,12.0,10.0,11.0,12.0,10.0,10.0,12.0,11.0,11.0,11.0,0.0,3471.0,353.0,17582.0,2428.0,2709.0,934.0,1973.0,7497.0,943.0,120.0,31.0,22.0,170.0,150.0,5.0,136.0,2.0,124.0,167.0,5674.0,671.0,6449.0,1218.0,3282.0,573.0,8279.0,1284.0,1211.0,6610.0,1.0,1.0,114814.0,80772.0,415707.0,66374.0,792.0,29870.0,137274.0,100634.0,149228.0,16059.0,1200345.0,5674.0,4485.0,7183.0,18848.0,5710.0,3490.0,14086.0,3639.0,8998.0,7729.0,6759.0,5331.0,7087.0,9566.0,6185.0,4642.0,8219.0,6320.0,7082.0,7749.0,7.0,5.0,0.0,342.0,380.0,48.0,0.0,208.0,4872.0,382.0,289.0,176.0,11.0,29.0,5.0,8.0,12.0,25.0,4.0,24.0,7.0,4.0,200.0,8878.0,6417.0,7862.0,9684.0,6824.0,6238.0,9591.0,7569.0,8185.0,7307.0,2.0,3.0,0.0,0.0,0.0,0.0,16,10,30,30,131,116,10,16,55,55,23072,14818,467,460,17196,18055,627557,483967,40905,38937,34239,34701,636,6061,61,68,11,21,39486,39069
112,9.0,6.0,2.0,4.0,8.0,7.0,4.0,2.0,7.0,1.0,262.0,74.0,1848.0,719.0,361.0,530.0,227.0,228.0,1299.0,143.0,6.0,5.0,3.0,4.0,6.0,4.0,2.0,4.0,4.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,136.0,0.0,8.0,0.0,0.0,110.0,0.0,0.0,3.0,7.0,8.0,6.0,1.0,1.0,3.0,2.0,4.0,7.0,12.0,10.0,13.0,12.0,11.0,10.0,12.0,11.0,13.0,11.0,1420.0,13848.0,771.0,11945.0,482.0,1744.0,4876.0,4062.0,301.0,0.0,124.0,29.0,27.0,129.0,122.0,32.0,97.0,9.0,137.0,157.0,10354.0,561.0,9399.0,1188.0,3399.0,240.0,4539.0,250.0,7697.0,12677.0,1.0,1.0,293826.0,163124.0,161401.0,322263.0,89782.0,21276.0,380500.0,246708.0,48442.0,30621.0,1200323.0,11774.0,15022.0,10623.0,14254.0,3942.0,2436.0,9847.0,4420.0,8965.0,12677.0,7652.0,7684.0,10037.0,8369.0,6411.0,5030.0,6477.0,6643.0,7504.0,11278.0,8.0,3.0,0.0,612.0,452.0,1120.0,60.0,452.0,431.0,108.0,965.0,0.0,14.0,37.0,98.0,12.0,11.0,54.0,144.0,12.0,16.0,5.0,200.0,9940.0,6594.0,11232.0,8687.0,7502.0,6250.0,9564.0,7848.0,10351.0,8563.0,5.0,4.0,0.0,1.0,0.0,0.0,23,19,30,30,144,110,19,23,58,57,16362,23087,434,429,24580,25724,888548,869395,43029,50931,37499,39586,2084,2116,189,214,25,29,43611,42920
113,12.0,2.0,2.0,3.0,4.0,5.0,9.0,2.0,0.0,1.0,1519.0,657.0,808.0,915.0,759.0,745.0,558.0,1775.0,402.0,680.0,7.0,4.0,5.0,1.0,3.0,5.0,0.0,1.0,1.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.17.394.4489,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,4.0,128.0,12.0,24.0,3.0,0.0,3.0,0.0,2.0,2.0,4.0,5.0,3.0,9.0,11.0,9.0,11.0,11.0,11.0,9.0,12.0,13.0,12.0,11.0,526.0,2993.0,4303.0,2973.0,621.0,2265.0,0.0,8709.0,484.0,138.0,112.0,25.0,17.0,135.0,171.0,29.0,122.0,43.0,133.0,147.0,5889.0,387.0,1291.0,345.0,4554.0,651.0,7190.0,866.0,4394.0,8918.0,0.0,0.0,92029.0,88717.0,165428.0,115742.0,825.0,55030.0,81317.0,264504.0,86334.0,52481.0,1200436.0,9336.0,3593.0,6622.0,3419.0,5492.0,3180.0,7190.0,13219.0,5082.0,9249.0,6694.0,5381.0,7308.0,5480.0,7309.0,4945.0,8298.0,10475.0,7342.0,11075.0,8.0,0.0,2920.0,212.0,1027.0,100.0,316.0,263.0,0.0,3643.0,204.0,192.0,7.0,19.0,1.0,227.0,7.0,16.0,9.0,10.0,9.0,7.0,200.0,7912.0,6067.0,7616.0,8486.0,8001.0,5631.0,8664.0,10590.0,9232.0,8136.0,3.0,4.0,2.0,0.0,0.0,0.0,21,10,30,30,88,168,10,21,53,57,10688,12324,464,470,12730,21755,429054,573353,28049,38333,31736,42571,4626,4251,258,54,14,28,37646,42689
