,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,baron_team100,deathsplayer_7,deathsplayer_8,inhibs_lost_team200,killsplayer_2,riftherald_team300,inhibs_lost_team100,assistsplayer_6,ward_player_0,baron_team200,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
107,8.0,7.0,1.0,3.0,13.0,5.0,7.0,6.0,185.0,571.0,1992.0,1804.0,1519.0,96.0,273.0,558.0,767.0,535.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,15.0,0.0,132.0,2.0,4.0,0.0,1.0,104.0,1.0,1.0,6.0,1.0,1.0,4.0,0.0,3.0,4.0,3.0,2.0,13.0,9.0,12.0,12.0,10.0,10.0,12.0,11.0,9.0,11.0,1765.0,3646.0,1993.0,601.0,607.0,2717.0,3237.0,556.0,283.0,7530.0,127.0,43.0,2.0,156.0,133.0,12.0,104.0,20.0,97.0,122.0,7030.0,1051.0,7362.0,3317.0,4179.0,546.0,2674.0,5798.0,6388.0,1569.0,0.0,1.0,643468.0,106090.0,129595.0,30186.0,4161.0,218212.0,169356.0,144136.0,143071.0,463735.0,1200279.0,10202.0,4697.0,9702.0,3918.0,5964.0,3263.0,6165.0,6615.0,6962.0,9660.0,9450.0,5421.0,8942.0,7934.0,7669.0,5606.0,6923.0,7323.0,6767.0,6825.0,1.0,6.0,1405.0,0.0,347.0,0.0,1177.0,0.0,253.0,260.0,290.0,560.0,7.0,12.0,4.0,8.0,7.0,30.0,76.0,2.0,9.0,8.0,100.0,10638.0,5102.0,9075.0,9747.0,6398.0,6732.0,8648.0,7832.0,5773.0,7323.0,3.0,1.0,1.0,4.0,0.0,6.0,1.0,0.0,5.0,1.0,0.0,0.0,13,17,30,30,153,107,17,13,57,52,7683,15252,430,386,22434,17480,1025622,1026388,33049,34099,39601,33259,2929,1363,56,107,27,31,42590,34678
108,7.0,5.0,4.0,5.0,9.0,7.0,1.0,3.0,1022.0,102.0,500.0,655.0,370.0,353.0,132.0,497.0,516.0,902.0,2.0,5.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,119.0,9.0,4.0,0.0,0.0,110.0,0.0,3.0,2.0,0.0,5.0,2.0,0.0,3.0,2.0,6.0,4.0,13.0,9.0,12.0,12.0,10.0,9.0,12.0,11.0,12.0,11.0,2721.0,2145.0,404.0,7138.0,941.0,4642.0,717.0,442.0,7204.0,7048.0,163.0,26.0,12.0,134.0,159.0,5.0,108.0,10.0,142.0,152.0,9850.0,687.0,6429.0,1042.0,7506.0,672.0,5212.0,5460.0,1397.0,767.0,1.0,0.0,494006.0,42911.0,227412.0,185437.0,75876.0,35538.0,72534.0,232484.0,53408.0,160539.0,1200455.0,12571.0,3086.0,7234.0,8683.0,8448.0,5771.0,7491.0,6386.0,9907.0,8039.0,9331.0,4642.0,8390.0,7695.0,7275.0,4778.0,6402.0,7487.0,8601.0,8002.0,1.0,8.0,0.0,254.0,400.0,502.0,0.0,456.0,1561.0,484.0,1305.0,222.0,15.0,37.0,83.0,13.0,61.0,37.0,5.0,5.0,44.0,13.0,100.0,10479.0,5563.0,9001.0,9761.0,7174.0,5513.0,8601.0,8080.0,9458.0,7792.0,7.0,0.0,3.0,2.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,15,15,30,30,136,113,15,15,56,55,15846,17556,473,438,25499,13523,1018269,561876,42707,34909,37469,35134,1358,3826,209,104,30,21,41928,39494
109,7.0,0.0,2.0,6.0,7.0,6.0,1.0,9.0,1566.0,770.0,52.0,907.0,226.0,320.0,768.0,333.0,1963.0,954.0,1.0,5.0,2.0,5.0,7.0,4.0,1.0,5.0,5.0,0.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,100.0,7.0,0.0,4.0,0.0,57.0,3.0,0.0,2.0,3.0,3.0,5.0,4.0,1.0,7.0,6.0,2.0,12.0,8.0,11.0,12.0,11.0,10.0,13.0,10.0,13.0,10.0,4426.0,9086.0,1387.0,605.0,9337.0,3230.0,3325.0,177.0,8351.0,0.0,115.0,11.0,14.0,119.0,132.0,33.0,137.0,20.0,135.0,97.0,1269.0,1226.0,6343.0,5215.0,1381.0,1307.0,6542.0,10142.0,1242.0,5488.0,2.0,0.0,540944.0,240154.0,335279.0,25012.0,159840.0,74737.0,57639.0,203479.0,374355.0,77151.0,1200446.0,5696.0,10892.0,8189.0,6413.0,10718.0,4988.0,9867.0,11817.0,9994.0,5575.0,6016.0,5870.0,7992.0,7242.0,8776.0,6495.0,6903.0,7208.0,8283.0,7104.0,9.0,7.0,0.0,580.0,458.0,592.0,0.0,450.0,0.0,1497.0,399.0,86.0,7.0,28.0,20.0,9.0,20.0,34.0,19.0,4.0,13.0,16.0,100.0,8615.0,4975.0,7941.0,8819.0,7579.0,6237.0,10060.0,6772.0,10234.0,7119.0,0.0,1.0,6.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,19,19,30,30,115,60,19,19,56,54,18985,20939,413,400,15515,24640,1135812,952778,36004,48145,36521,35368,1500,2562,90,80,15,24,39191,39160
110,2.0,7.0,2.0,5.0,6.0,1.0,1.0,2.0,873.0,312.0,472.0,120.0,72.0,784.0,673.0,717.0,248.0,554.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,4.0,101.0,0.0,0.0,0.0,24.0,134.0,10.0,0.0,2.0,1.0,1.0,5.0,1.0,0.0,5.0,5.0,1.0,11.0,8.0,12.0,12.0,12.0,9.0,12.0,13.0,12.0,11.0,2185.0,1316.0,365.0,156.0,6956.0,9601.0,865.0,10093.0,2188.0,0.0,93.0,27.0,7.0,150.0,157.0,34.0,141.0,37.0,164.0,168.0,343.0,400.0,6615.0,6635.0,427.0,580.0,3298.0,269.0,7271.0,3991.0,0.0,1.0,69087.0,54041.0,73447.0,5487.0,56063.0,107022.0,98707.0,196708.0,25819.0,1287.0,1200416.0,3028.0,2082.0,7444.0,6791.0,7384.0,10182.0,4545.0,10720.0,9763.0,3991.0,6278.0,4787.0,7487.0,6750.0,9122.0,5869.0,7113.0,8692.0,11632.0,7664.0,11.0,2.0,500.0,366.0,464.0,0.0,0.0,0.0,380.0,357.0,304.0,0.0,9.0,41.0,4.0,14.0,13.0,40.0,9.0,8.0,13.0,11.0,200.0,7881.0,4981.0,8711.0,8860.0,8596.0,6116.0,9766.0,10107.0,9794.0,8182.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,5.0,2.0,0.0,3.0,0.0,12,13,30,30,109,172,13,12,56,56,19263,14462,441,537,14600,15229,311106,376562,34829,31101,35506,39888,964,1407,80,82,20,8,40164,42830
111,9.0,2.0,1.0,4.0,4.0,4.0,6.0,4.0,310.0,29.0,65.0,584.0,1097.0,390.0,133.0,542.0,203.0,281.0,5.0,4.0,4.0,5.0,2.0,2.0,0.0,2.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,105.0,0.0,8.0,0.0,4.0,142.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,8.0,5.0,0.0,11.0,9.0,11.0,12.0,11.0,10.0,13.0,12.0,12.0,11.0,1626.0,1836.0,1340.0,9099.0,0.0,7142.0,2653.0,1152.0,12899.0,1586.0,121.0,5.0,4.0,145.0,158.0,10.0,168.0,12.0,131.0,151.0,3017.0,414.0,4322.0,374.0,7743.0,698.0,5955.0,7999.0,1255.0,4247.0,0.0,2.0,47303.0,59339.0,445164.0,60123.0,21798.0,59434.0,226272.0,147141.0,417371.0,0.0,1200417.0,4900.0,2710.0,6198.0,9474.0,7743.0,8141.0,8609.0,10125.0,14154.0,6250.0,5543.0,4279.0,6390.0,7329.0,7972.0,5690.0,8848.0,9492.0,7778.0,6356.0,9.0,1.0,256.0,459.0,535.0,0.0,0.0,300.0,0.0,974.0,0.0,416.0,7.0,26.0,11.0,8.0,11.0,24.0,6.0,5.0,10.0,5.0,200.0,8371.0,5570.0,7383.0,9459.0,7805.0,6478.0,10650.0,9731.0,9661.0,8140.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,4.0,7.0,1.0,1.0,18,10,30,30,117,146,10,17,55,57,19207,20126,438,467,16154,19870,633822,850123,36456,41848,32924,36753,1091,1849,61,52,11,27,39496,43752
112,6.0,4.0,6.0,7.0,13.0,5.0,1.0,1.0,1121.0,527.0,766.0,2133.0,1662.0,1610.0,2265.0,38.0,371.0,417.0,6.0,7.0,5.0,2.0,3.0,2.0,5.0,6.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,4.0,112.0,0.0,0.0,5.0,2.0,8.0,8.0,3.0,6.0,5.0,1.0,4.0,12.0,10.0,11.0,13.0,11.0,11.0,13.0,12.0,11.0,9.0,3708.0,16527.0,5524.0,12957.0,5352.0,5376.0,8244.0,0.0,7832.0,341.0,108.0,42.0,7.0,144.0,132.0,11.0,136.0,14.0,88.0,77.0,16728.0,600.0,1413.0,1027.0,10254.0,1155.0,6502.0,11185.0,821.0,4887.0,0.0,1.0,215129.0,26096.0,130778.0,192770.0,49245.0,27050.0,195337.0,170037.0,303419.0,85378.0,1200393.0,21026.0,17517.0,7203.0,13984.0,15841.0,7071.0,14746.0,11847.0,8653.0,5517.0,7746.0,7062.0,5991.0,9258.0,8977.0,6810.0,8440.0,8788.0,5116.0,6337.0,9.0,5.0,590.0,390.0,266.0,0.0,234.0,540.0,0.0,662.0,0.0,288.0,8.0,20.0,2.0,14.0,13.0,11.0,23.0,12.0,13.0,10.0,200.0,9848.0,7002.0,7496.0,11026.0,8300.0,8261.0,10814.0,9020.0,7835.0,5490.0,3.0,0.0,5.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,18,28,30,30,77,116,27,18,58,55,32917,32944,402,357,30577,23995,614972,780267,65125,58280,38782,35743,1630,1340,48,78,33,14,44931,40161
113,4.0,4.0,5.0,1.0,9.0,2.0,3.0,0.0,68.0,873.0,1275.0,410.0,806.0,187.0,1686.0,1876.0,164.0,943.0,5.0,3.0,5.0,1.0,2.0,1.0,3.0,2.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,112.0,4.0,0.0,0.0,0.0,105.0,0.0,4.0,4.0,0.0,5.0,1.0,1.0,4.0,5.0,1.0,4.0,12.0,7.0,13.0,13.0,11.0,10.0,13.0,12.0,11.0,12.0,43.0,3114.0,698.0,11591.0,0.0,6770.0,6186.0,29.0,3549.0,811.0,91.0,10.0,26.0,160.0,148.0,37.0,163.0,15.0,99.0,186.0,15296.0,453.0,15886.0,2017.0,4202.0,965.0,12706.0,9168.0,1265.0,7380.0,1.0,1.0,150443.0,80423.0,443047.0,393391.0,5449.0,168370.0,105755.0,147498.0,101798.0,54425.0,1200331.0,17331.0,4003.0,18612.0,14094.0,4202.0,8158.0,19381.0,10568.0,5197.0,8324.0,6283.0,4748.0,9325.0,8710.0,6431.0,5537.0,9026.0,8366.0,5974.0,8333.0,5.0,6.0,1991.0,435.0,2027.0,485.0,0.0,422.0,488.0,1370.0,382.0,132.0,11.0,44.0,3.0,9.0,13.0,35.0,1.0,7.0,8.0,9.0,100.0,8715.0,4007.0,10103.0,11416.0,8160.0,6228.0,10544.0,8701.0,7635.0,8875.0,2.0,1.0,5.0,6.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,14,19,30,30,120,109,19,14,59,55,19102,13689,462,473,38366,30972,1160700,489899,62397,47473,36286,36447,4925,2807,71,69,21,12,44622,39762
114,5.0,7.0,0.0,3.0,2.0,4.0,3.0,1.0,234.0,287.0,520.0,190.0,66.0,280.0,-72.0,609.0,1226.0,1462.0,2.0,0.0,3.0,4.0,2.0,3.0,1.0,2.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,12.0,0.0,3.0,105.0,4.0,12.0,2.0,1.0,0.0,4.0,2.0,2.0,1.0,4.0,6.0,9.0,10.0,12.0,12.0,13.0,10.0,12.0,11.0,13.0,11.0,773.0,2499.0,5314.0,5449.0,973.0,299.0,2014.0,3557.0,514.0,2881.0,29.0,20.0,7.0,158.0,174.0,140.0,112.0,11.0,156.0,168.0,1709.0,438.0,132.0,1011.0,6210.0,3748.0,3220.0,324.0,7616.0,7692.0,1.0,1.0,72205.0,129268.0,531373.0,14036.0,93792.0,41934.0,340180.0,94593.0,20515.0,8639.0,1200256.0,2482.0,3308.0,6191.0,6509.0,7256.0,4132.0,5362.0,4261.0,8528.0,10640.0,5359.0,5777.0,8395.0,6290.0,8351.0,6505.0,6703.0,6194.0,7651.0,9412.0,9.0,3.0,0.0,370.0,744.0,48.0,72.0,84.0,126.0,379.0,398.0,66.0,87.0,19.0,1.0,10.0,13.0,8.0,10.0,11.0,11.0,13.0,200.0,5610.0,6566.0,8854.0,9074.0,10673.0,6423.0,8888.0,8315.0,10365.0,8341.0,6.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,4.0,1.0,1.0,0.0,14,11,30,30,136,124,11,14,56,57,12808,11465,508,467,12810,19290,753340,593195,26570,32099,34900,35737,948,1339,119,64,18,17,40634,42475
115,4.0,5.0,1.0,6.0,3.0,4.0,3.0,5.0,559.0,247.0,2250.0,1211.0,1825.0,190.0,17.0,42.0,10.0,816.0,4.0,10.0,6.0,5.0,3.0,5.0,3.0,6.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,82.0,4.0,8.0,0.0,0.0,117.0,0.0,0.0,2.0,7.0,5.0,10.0,6.0,3.0,7.0,4.0,2.0,14.0,9.0,12.0,12.0,13.0,9.0,13.0,13.0,12.0,11.0,432.0,1089.0,214.0,6465.0,2473.0,3423.0,0.0,0.0,8505.0,5780.0,158.0,33.0,25.0,133.0,159.0,30.0,168.0,39.0,130.0,94.0,10748.0,9209.0,5923.0,594.0,10740.0,1152.0,3239.0,8821.0,574.0,187.0,1.0,1.0,233582.0,14929.0,134786.0,302239.0,34346.0,35608.0,40161.0,171051.0,172184.0,62904.0,1200329.0,11692.0,11179.0,6431.0,7476.0,13465.0,5650.0,3764.0,13322.0,9677.0,5968.0,9979.0,7297.0,7365.0,7866.0,11625.0,6540.0,8200.0,9977.0,8010.0,6071.0,2.0,11.0,512.0,880.0,293.0,416.0,252.0,1074.0,524.0,4501.0,598.0,0.0,8.0,60.0,62.0,6.0,11.0,33.0,11.0,8.0,15.0,10.0,100.0,12060.0,5869.0,8882.0,8865.0,10323.0,5239.0,10167.0,10804.0,8589.0,7584.0,5.0,2.0,4.0,4.0,3.0,4.0,0.0,0.0,2.0,9.0,0.0,0.0,23,27,30,30,124,117,27,23,60,58,13007,15374,505,464,29157,22030,740561,461229,44714,43910,43375,39555,2547,6503,120,104,20,18,45369,43013
116,6.0,10.0,6.0,4.0,12.0,2.0,3.0,1.0,622.0,36.0,114.0,1022.0,164.0,859.0,1010.0,80.0,121.0,1168.0,1.0,5.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,4.0,12.0,0.0,5.0,62.0,0.0,8.0,4.0,0.0,5.0,6.0,0.0,3.0,3.0,3.0,3.0,12.0,9.0,11.0,12.0,10.0,9.0,13.0,10.0,11.0,11.0,6759.0,1524.0,1263.0,5605.0,2704.0,3351.0,549.0,465.0,8131.0,1154.0,122.0,12.0,4.0,137.0,132.0,9.0,171.0,10.0,136.0,137.0,1546.0,319.0,7728.0,820.0,10143.0,623.0,9176.0,6024.0,461.0,6835.0,1.0,0.0,48692.0,123501.0,475462.0,135447.0,18427.0,160688.0,94936.0,73899.0,371939.0,14204.0,1200352.0,8605.0,1843.0,9406.0,6883.0,14354.0,4411.0,10016.0,6712.0,8940.0,8049.0,6487.0,4696.0,8029.0,8597.0,9199.0,5774.0,8735.0,5670.0,7566.0,6953.0,2.0,7.0,300.0,0.0,415.0,457.0,1506.0,436.0,290.0,222.0,346.0,60.0,4.0,15.0,9.0,5.0,11.0,20.0,10.0,7.0,9.0,7.0,100.0,8625.0,5998.0,8412.0,8988.0,6496.0,5526.0,10716.0,6387.0,8181.0,7448.0,0.0,1.0,7.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,13,18,30,30,132,75,18,12,54,54,19682,11823,404,466,20860,22815,838716,678479,43659,35560,38086,33620,3114,918,49,48,32,15,38047,38730
117,12.0,3.0,3.0,2.0,6.0,4.0,3.0,3.0,101.0,247.0,811.0,404.0,595.0,276.0,499.0,23.0,675.0,334.0,7.0,2.0,3.0,5.0,1.0,3.0,3.0,4.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,4.0,0.0,0.0,4.0,136.0,7.0,0.0,0.0,0.0,4.0,2.0,0.0,8.0,6.0,5.0,0.0,11.0,10.0,12.0,12.0,12.0,10.0,13.0,12.0,11.0,10.0,0.0,2829.0,866.0,9300.0,8024.0,2956.0,2630.0,208.0,9381.0,663.0,127.0,31.0,26.0,125.0,144.0,6.0,159.0,29.0,101.0,122.0,8538.0,673.0,10762.0,1289.0,543.0,433.0,11248.0,8357.0,1757.0,3308.0,0.0,2.0,58380.0,87076.0,177864.0,9841.0,117859.0,119806.0,144162.0,462708.0,59224.0,23752.0,1200365.0,9307.0,4015.0,12081.0,11594.0,8567.0,3390.0,14349.0,9478.0,11693.0,4382.0,5951.0,5362.0,9350.0,7554.0,6945.0,4851.0,10198.0,9597.0,7350.0,6384.0,11.0,3.0,769.0,512.0,452.0,1004.0,0.0,0.0,470.0,912.0,554.0,410.0,12.0,31.0,113.0,5.0,16.0,36.0,14.0,4.0,6.0,13.0,200.0,8013.0,6362.0,9530.0,8689.0,8770.0,6195.0,11127.0,9908.0,7342.0,7178.0,4.0,0.0,3.0,3.0,0.0,9.0,0.0,3.0,1.0,0.0,2.0,0.0,19,15,30,30,110,147,15,19,57,56,21146,15711,428,442,21565,25343,483750,776922,44939,43917,34651,38891,2225,2858,182,68,18,23,41197,41917
118,4.0,8.0,8.0,4.0,8.0,3.0,3.0,0.0,760.0,540.0,940.0,674.0,545.0,451.0,582.0,532.0,611.0,730.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,98.0,9.0,11.0,0.0,8.0,104.0,4.0,3.0,8.0,0.0,6.0,1.0,0.0,2.0,4.0,2.0,4.0,13.0,9.0,12.0,12.0,11.0,8.0,11.0,10.0,11.0,10.0,2680.0,727.0,7365.0,1593.0,876.0,2158.0,3975.0,457.0,4560.0,201.0,173.0,29.0,22.0,132.0,112.0,26.0,122.0,12.0,113.0,153.0,9247.0,587.0,1102.0,9832.0,2167.0,641.0,2531.0,5957.0,106.0,9367.0,2.0,0.0,98849.0,23980.0,243777.0,858.0,37165.0,67728.0,332888.0,302894.0,128092.0,29563.0,1200389.0,12280.0,1558.0,9197.0,13108.0,3116.0,3158.0,6613.0,6673.0,5125.0,9568.0,12125.0,5095.0,10010.0,8939.0,6670.0,4806.0,6832.0,7282.0,6251.0,8355.0,1.0,7.0,352.0,244.0,729.0,1682.0,72.0,358.0,106.0,258.0,458.0,0.0,8.0,14.0,1.0,12.0,9.0,23.0,6.0,6.0,3.0,6.0,100.0,11057.0,5111.0,8641.0,9098.0,7799.0,4900.0,8443.0,7191.0,7837.0,7192.0,7.0,0.0,6.0,6.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,12,23,30,30,141,119,23,12,56,51,14672,9920,465,429,22989,18548,448377,817417,40859,29537,42550,33815,3193,1066,53,35,35,12,41495,35774
119,6.0,0.0,3.0,3.0,3.0,3.0,1.0,8.0,346.0,260.0,264.0,75.0,59.0,375.0,151.0,1509.0,254.0,59.0,3.0,6.0,1.0,3.0,6.0,5.0,1.0,4.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.18.395.7538,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,123.0,0.0,4.0,0.0,12.0,99.0,0.0,0.0,2.0,3.0,5.0,2.0,7.0,4.0,5.0,5.0,1.0,11.0,9.0,11.0,12.0,10.0,9.0,13.0,12.0,12.0,11.0,0.0,3071.0,2887.0,9760.0,1057.0,6890.0,1586.0,341.0,8499.0,0.0,131.0,12.0,21.0,141.0,119.0,23.0,161.0,50.0,87.0,123.0,6227.0,559.0,1644.0,957.0,6894.0,1330.0,11212.0,6209.0,1382.0,11099.0,2.0,0.0,57509.0,54503.0,937447.0,34135.0,0.0,133576.0,71858.0,348169.0,18528.0,0.0,1200406.0,6227.0,4155.0,4691.0,11386.0,8569.0,8220.0,12799.0,7041.0,10599.0,11099.0,6636.0,5310.0,7214.0,8475.0,6644.0,7850.0,9151.0,8768.0,6609.0,6729.0,5.0,9.0,0.0,524.0,159.0,668.0,618.0,0.0,0.0,489.0,718.0,0.0,8.0,46.0,18.0,17.0,15.0,51.0,9.0,10.0,10.0,11.0,100.0,8299.0,5677.0,8561.0,9257.0,7112.0,5945.0,10086.0,9503.0,8607.0,7567.0,1.0,2.0,2.0,6.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,18,19,30,30,131,111,19,18,53,57,20594,13497,435,433,17052,30461,1162667,493058,39093,45693,36819,36567,1445,1731,109,86,10,20,39174,41440
