,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,baron_team100,deathsplayer_6,dragon_team100,inhibs_lost_team200,riftherald_team200,riftherald_team300,ward_player_0,killsplayer_5,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
204,2.0,6.0,2.0,3.0,4.0,10.0,2.0,5.0,2.0,0.0,1.0,273.0,733.0,1626.0,362.0,382.0,512.0,1098.0,545.0,1469.0,253.0,4.0,3.0,1.0,2.0,3.0,2.0,5.0,4.0,9.0,1.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,4.0,84.0,4.0,4.0,2.0,2.0,9.0,4.0,6.0,4.0,0.0,2.0,4.0,12.0,10.0,13.0,12.0,11.0,9.0,14.0,11.0,12.0,9.0,123.0,4660.0,689.0,16096.0,1784.0,2769.0,11034.0,1184.0,156.0,1016.0,143.0,24.0,27.0,136.0,152.0,26.0,166.0,14.0,139.0,91.0,6906.0,449.0,12343.0,2067.0,10096.0,759.0,2354.0,4245.0,9238.0,5623.0,0.0,104648.0,86277.0,193656.0,207094.0,43191.0,47575.0,35783.0,383405.0,40962.0,0.0,1200423.0,10490.0,5613.0,13910.0,18164.0,11909.0,3872.0,13575.0,5430.0,9394.0,6781.0,7098.0,6068.0,9550.0,7307.0,9797.0,6512.0,8238.0,5545.0,7419.0,6903.0,3.0,8.0,3460.0,503.0,878.0,0.0,29.0,343.0,186.0,0.0,0.0,141.0,14.0,49.0,6.0,12.0,64.0,45.0,8.0,15.0,11.0,11.0,100.0,9262.0,6373.0,10521.0,9915.0,7657.0,5724.0,11768.0,7674.0,8974.0,5073.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,12,22,30,30,139,96,22,12,57,56,21461,18050,484,434,32171,21909,596164,546427,58345,40793,40264,34173,4710,830,141,94,21,15,43079,39862
205,2.0,5.0,4.0,1.0,2.0,5.0,2.0,7.0,2.0,6.0,1.0,1076.0,475.0,349.0,558.0,784.0,379.0,324.0,824.0,381.0,367.0,3.0,2.0,1.0,6.0,3.0,4.0,1.0,1.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.0,0.0,20.0,0.0,0.0,117.0,4.0,0.0,3.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,1.0,13.0,9.0,12.0,11.0,11.0,9.0,10.0,13.0,13.0,10.0,426.0,3776.0,4470.0,7800.0,1034.0,1964.0,0.0,6423.0,5121.0,449.0,157.0,27.0,14.0,121.0,166.0,29.0,97.0,29.0,153.0,126.0,4027.0,535.0,0.0,421.0,8581.0,686.0,4205.0,846.0,684.0,6377.0,2.0,86665.0,55791.0,421145.0,25829.0,11098.0,38488.0,36735.0,665976.0,29459.0,357915.0,1200413.0,5645.0,4741.0,4784.0,8348.0,9774.0,3352.0,4970.0,8376.0,6103.0,6827.0,9346.0,5060.0,8199.0,5853.0,8934.0,4879.0,6074.0,8049.0,7626.0,6917.0,7.0,6.0,1191.0,430.0,314.0,126.0,158.0,702.0,764.0,1106.0,298.0,0.0,10.0,30.0,2.0,10.0,10.0,26.0,18.0,2.0,5.0,8.0,200.0,10108.0,6107.0,9227.0,8492.0,7871.0,5783.0,7258.0,10543.0,10020.0,6583.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17,13,30,30,143,121,13,17,56,55,15694,15769,487,432,13715,12647,583225,1145876,31903,31017,37211,33726,2491,2598,58,63,14,22,41481,40511
206,2.0,5.0,6.0,4.0,6.0,10.0,1.0,4.0,4.0,11.0,0.0,538.0,2093.0,288.0,1885.0,1550.0,235.0,98.0,369.0,1032.0,724.0,2.0,4.0,2.0,8.0,4.0,6.0,4.0,4.0,6.0,3.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,4.0,7.0,115.0,4.0,1.0,0.0,0.0,95.0,3.0,0.0,6.0,12.0,7.0,8.0,2.0,2.0,3.0,3.0,2.0,12.0,11.0,12.0,11.0,12.0,9.0,12.0,11.0,13.0,10.0,0.0,2998.0,0.0,336.0,5411.0,2563.0,9328.0,2388.0,2265.0,4255.0,123.0,118.0,29.0,131.0,123.0,24.0,94.0,11.0,142.0,27.0,13792.0,14129.0,10680.0,13785.0,795.0,1854.0,1564.0,3476.0,7562.0,1363.0,0.0,177198.0,12716.0,282736.0,61174.0,41211.0,77697.0,424597.0,491559.0,67850.0,70137.0,1200392.0,14246.0,17245.0,11861.0,15860.0,6207.0,4782.0,10975.0,7265.0,11394.0,6829.0,8703.0,11746.0,9728.0,9635.0,7775.0,5720.0,6098.0,6784.0,7357.0,6314.0,3.0,8.0,453.0,117.0,1180.0,1739.0,0.0,364.0,82.0,1401.0,1567.0,1210.0,6.0,8.0,11.0,9.0,7.0,23.0,7.0,6.0,8.0,13.0,100.0,9951.0,8141.0,9828.0,8415.0,9177.0,5921.0,8753.0,7525.0,10630.0,6144.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,22,25,30,30,124,105,25,22,56,57,8310,21234,430,392,40906,28094,640016,1066859,52956,53708,41561,38299,3736,4377,56,42,28,25,43292,41193
207,3.0,11.0,3.0,2.0,6.0,6.0,6.0,3.0,4.0,4.0,1.0,604.0,354.0,799.0,1482.0,1154.0,599.0,423.0,966.0,580.0,448.0,4.0,5.0,10.0,2.0,6.0,4.0,4.0,1.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,14.0,4.0,0.0,8.0,112.0,15.0,3.0,4.0,1.0,0.0,3.0,2.0,3.0,8.0,7.0,7.0,12.0,9.0,9.0,12.0,11.0,10.0,11.0,11.0,14.0,12.0,1368.0,3654.0,4479.0,621.0,1298.0,7275.0,7325.0,3447.0,2304.0,12785.0,130.0,1.0,17.0,118.0,147.0,4.0,109.0,1.0,168.0,160.0,12543.0,1376.0,178.0,4259.0,7374.0,1164.0,1163.0,6238.0,9996.0,1242.0,1.0,255380.0,89773.0,194379.0,71914.0,1652.0,34308.0,261816.0,571458.0,100378.0,348864.0,1200374.0,14103.0,5867.0,4935.0,5030.0,8672.0,8873.0,8488.0,11106.0,13933.0,14519.0,8524.0,5679.0,4989.0,7732.0,8104.0,5949.0,6563.0,8506.0,9300.0,9237.0,10.0,1.0,192.0,836.0,277.0,150.0,0.0,433.0,0.0,1420.0,1631.0,491.0,8.0,22.0,1.0,10.0,1.0,22.0,4.0,2.0,8.0,7.0,200.0,9242.0,5660.0,5660.0,8830.0,7659.0,6444.0,8425.0,8540.0,12289.0,8981.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,26,13,30,30,83,138,13,26,54,57,15041,29515,416,439,25518,20015,557633,1372289,41613,53913,35298,39285,1052,4378,42,43,20,28,37835,43895
208,2.0,5.0,8.0,7.0,8.0,10.0,2.0,4.0,1.0,1.0,0.0,1093.0,167.0,1828.0,2455.0,374.0,655.0,676.0,608.0,647.0,448.0,4.0,7.0,1.0,0.0,4.0,3.0,3.0,4.0,6.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,8.0,81.0,0.0,5.0,2.0,1.0,11.0,7.0,2.0,5.0,0.0,2.0,4.0,12.0,7.0,12.0,12.0,11.0,9.0,11.0,10.0,11.0,10.0,4914.0,7253.0,1147.0,8527.0,1151.0,2693.0,835.0,433.0,4482.0,0.0,123.0,16.0,7.0,143.0,132.0,21.0,121.0,20.0,114.0,98.0,2216.0,573.0,14532.0,383.0,8114.0,2284.0,4532.0,2017.0,353.0,4397.0,0.0,371655.0,219721.0,361383.0,59359.0,153562.0,72241.0,59385.0,289578.0,91386.0,2940.0,1200328.0,7130.0,8118.0,16142.0,8910.0,9265.0,5633.0,6271.0,2626.0,4836.0,5798.0,6458.0,5266.0,10543.0,9089.0,7594.0,5655.0,8226.0,5718.0,6202.0,6198.0,2.0,10.0,0.0,292.0,462.0,0.0,0.0,656.0,904.0,176.0,0.0,1400.0,8.0,21.0,1.0,8.0,7.0,27.0,7.0,3.0,13.0,7.0,100.0,8823.0,4009.0,9126.0,8683.0,8127.0,5746.0,7758.0,6701.0,7655.0,6291.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,12,23,30,30,111,94,23,12,56,49,18432,13003,426,369,27529,11872,1018200,663010,47080,27649,39339,31610,1118,2772,51,51,35,13,40505,32414
209,2.0,8.0,6.0,2.0,11.0,12.0,5.0,4.0,4.0,2.0,0.0,218.0,2078.0,522.0,648.0,123.0,398.0,377.0,308.0,158.0,719.0,1.0,4.0,6.0,4.0,5.0,3.0,5.0,5.0,9.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,8.0,0.0,0.0,4.0,85.0,4.0,0.0,10.0,2.0,4.0,4.0,5.0,2.0,6.0,6.0,3.0,14.0,9.0,11.0,12.0,11.0,9.0,12.0,11.0,11.0,10.0,11794.0,7851.0,337.0,4755.0,8162.0,3591.0,7361.0,790.0,10274.0,1298.0,163.0,20.0,17.0,133.0,110.0,20.0,122.0,23.0,114.0,115.0,3817.0,1505.0,9937.0,1250.0,1853.0,1521.0,677.0,11387.0,1243.0,9088.0,0.0,96810.0,44210.0,310657.0,13642.0,48762.0,55958.0,82592.0,310243.0,255613.0,12423.0,1200406.0,15861.0,10317.0,11220.0,6659.0,12705.0,5645.0,8038.0,13343.0,11589.0,10387.0,9642.0,7388.0,7212.0,8018.0,7738.0,6343.0,6437.0,8773.0,8008.0,6494.0,3.0,7.0,248.0,960.0,946.0,653.0,2688.0,533.0,0.0,1166.0,72.0,0.0,8.0,37.0,11.0,5.0,16.0,33.0,7.0,5.0,8.0,13.0,100.0,11768.0,6021.0,7656.0,9100.0,8074.0,6092.0,9211.0,8478.0,8356.0,6500.0,1.0,5.0,4.0,1.0,2.0,0.0,5.0,5.0,0.0,19,28,30,30,107,93,28,19,57,53,28639,27574,443,394,18378,23900,525829,705081,52090,53674,38953,37100,5068,2198,73,70,33,23,42690,38566
210,8.0,2.0,6.0,8.0,6.0,13.0,3.0,4.0,4.0,5.0,0.0,835.0,593.0,357.0,985.0,449.0,404.0,271.0,257.0,102.0,342.0,5.0,5.0,2.0,1.0,5.0,2.0,10.0,6.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,20.0,0.0,0.0,0.0,53.0,0.0,32.0,2.0,3.0,10.0,8.0,3.0,2.0,1.0,4.0,4.0,12.0,9.0,13.0,13.0,11.0,10.0,12.0,9.0,12.0,12.0,7018.0,5990.0,686.0,9656.0,12099.0,5175.0,6492.0,3664.0,1528.0,1844.0,156.0,7.0,9.0,147.0,138.0,30.0,128.0,3.0,141.0,148.0,302.0,1845.0,14334.0,1771.0,397.0,1632.0,1954.0,1800.0,10620.0,7428.0,1.0,265446.0,124598.0,175262.0,236520.0,71481.0,34560.0,516333.0,178143.0,792.0,40745.0,1200277.0,7332.0,8579.0,15628.0,11467.0,12497.0,7573.0,8446.0,6011.0,12612.0,9923.0,8450.0,5158.0,9567.0,10385.0,7299.0,6429.0,6281.0,4902.0,8132.0,9107.0,0.0,10.0,11.0,742.0,607.0,40.0,0.0,765.0,0.0,546.0,464.0,650.0,11.0,113.0,5.0,10.0,5.0,43.0,12.0,535.0,41.0,9.0,100.0,8926.0,5500.0,10612.0,10478.0,7917.0,6699.0,8989.0,6010.0,8944.0,9677.0,0.0,3.0,3.0,3.0,1.0,0.0,70.0,5.0,1.0,15,28,30,30,140,85,28,14,59,54,34634,19518,480,427,18436,23647,783269,860611,54497,45571,42130,33580,1423,2402,74,710,41,18,44632,39120
211,3.0,9.0,5.0,5.0,4.0,6.0,6.0,3.0,5.0,6.0,0.0,1174.0,898.0,94.0,785.0,156.0,1143.0,587.0,206.0,208.0,1168.0,6.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,3.0,0.0,0.0,140.0,0.0,5.0,5.0,2.0,3.0,2.0,2.0,6.0,8.0,0.0,4.0,12.0,9.0,11.0,12.0,10.0,11.0,14.0,12.0,12.0,11.0,3092.0,3072.0,1011.0,11935.0,6552.0,4747.0,394.0,789.0,5809.0,297.0,110.0,30.0,19.0,169.0,115.0,9.0,147.0,25.0,134.0,145.0,6917.0,1156.0,3527.0,836.0,1009.0,1040.0,14881.0,9849.0,652.0,8671.0,1.0,40730.0,63741.0,403975.0,455767.0,151314.0,136768.0,138593.0,286258.0,406347.0,112058.0,1200328.0,10496.0,4473.0,4842.0,12771.0,8038.0,6835.0,15613.0,11394.0,6875.0,9237.0,7699.0,5498.0,7359.0,7410.0,6056.0,6113.0,9502.0,9421.0,6123.0,8383.0,6.0,8.0,486.0,244.0,303.0,0.0,477.0,1047.0,338.0,755.0,413.0,267.0,14.0,62.0,26.0,16.0,12.0,37.0,13.0,86.0,11.0,66.0,100.0,8590.0,5841.0,8346.0,9358.0,6569.0,7862.0,11608.0,9929.0,9322.0,7629.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,20,16,30,30,100,145,16,20,56,58,27337,10361,422,481,13329,35209,1188554,1006997,42982,47592,34637,38927,2313,2017,105,238,23,29,40725,44329
212,2.0,3.0,11.0,5.0,8.0,16.0,6.0,7.0,4.0,2.0,0.0,261.0,404.0,612.0,414.0,1375.0,9.0,377.0,492.0,452.0,850.0,3.0,6.0,5.0,3.0,1.0,1.0,5.0,7.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,113.0,8.0,4.0,0.0,0.0,84.0,0.0,8.0,2.0,4.0,3.0,14.0,2.0,1.0,3.0,2.0,3.0,11.0,9.0,12.0,12.0,12.0,9.0,12.0,11.0,11.0,11.0,4703.0,5542.0,1245.0,1499.0,68.0,3286.0,7275.0,1198.0,398.0,271.0,118.0,18.0,13.0,140.0,137.0,8.0,134.0,19.0,128.0,159.0,196.0,316.0,6564.0,18004.0,6474.0,1057.0,1215.0,5148.0,9110.0,7799.0,1.0,463806.0,38673.0,473607.0,142906.0,14563.0,106581.0,184186.0,537425.0,129959.0,76826.0,1200244.0,4900.0,5858.0,8019.0,19928.0,6615.0,4775.0,10792.0,7198.0,9837.0,8070.0,7561.0,5814.0,7902.0,10989.0,7265.0,5799.0,6872.0,6667.0,7412.0,7425.0,0.0,6.0,0.0,0.0,209.0,424.0,72.0,432.0,2302.0,850.0,328.0,0.0,5.0,22.0,16.0,19.0,7.0,20.0,12.0,7.0,6.0,33.0,100.0,7993.0,5857.0,8883.0,9946.0,9104.0,5725.0,8624.0,7556.0,8172.0,7911.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,13,22,30,30,128,93,22,13,56,54,10801,14684,416,458,32295,23588,1201463,967069,44237,41755,39516,34190,1137,3480,67,80,42,22,41651,38120
213,2.0,2.0,4.0,7.0,3.0,11.0,3.0,2.0,2.0,5.0,1.0,535.0,811.0,535.0,85.0,168.0,369.0,1440.0,950.0,190.0,507.0,2.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,21.0,5.0,122.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,5.0,1.0,9.0,3.0,3.0,5.0,5.0,0.0,1.0,13.0,11.0,13.0,13.0,11.0,10.0,11.0,11.0,11.0,9.0,0.0,1777.0,1076.0,11618.0,1175.0,6412.0,8650.0,6318.0,920.0,4684.0,131.0,143.0,13.0,138.0,145.0,7.0,123.0,17.0,130.0,20.0,9615.0,5633.0,9105.0,451.0,8709.0,1764.0,863.0,1207.0,4996.0,1000.0,1.0,167362.0,98442.0,176297.0,139238.0,100574.0,121847.0,135217.0,227593.0,7534.0,75900.0,1200289.0,10243.0,8813.0,10468.0,12070.0,10307.0,8706.0,9514.0,7633.0,6362.0,6380.0,8810.0,6631.0,9035.0,7105.0,7293.0,5604.0,8025.0,7625.0,6395.0,5072.0,3.0,5.0,628.0,1402.0,286.0,0.0,422.0,530.0,0.0,108.0,446.0,695.0,5.0,12.0,3.0,9.0,10.0,36.0,8.0,3.0,8.0,10.0,100.0,10105.0,8495.0,10107.0,10291.0,7788.0,6318.0,8507.0,7348.0,7829.0,5957.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,12,22,30,30,143,84,22,12,60,53,20281,22349,434,433,29644,13699,705318,544686,51794,38702,37847,33748,1866,2651,63,41,27,14,44609,38136
214,4.0,5.0,9.0,0.0,4.0,13.0,4.0,2.0,1.0,2.0,0.0,96.0,313.0,519.0,1364.0,1479.0,460.0,1493.0,1655.0,595.0,382.0,6.0,4.0,2.0,2.0,2.0,3.0,5.0,8.0,5.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,75.0,13.0,4.0,0.0,4.0,91.0,3.0,4.0,0.0,3.0,3.0,15.0,7.0,2.0,8.0,1.0,1.0,12.0,10.0,11.0,14.0,12.0,10.0,12.0,12.0,12.0,10.0,699.0,3783.0,180.0,14429.0,757.0,3677.0,800.0,12218.0,1159.0,149.0,136.0,21.0,11.0,149.0,164.0,30.0,147.0,6.0,151.0,102.0,5360.0,560.0,6475.0,2895.0,10700.0,1032.0,8313.0,476.0,3098.0,3952.0,1.0,26279.0,77814.0,116550.0,191118.0,54331.0,71119.0,81235.0,141519.0,67773.0,312747.0,1200303.0,6060.0,4920.0,6962.0,18294.0,11530.0,5402.0,9882.0,13382.0,5075.0,4101.0,7441.0,6062.0,7309.0,11923.0,9729.0,5535.0,7383.0,8180.0,6355.0,6182.0,1.0,10.0,0.0,577.0,306.0,969.0,72.0,692.0,768.0,688.0,817.0,0.0,7.0,22.0,7.0,5.0,3.0,27.0,14.0,11.0,5.0,6.0,100.0,9023.0,6806.0,8505.0,11518.0,9051.0,6554.0,9398.0,8912.0,8908.0,6488.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,15,25,30,30,104,102,25,15,59,56,19742,18109,490,427,26462,16399,459397,681088,48248,37360,41937,34162,2039,2850,49,58,30,14,44651,40512
215,3.0,9.0,3.0,8.0,10.0,15.0,3.0,1.0,4.0,3.0,0.0,3242.0,224.0,2532.0,1388.0,1208.0,1416.0,854.0,449.0,1195.0,301.0,1.0,6.0,1.0,4.0,5.0,6.0,6.0,5.0,7.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,120.0,0.0,0.0,0.0,0.0,104.0,2.0,0.0,5.0,1.0,17.0,3.0,5.0,1.0,2.0,2.0,11.0,14.0,9.0,13.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,32.0,3475.0,39.0,9018.0,224.0,6183.0,712.0,6749.0,7019.0,0.0,161.0,4.0,16.0,135.0,114.0,9.0,128.0,25.0,115.0,97.0,7476.0,1220.0,15794.0,637.0,9246.0,1803.0,6845.0,211.0,1305.0,18054.0,2.0,52097.0,158628.0,165023.0,62335.0,107457.0,11927.0,121761.0,156109.0,72999.0,189015.0,1200352.0,7637.0,4696.0,19797.0,10141.0,10075.0,7986.0,10781.0,7564.0,8358.0,21241.0,11082.0,5474.0,12497.0,7373.0,8443.0,6365.0,6142.0,7274.0,6600.0,9056.0,1.0,9.0,127.0,0.0,3963.0,486.0,603.0,0.0,3222.0,603.0,34.0,3187.0,6.0,14.0,2.0,2.0,6.0,14.0,6.0,2.0,5.0,6.0,100.0,12092.0,5927.0,10773.0,9799.0,8051.0,7390.0,8512.0,7664.0,7813.0,7889.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,17,31,30,30,147,106,31,17,61,53,15496,17955,435,369,34956,27635,398839,698512,55636,52640,45760,34546,5179,7046,30,33,39,20,48105,37805
216,6.0,10.0,1.0,3.0,0.0,0.0,1.0,4.0,6.0,7.0,1.0,168.0,1095.0,893.0,534.0,149.0,826.0,1031.0,786.0,1546.0,645.0,2.0,1.0,3.0,6.0,5.0,4.0,2.0,4.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,107.0,0.0,0.0,0.0,5.0,122.0,0.0,3.0,3.0,3.0,4.0,4.0,0.0,1.0,8.0,3.0,5.0,13.0,10.0,11.0,11.0,10.0,9.0,12.0,12.0,13.0,12.0,4432.0,3543.0,0.0,7684.0,470.0,1660.0,951.0,639.0,11301.0,3610.0,110.0,15.0,11.0,120.0,137.0,32.0,152.0,7.0,142.0,170.0,3261.0,959.0,6836.0,691.0,5381.0,876.0,4213.0,7008.0,1935.0,7995.0,1.0,179493.0,119600.0,180570.0,21883.0,6044.0,130247.0,171781.0,499205.0,38266.0,0.0,1200341.0,8422.0,4503.0,8699.0,8920.0,6131.0,2767.0,6245.0,8032.0,13839.0,11605.0,8243.0,6405.0,7243.0,6759.0,5899.0,4901.0,8064.0,9200.0,7541.0,9790.0,7.0,1.0,728.0,0.0,1863.0,544.0,279.0,229.0,1080.0,384.0,602.0,0.0,128.0,20.0,3.0,2.0,3.0,28.0,8.0,5.0,9.0,11.0,200.0,10045.0,6760.0,8049.0,8370.0,6327.0,5294.0,9398.0,8713.0,10441.0,8806.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,20,13,30,30,111,130,13,20,54,59,14246,20044,410,486,17045,22110,518237,828852,34939,44224,33045,41000,3643,2066,164,53,10,28,38085,44118
