,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,inhibs_lost_team200,killsplayer_5,riftherald_team100,riftherald_team300,towers_lost_team200,ward_player_0,baron_team100,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
133,2.0,8.0,4.0,6.0,5.0,9.0,3.0,4.0,0.0,0.0,0.0,1520.0,97.0,2284.0,1020.0,1683.0,228.0,672.0,932.0,142.0,338.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,7.0,5.0,7.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,151.0,0.0,15.0,0.0,0.0,72.0,5.0,0.0,0.0,4.0,0.0,8.0,3.0,8.0,5.0,5.0,1.0,1.0,13.0,9.0,14.0,13.0,12.0,10.0,12.0,11.0,12.0,10.0,785.0,1379.0,473.0,5863.0,808.0,4101.0,10241.0,686.0,9250.0,198.0,145.0,28.0,35.0,128.0,160.0,10.0,155.0,21.0,149.0,134.0,9381.0,1000.0,11511.0,862.0,10970.0,1307.0,2785.0,7348.0,1096.0,4026.0,0.0,137476.0,20085.0,505755.0,13719.0,140538.0,172265.0,43365.0,196581.0,120457.0,14900.0,1200409.0,14142.0,2759.0,12570.0,7063.0,11938.0,5409.0,13138.0,9518.0,10399.0,4224.0,8585.0,4827.0,10274.0,7325.0,10358.0,6953.0,8047.0,7847.0,7107.0,6813.0,2.0,3974.0,380.0,586.0,338.0,160.0,0.0,112.0,1483.0,52.0,0.0,8.0,14.0,0.0,14.0,8.0,22.0,6.0,6.0,8.0,6.0,100.0,11081.0,5541.0,11970.0,9999.0,8905.0,7227.0,9870.0,7706.0,9119.0,6995.0,2.0,4.0,2.0,0.0,9.0,5.0,0.0,12,27,30,30,174,77,27,12,62,54,12030,21754,478,487,34031,16255,969753,395388,51122,40038,43495,34641,5058,2027,52,40,26,15,49182,39231
134,0.0,14.0,5.0,3.0,2.0,5.0,2.0,8.0,5.0,3.0,0.0,386.0,836.0,373.0,441.0,332.0,284.0,1505.0,1366.0,1744.0,1020.0,2.0,3.0,5.0,7.0,8.0,5.0,0.0,2.0,2.0,2.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,87.0,4.0,4.0,0.0,0.0,95.0,11.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,6.0,9.0,10.0,12.0,9.0,10.0,10.0,10.0,9.0,13.0,12.0,13.0,11.0,6408.0,1277.0,6004.0,475.0,340.0,5336.0,5055.0,9319.0,4459.0,708.0,179.0,21.0,21.0,101.0,108.0,4.0,163.0,22.0,186.0,134.0,1694.0,5679.0,303.0,11277.0,6001.0,1175.0,290.0,584.0,11406.0,11018.0,1.0,225282.0,104337.0,287134.0,79915.0,28384.0,58867.0,265352.0,163909.0,37101.0,51997.0,1200343.0,8414.0,7597.0,6993.0,11753.0,6342.0,7127.0,5346.0,10413.0,16589.0,11871.0,8101.0,5696.0,6483.0,7456.0,5662.0,4634.0,8080.0,8451.0,11929.0,9730.0,10.0,312.0,640.0,684.0,0.0,0.0,616.0,0.0,509.0,724.0,144.0,30.0,18.0,3.0,6.0,7.0,20.0,11.0,6.0,7.0,19.0,200.0,9576.0,6090.0,6860.0,6967.0,6310.0,5252.0,10379.0,9362.0,10568.0,8458.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,27,9,30,30,95,111,9,27,51,58,18563,20818,413,526,20450,28977,679582,622696,40629,51816,32336,43886,1612,2017,66,61,15,32,34965,44857
135,0.0,5.0,7.0,2.0,3.0,8.0,0.0,1.0,4.0,2.0,0.0,960.0,312.0,937.0,827.0,2485.0,111.0,222.0,116.0,74.0,670.0,1.0,5.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,103.0,0.0,10.0,0.0,5.0,110.0,6.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,1.0,4.0,1.0,3.0,13.0,9.0,11.0,11.0,12.0,9.0,12.0,11.0,14.0,9.0,3063.0,3133.0,2352.0,9845.0,3395.0,4018.0,441.0,5529.0,2817.0,4693.0,178.0,14.0,12.0,120.0,180.0,8.0,169.0,5.0,199.0,125.0,699.0,677.0,3552.0,387.0,9165.0,1147.0,5435.0,1045.0,5908.0,498.0,0.0,172131.0,17410.0,573139.0,226679.0,39416.0,108655.0,128954.0,324318.0,35082.0,156823.0,1200437.0,4262.0,3810.0,6677.0,10232.0,12849.0,5793.0,6077.0,7104.0,8726.0,5192.0,7110.0,5247.0,6762.0,6797.0,10060.0,6126.0,7227.0,7421.0,8084.0,6645.0,3.0,500.0,0.0,772.0,0.0,288.0,628.0,200.0,530.0,0.0,0.0,59.0,22.0,4.0,6.0,11.0,32.0,5.0,5.0,8.0,10.0,100.0,10294.0,5392.0,7937.0,8298.0,9036.0,5706.0,9552.0,7314.0,11780.0,6003.0,1.0,2.0,1.0,1.0,10.0,0.0,1.0,11,14,30,30,122,121,14,11,56,55,22673,16613,498,512,14950,13563,1120020,662587,39813,30909,36855,34624,2188,730,112,50,20,12,41271,40041
136,3.0,2.0,5.0,2.0,2.0,8.0,3.0,5.0,2.0,3.0,1.0,467.0,774.0,598.0,913.0,778.0,587.0,949.0,676.0,1939.0,941.0,8.0,3.0,3.0,1.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,91.0,11.0,4.0,0.0,6.0,140.0,4.0,16.0,0.0,0.0,2.0,1.0,2.0,6.0,6.0,2.0,6.0,1.0,11.0,9.0,10.0,12.0,10.0,9.0,13.0,13.0,13.0,10.0,190.0,1485.0,769.0,3908.0,1641.0,1730.0,11806.0,171.0,10221.0,0.0,116.0,22.0,17.0,158.0,172.0,5.0,144.0,34.0,185.0,108.0,4021.0,184.0,2429.0,334.0,6573.0,555.0,624.0,7555.0,484.0,3983.0,2.0,67349.0,24770.0,427351.0,45683.0,17142.0,76234.0,182517.0,427508.0,362858.0,12056.0,1200329.0,4549.0,2035.0,3257.0,4242.0,8458.0,2285.0,13173.0,7997.0,11062.0,5063.0,5537.0,4984.0,6438.0,7873.0,10098.0,5142.0,9373.0,9816.0,10209.0,7341.0,8.0,337.0,365.0,58.0,0.0,244.0,0.0,742.0,271.0,356.0,1080.0,4.0,26.0,14.0,7.0,10.0,20.0,9.0,5.0,8.0,10.0,200.0,7425.0,5175.0,6865.0,9750.0,7067.0,5957.0,10702.0,10196.0,10908.0,7025.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,17,9,30,30,106,166,9,17,52,58,8238,23683,468,493,13912,12830,633759,1009709,22791,39330,35088,41723,639,2814,55,58,20,15,37064,44006
137,0.0,4.0,3.0,4.0,6.0,5.0,1.0,14.0,5.0,20.0,1.0,347.0,17.0,454.0,623.0,348.0,336.0,671.0,244.0,1277.0,1431.0,0.0,8.0,5.0,7.0,6.0,8.0,1.0,3.0,4.0,2.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,0.0,17.0,71.0,4.0,8.0,0.0,1.0,81.0,4.0,0.0,1.0,1.0,9.0,5.0,1.0,6.0,2.0,5.0,7.0,3.0,13.0,10.0,10.0,11.0,11.0,8.0,13.0,11.0,12.0,11.0,1924.0,3951.0,1364.0,13531.0,664.0,1829.0,1133.0,7579.0,12058.0,6195.0,172.0,97.0,7.0,109.0,141.0,24.0,172.0,24.0,134.0,16.0,5993.0,14169.0,7062.0,301.0,16693.0,1601.0,6396.0,1431.0,927.0,1481.0,1.0,64537.0,15005.0,303582.0,71230.0,150464.0,27442.0,58028.0,299803.0,181796.0,125789.0,1200309.0,9106.0,19405.0,8634.0,13832.0,17953.0,3431.0,9313.0,9572.0,12986.0,8750.0,6897.0,8541.0,6944.0,5833.0,8533.0,5811.0,8011.0,8369.0,9837.0,7290.0,8.0,1189.0,1284.0,208.0,0.0,596.0,0.0,1782.0,561.0,0.0,1074.0,7.0,12.0,15.0,10.0,14.0,23.0,14.0,5.0,15.0,29.0,200.0,10445.0,7225.0,6478.0,7599.0,8083.0,4490.0,10406.0,8046.0,9201.0,7409.0,0.0,4.0,0.0,0.0,1.0,13.0,0.0,26,18,30,30,83,103,17,26,53,57,19312,30916,453,443,31650,24404,617255,680421,52956,60026,34018,42048,1993,4701,69,75,18,44,37095,42287
138,4.0,8.0,8.0,3.0,6.0,9.0,5.0,11.0,1.0,4.0,0.0,620.0,458.0,1466.0,466.0,811.0,893.0,797.0,1024.0,90.0,672.0,3.0,2.0,3.0,4.0,6.0,2.0,6.0,5.0,7.0,3.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,134.0,0.0,8.0,4.0,0.0,98.0,0.0,0.0,1.0,6.0,3.0,5.0,6.0,5.0,0.0,3.0,7.0,4.0,12.0,10.0,13.0,13.0,10.0,10.0,12.0,12.0,11.0,11.0,0.0,2765.0,5267.0,510.0,12815.0,538.0,5619.0,14264.0,999.0,2504.0,113.0,8.0,14.0,149.0,97.0,29.0,141.0,22.0,97.0,174.0,9588.0,464.0,4123.0,11697.0,860.0,2361.0,1186.0,164.0,10549.0,9797.0,0.0,121997.0,137128.0,599030.0,74472.0,146832.0,142772.0,28601.0,503208.0,29061.0,36009.0,1200275.0,9788.0,3606.0,10191.0,12570.0,14071.0,2900.0,6806.0,14966.0,12002.0,12301.0,9120.0,5808.0,9141.0,9666.0,7636.0,5468.0,6097.0,7924.0,7260.0,8427.0,0.0,200.0,376.0,800.0,362.0,396.0,0.0,0.0,537.0,453.0,0.0,6.0,20.0,4.0,8.0,12.0,14.0,7.0,1.0,6.0,7.0,100.0,9918.0,7014.0,10693.0,10376.0,6921.0,7115.0,9306.0,8711.0,7653.0,8354.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,18,23,30,30,159,98,23,17,58,56,19130,26151,402,442,28629,22160,1085103,734007,49520,49681,41031,35516,1758,1366,44,41,30,29,45023,41038
139,4.0,2.0,4.0,5.0,5.0,8.0,1.0,0.0,1.0,1.0,0.0,433.0,665.0,511.0,664.0,595.0,593.0,464.0,83.0,421.0,1147.0,4.0,3.0,0.0,3.0,0.0,0.0,7.0,2.0,7.0,5.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,13.0,8.0,0.0,0.0,107.0,0.0,8.0,0.0,6.0,0.0,4.0,5.0,6.0,1.0,2.0,3.0,1.0,13.0,9.0,12.0,13.0,12.0,10.0,11.0,11.0,12.0,11.0,10601.0,2302.0,355.0,11194.0,966.0,2443.0,726.0,1163.0,8062.0,154.0,118.0,9.0,27.0,155.0,181.0,31.0,104.0,26.0,155.0,155.0,3823.0,411.0,5967.0,1227.0,10267.0,449.0,5129.0,4232.0,319.0,6098.0,0.0,579950.0,77656.0,330868.0,102856.0,92859.0,83757.0,73396.0,256095.0,233752.0,61899.0,1200356.0,14940.0,3096.0,6509.0,12421.0,11353.0,3062.0,9724.0,5501.0,8382.0,6253.0,7818.0,4130.0,8301.0,8219.0,10594.0,6203.0,5264.0,6998.0,7576.0,6747.0,1.0,516.0,382.0,186.0,0.0,120.0,170.0,3868.0,106.0,0.0,0.0,1.0,19.0,2.0,10.0,12.0,22.0,7.0,3.0,7.0,43.0,100.0,10132.0,6033.0,9647.0,10579.0,8969.0,7280.0,7628.0,8282.0,9751.0,7790.0,1.0,3.0,2.0,0.0,10.0,0.0,1.0,7,24,30,30,148,115,24,7,60,54,25559,12407,512,449,21733,16189,1190290,702798,48285,32956,41135,30715,992,4356,47,79,26,5,46607,39484
140,1.0,6.0,2.0,0.0,5.0,7.0,2.0,7.0,3.0,4.0,1.0,679.0,251.0,277.0,1089.0,580.0,184.0,768.0,466.0,597.0,654.0,5.0,5.0,2.0,4.0,3.0,4.0,2.0,3.0,0.0,3.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,85.0,17.0,2.0,0.0,4.0,91.0,8.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,5.0,3.0,5.0,4.0,11.0,9.0,10.0,12.0,11.0,8.0,11.0,11.0,13.0,11.0,968.0,5883.0,457.0,1294.0,345.0,8430.0,345.0,2956.0,13.0,751.0,119.0,18.0,24.0,129.0,159.0,8.0,131.0,14.0,144.0,124.0,8137.0,399.0,3070.0,2914.0,12380.0,379.0,6390.0,460.0,9012.0,7814.0,1.0,0.0,73701.0,389892.0,140110.0,50061.0,52951.0,42914.0,270047.0,108046.0,46289.0,1200284.0,9354.0,6988.0,3706.0,4832.0,12834.0,9233.0,6837.0,3499.0,11028.0,8565.0,7649.0,5351.0,6342.0,6339.0,8430.0,5684.0,7744.0,6931.0,9561.0,7274.0,8.0,248.0,705.0,178.0,622.0,108.0,424.0,102.0,82.0,2003.0,0.0,55.0,40.0,15.0,9.0,7.0,34.0,8.0,3.0,9.0,26.0,200.0,8320.0,5635.0,7046.0,9148.0,8010.0,4505.0,8379.0,7701.0,10875.0,7370.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,18,13,30,30,108,103,13,18,52,55,11494,9948,439,431,26880,24075,633014,540997,39959,36917,34444,36861,1580,2892,120,86,15,22,37029,39960
141,1.0,9.0,3.0,4.0,4.0,8.0,3.0,13.0,7.0,5.0,0.0,243.0,341.0,873.0,729.0,638.0,573.0,1127.0,572.0,199.0,1496.0,4.0,3.0,5.0,4.0,4.0,6.0,2.0,0.0,4.0,5.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,93.0,0.0,4.0,0.0,4.0,92.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,6.0,7.0,5.0,3.0,6.0,12.0,10.0,11.0,11.0,10.0,10.0,13.0,12.0,12.0,10.0,447.0,2157.0,828.0,7499.0,1257.0,4255.0,2366.0,700.0,6274.0,0.0,146.0,34.0,16.0,138.0,148.0,25.0,155.0,30.0,126.0,133.0,5917.0,1400.0,6605.0,330.0,8793.0,938.0,8294.0,9169.0,2054.0,8291.0,1.0,118203.0,72435.0,376123.0,42653.0,3932.0,48793.0,114785.0,345915.0,16681.0,55270.0,1200338.0,6365.0,4115.0,7964.0,7830.0,10051.0,5655.0,10816.0,10564.0,10239.0,8355.0,7513.0,6366.0,7788.0,6614.0,8788.0,5848.0,9200.0,8797.0,7074.0,9596.0,11.0,0.0,557.0,531.0,0.0,0.0,461.0,156.0,693.0,1910.0,64.0,28.0,55.0,1.0,14.0,18.0,58.0,15.0,16.0,11.0,24.0,200.0,9557.0,6147.0,7949.0,8156.0,7128.0,6535.0,11057.0,9313.0,9266.0,6773.0,1.0,2.0,1.0,0.0,5.0,0.0,4.0,23,14,30,30,105,97,14,23,54,57,14286,11497,473,478,22583,29208,589704,605086,37865,44089,36551,41033,992,3380,119,121,20,37,39325,42556
142,3.0,13.0,2.0,7.0,3.0,8.0,1.0,3.0,9.0,5.0,1.0,215.0,53.0,414.0,283.0,72.0,397.0,2305.0,102.0,216.0,2109.0,4.0,3.0,5.0,3.0,6.0,7.0,3.0,5.0,2.0,2.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98.0,4.0,0.0,0.0,18.0,120.0,0.0,16.0,0.0,5.0,6.0,3.0,1.0,5.0,2.0,3.0,3.0,11.0,11.0,11.0,10.0,11.0,10.0,9.0,11.0,12.0,12.0,12.0,2385.0,0.0,685.0,7385.0,6908.0,2634.0,2064.0,1315.0,10827.0,550.0,115.0,30.0,8.0,123.0,98.0,21.0,137.0,18.0,151.0,149.0,7351.0,6139.0,6846.0,222.0,987.0,813.0,3867.0,6688.0,204.0,8752.0,1.0,60369.0,66875.0,399157.0,208297.0,291113.0,12979.0,61667.0,176154.0,98060.0,228423.0,1200299.0,9868.0,7961.0,8006.0,7608.0,7895.0,3448.0,6613.0,9001.0,11205.0,12064.0,7315.0,8768.0,7139.0,6898.0,6237.0,4997.0,8255.0,8267.0,8700.0,10459.0,9.0,132.0,1821.0,474.0,0.0,0.0,0.0,682.0,997.0,172.0,2761.0,7.0,39.0,0.0,9.0,9.0,17.0,7.0,4.0,9.0,4.0,200.0,8416.0,7633.0,7024.0,8263.0,7122.0,5850.0,8432.0,9037.0,9571.0,8820.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,15,30,30,102,154,15,25,51,58,19997,14756,365,485,16219,25650,971915,631179,36825,46844,32586,44449,606,6433,42,63,23,31,36675,43493
143,1.0,13.0,1.0,2.0,0.0,4.0,1.0,6.0,6.0,11.0,0.0,1704.0,227.0,895.0,530.0,232.0,203.0,617.0,1383.0,398.0,227.0,4.0,1.0,3.0,4.0,7.0,8.0,1.0,0.0,3.0,3.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,82.0,14.0,0.0,0.0,4.0,126.0,0.0,16.0,0.0,1.0,3.0,1.0,3.0,2.0,5.0,8.0,4.0,6.0,12.0,9.0,10.0,12.0,9.0,8.0,13.0,12.0,12.0,12.0,2054.0,2703.0,4430.0,970.0,249.0,4012.0,553.0,403.0,8271.0,1400.0,155.0,33.0,32.0,128.0,95.0,5.0,158.0,17.0,134.0,173.0,4180.0,1226.0,328.0,8029.0,6242.0,1055.0,9097.0,8571.0,932.0,9799.0,0.0,58096.0,173164.0,326530.0,74680.0,24807.0,34019.0,26326.0,144945.0,151661.0,124060.0,1200399.0,6785.0,4303.0,4910.0,9224.0,6589.0,5067.0,9650.0,9279.0,9760.0,11252.0,6904.0,6477.0,6135.0,7650.0,5472.0,4913.0,9457.0,9008.0,7278.0,10976.0,7.0,550.0,374.0,152.0,224.0,97.0,0.0,0.0,305.0,556.0,52.0,6.0,23.0,3.0,7.0,4.0,19.0,7.0,4.0,2.0,6.0,200.0,9245.0,5912.0,6965.0,9216.0,5340.0,4768.0,10419.0,9685.0,8937.0,9560.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,26,8,30,30,104,146,8,26,51,58,11715,13330,415,515,19834,29625,518132,620156,32575,44244,31074,43196,1023,1287,39,42,8,37,35534,44513
144,0.0,8.0,0.0,1.0,3.0,3.0,1.0,5.0,2.0,2.0,0.0,1150.0,418.0,193.0,725.0,621.0,341.0,242.0,884.0,333.0,408.0,3.0,2.0,2.0,1.0,5.0,5.0,8.0,2.0,0.0,4.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111.0,6.0,0.0,4.0,4.0,126.0,0.0,0.0,0.0,8.0,2.0,5.0,0.0,1.0,0.0,4.0,3.0,7.0,13.0,10.0,12.0,13.0,10.0,9.0,11.0,12.0,13.0,11.0,15191.0,2748.0,6015.0,3554.0,1260.0,0.0,99.0,297.0,1149.0,2868.0,112.0,17.0,15.0,177.0,140.0,12.0,122.0,11.0,176.0,149.0,1714.0,1128.0,50.0,519.0,5545.0,4848.0,5273.0,4870.0,4588.0,9324.0,0.0,76119.0,90983.0,116567.0,350457.0,94495.0,70320.0,124959.0,137511.0,242918.0,792.0,1200399.0,17813.0,4162.0,6526.0,4455.0,6805.0,4848.0,7455.0,5339.0,6610.0,12192.0,7815.0,6007.0,7933.0,6855.0,6946.0,5716.0,6160.0,7859.0,8623.0,8833.0,6.0,908.0,286.0,460.0,381.0,0.0,0.0,2083.0,172.0,872.0,0.0,7.0,26.0,12.0,13.0,13.0,32.0,11.0,9.0,11.0,13.0,100.0,10455.0,6267.0,9087.0,10382.0,6838.0,5589.0,8522.0,9263.0,10692.0,8236.0,1.0,2.0,1.0,1.0,7.0,0.0,1.0,16,16,30,30,121,130,16,16,57,57,26020,7161,456,475,12676,25183,707958,597163,40447,35758,35265,37482,1749,3413,77,70,7,18,42351,42980
145,6.0,4.0,5.0,9.0,4.0,11.0,0.0,3.0,3.0,0.0,0.0,407.0,172.0,2057.0,1354.0,1151.0,853.0,577.0,255.0,706.0,1008.0,5.0,7.0,3.0,4.0,0.0,1.0,3.0,3.0,7.0,2.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,106.0,4.0,16.0,0.0,4.0,103.0,0.0,0.0,0.0,6.0,0.0,5.0,3.0,7.0,9.0,4.0,0.0,0.0,11.0,8.0,11.0,11.0,11.0,9.0,12.0,11.0,10.0,9.0,600.0,2162.0,683.0,9761.0,916.0,4675.0,196.0,0.0,4960.0,5216.0,98.0,7.0,8.0,102.0,150.0,5.0,108.0,36.0,90.0,95.0,7342.0,448.0,5895.0,1447.0,7741.0,1670.0,10412.0,11881.0,1037.0,983.0,0.0,84258.0,98583.0,170392.0,34449.0,46755.0,40224.0,63211.0,254375.0,0.0,108274.0,1200283.0,9994.0,2611.0,7047.0,11208.0,8657.0,6345.0,12319.0,13630.0,6531.0,6200.0,8772.0,4121.0,7907.0,6835.0,10306.0,6598.0,8477.0,7805.0,4831.0,4658.0,0.0,2051.0,0.0,468.0,0.0,0.0,0.0,1711.0,1749.0,534.0,0.0,7.0,13.0,1.0,7.0,7.0,21.0,7.0,0.0,1.0,4.0,100.0,8556.0,4591.0,8048.0,7850.0,7627.0,5853.0,8843.0,8156.0,6142.0,5156.0,2.0,1.0,2.0,0.0,7.0,0.0,0.0,13,22,30,30,130,107,22,13,53,50,16635,12534,363,336,24095,24761,376078,524443,43251,41291,40418,29892,2519,3994,43,25,35,10,37934,32888
