,assistsplayer_1,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,assistsplayer_10,currentGold_1,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,currentGold_10,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team200,deathsplayer_10,deathsplayer_7,dragon_team100,inhibs_lost_team200,riftherald_team100,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
23,2,4,3,3,4,5,2,0,3,1044,111,457,718,966,125,2281,274,620,248,5,2,4,2,0,2,4,1,3,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,1,0,0,96,20,4,0,4,127,0,4,0,0,3,2,0,6,4,6,3,0,11,8,12,12,11,10,13,13,12,11,604,1423,6004,8278,583,7354,0,624,7205,0,111,27,27,122,177,17,157,44,135,175,6777,492,911,165,5917,811,8258,11957,690,3322,1,0,59057,29194,568823,82832,792,89109,199586,337436,253561,19188,1200374,7381,2279,7710,8444,6710,8698,8911,13699,7895,3322,5084,4383,7426,6772,7643,7096,8095,10431,6739,6850,9,5,0,364,794,0,208,532,653,1117,0,0,0,5,46,3,12,8,83,17,5,13,10,200,8429,4718,8990,8827,8216,7162,10690,10893,8644,8097,2,2,2,2,3,0,1,1,0,13,11,30,30,120,135,11,13,56,57,22823,9252,454,538,14581,24719,800613,838965,38943,36106,34021,36498,1534,2134,111,91,14,14,41624,43042
24,1,8,2,8,3,4,6,3,6,1100,307,764,40,489,408,1173,954,1260,809,3,2,4,3,4,1,0,4,1,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,0,8,0,116,20,0,0,0,120,4,0,1,4,2,6,2,4,1,5,0,6,12,9,11,13,12,9,13,12,12,12,1238,7988,1184,9786,180,3404,1817,234,189,7122,151,30,17,171,152,18,148,8,175,152,7441,1056,7259,1210,6475,874,2324,5273,5509,1011,0,0,113365,123065,166754,57876,18223,96275,580680,315543,61791,191447,1200355,8871,9044,9384,11260,6655,4736,4311,7651,5962,8134,7025,6424,8307,9919,7935,6489,6473,8048,7679,8345,3,10,192,0,940,264,0,458,170,2142,264,0,12,10,29,3,10,8,29,11,4,11,13,100,8803,6042,8192,11098,8693,5649,10000,8712,8811,9687,5,0,6,4,2,2,2,1,0,16,15,30,30,144,124,15,16,57,58,15792,17350,509,513,23259,15173,452493,1272526,40906,35102,39675,36969,1854,2576,60,68,24,22,42435,43252
25,2,4,1,9,6,4,2,4,5,309,346,43,439,9,235,1053,527,646,283,3,1,3,4,4,3,2,4,2,CLASSIC,MATCHED_GAME,11.17.394.4489,0,30,0,0,0,30,0,0,0,0,0,12,0,120,3,12,0,0,103,4,8,4,2,5,3,4,1,2,3,4,4,12,9,12,12,12,9,12,11,13,10,1992,3943,646,5870,1751,397,0,232,4585,0,113,12,27,147,165,31,142,13,144,123,5793,782,10195,1261,5585,3121,13993,3024,596,8899,1,0,102363,85218,438193,116548,39903,142699,84416,340759,16546,54524,1200297,8727,5003,11544,7840,7727,3812,13993,3603,5323,9483,8479,5663,8646,7563,8939,5519,8435,7078,7502,7386,2,6,942,278,702,708,390,294,0,346,142,583,0,9,24,8,2,11,16,4,5,5,10,100,9858,5576,9390,9733,9324,5340,9026,7651,10306,7252,4,0,6,2,1,1,1,0,0,15,17,30,30,147,115,17,15,57,55,10656,8760,483,434,25955,27294,839706,581463,39650,37405,39146,36064,3036,1349,46,48,20,21,43645,39811
26,5,7,7,8,5,4,2,3,6,619,328,472,43,318,612,2067,1116,304,173,3,3,4,2,1,4,5,5,1,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,16,0,114,10,1,0,0,108,0,0,5,2,4,4,7,1,1,5,4,1,12,10,12,13,11,9,13,12,12,11,482,1936,647,2823,10594,7110,673,6206,8767,1214,134,14,24,159,134,22,148,24,105,137,10933,801,7409,11643,402,672,7845,1847,992,4745,0,0,138822,38878,526375,124831,158401,127889,129149,355466,50295,150434,1200332,11415,2765,8882,17173,11069,8751,11781,8807,10592,6092,8869,5623,8238,8737,8823,5778,7412,8777,6831,6129,1,11,0,28,825,2705,72,968,3263,754,833,132,0,10,21,3,7,9,22,8,5,7,9,100,9609,6702,8895,10970,7880,5997,10015,9099,8740,7378,4,0,3,4,3,3,2,1,0,13,21,30,30,141,108,21,13,57,58,21656,18796,473,428,31059,16230,1076318,724222,57290,40037,40445,34772,4570,5010,51,50,31,20,43351,41934
27,3,8,5,9,4,5,10,3,13,188,81,536,130,225,533,65,1630,812,110,5,4,5,3,2,6,4,2,3,CLASSIC,MATCHED_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,0,0,0,105,11,0,4,20,104,4,8,6,2,6,6,3,1,2,8,3,4,13,10,12,12,11,10,11,11,13,12,3219,2106,2932,9538,485,2950,140,12303,8656,3382,165,30,12,111,166,7,99,27,152,171,7838,2376,9923,222,6630,909,4096,612,1502,5838,0,0,40204,51902,199995,445011,73062,37397,62092,312353,179591,56115,1200340,11057,5139,13382,10156,7115,4138,4641,13624,10158,9460,10102,5635,9481,8486,7635,5600,6733,8615,8555,9635,3,10,0,656,526,394,0,278,404,708,0,239,0,9,29,4,12,51,43,9,4,12,7,100,10030,6188,8981,8720,7372,6391,7963,8210,10095,9441,2,0,5,5,1,2,2,2,0,19,22,30,30,120,136,22,19,58,57,19124,26587,461,479,25522,14424,795669,662053,45848,43022,41304,39173,1198,2007,119,61,27,35,41494,41897
28,4,4,3,8,2,7,3,5,7,658,1295,307,989,190,356,777,1435,780,546,4,6,4,7,3,3,2,5,5,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,1,2,0,126,0,4,0,1,128,0,8,2,3,9,1,5,0,3,8,10,0,12,9,13,12,10,9,12,13,13,11,730,2537,1005,3592,12280,4742,0,12402,8016,157,120,5,22,145,120,27,131,18,124,151,5889,542,10240,742,212,681,10749,379,2460,4356,0,0,95653,26388,166372,192773,116525,153945,98674,134284,72071,25133,1200325,9087,3331,11949,4334,12493,5424,10749,13279,10926,4514,6603,5496,10513,6432,7754,5540,6981,9692,8950,6655,7,4,2467,252,703,0,0,0,0,497,450,0,0,12,33,8,15,11,36,13,10,9,15,200,9679,5839,10351,8681,6887,5969,9570,10345,10089,8531,3,0,3,4,0,0,1,2,0,24,17,30,30,132,137,17,24,56,58,22349,23112,434,429,17764,18486,725268,356550,43287,42799,36842,37774,3170,1199,82,80,22,24,41567,44374
29,3,9,1,7,4,5,3,6,16,1067,1718,1782,1206,892,958,222,757,1110,222,2,5,3,6,7,2,6,5,2,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,2,16,0,82,4,12,0,4,107,2,12,3,0,2,10,3,0,3,6,6,8,13,10,11,12,11,9,11,11,12,12,1557,3989,1844,11314,855,1793,5332,832,9753,0,170,39,10,140,147,22,132,22,156,150,6996,950,3510,2055,4929,987,600,8896,1720,9693,0,1,111325,39505,337915,221813,41585,50430,17332,262860,495544,329962,1200353,8856,5449,6323,13441,6057,3114,5933,10544,11473,11638,8532,6047,7468,9781,7656,4617,6888,8832,8402,10485,6,10,302,510,968,72,273,334,0,815,0,1944,0,16,52,12,15,5,48,6,6,7,9,100,10503,6782,7630,9889,8488,5320,8385,8276,9571,9731,3,1,1,4,3,2,1,1,0,23,18,30,30,114,125,18,23,56,56,17363,19906,489,499,18477,21859,763068,1145203,37791,45037,38054,40654,1949,3269,96,80,23,34,41830,42745
30,5,1,1,2,6,5,4,3,2,378,450,186,112,66,239,184,268,248,1230,3,1,6,6,7,6,4,6,3,CLASSIC,MATCHED_GAME,11.21.403.3002,0,0,0,0,0,30,30,0,0,0,0,0,0,103,8,0,0,0,76,0,16,2,3,7,8,4,5,4,4,8,4,13,12,13,13,11,9,10,11,13,9,1319,14268,657,2573,2657,1558,9061,6463,12591,609,96,144,23,127,130,45,18,15,124,75,7383,1834,8517,7952,6803,7494,1674,1163,1587,5572,0,0,160632,168139,583669,118835,0,30750,67221,139033,45875,61459,1200376,8995,16272,9530,12275,9460,9744,10828,8456,14347,6242,6761,7470,9074,8951,8017,6166,6014,6694,8962,6338,4,11,291,169,356,1749,0,692,93,829,168,60,0,17,13,2,10,9,28,39,13,16,9,100,10061,9873,11035,10148,7796,6028,6442,8074,11065,6091,4,0,6,5,4,5,2,3,1,23,27,30,30,111,92,26,23,59,55,8764,42992,421,376,38149,11830,893886,481727,50004,56145,38969,35478,3088,1319,66,90,13,20,45068,41545
31,1,5,1,2,3,2,4,6,9,386,1492,68,192,114,1383,350,37,409,1732,3,2,6,3,3,4,4,0,3,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,1,8,0,120,4,0,4,8,108,0,0,4,1,1,5,0,0,3,5,6,2,12,10,12,12,11,9,11,12,12,11,5078,3047,0,8860,287,0,413,6520,915,235,128,32,24,138,156,36,104,61,135,154,2355,601,3364,711,7006,2126,5811,1464,11855,8332,0,0,38773,28866,255582,44372,7070,62831,146536,476989,71949,15465,1200313,11027,4478,3834,9572,7293,2432,8352,9003,13569,8567,7936,5177,7567,7608,6042,4274,6273,8440,7787,7109,9,5,3593,830,470,0,0,306,2127,1019,798,0,0,14,37,9,7,12,70,10,2,3,8,200,9021,6259,9646,9057,7366,5329,8317,9608,9299,7994,0,2,1,1,3,0,2,0,0,17,10,30,30,136,116,10,17,56,56,14225,11130,482,486,15562,28063,408628,739805,34158,43969,33427,34786,4369,4774,112,60,9,24,40419,41477
32,1,5,4,10,1,7,4,3,6,167,226,856,788,359,431,385,55,113,449,3,2,4,1,3,3,5,4,0,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,0,8,0,109,4,16,0,0,117,1,0,6,0,3,8,2,1,3,3,5,2,13,9,12,13,12,10,12,12,13,11,11155,1920,1039,14859,288,1582,43,713,8779,964,145,3,7,154,174,25,144,17,150,164,1480,456,6427,1427,6841,1205,5670,6387,924,5887,0,0,308929,87829,284104,260448,55530,33822,143465,196354,6672,0,1200344,12972,2432,7857,16863,7130,3173,6072,7526,10162,6851,8492,4249,7866,9596,9768,5879,7121,7720,8845,7698,1,8,336,54,390,576,0,386,358,425,458,0,0,7,26,3,7,5,17,5,3,9,6,100,11224,5935,8708,10356,9032,6510,9110,9355,10330,8090,3,0,3,5,3,1,2,1,0,13,20,30,30,137,118,20,13,60,57,28923,12419,505,478,17380,19324,942833,434320,47995,33043,41601,35633,1688,1295,39,49,23,21,45830,42820
33,3,2,4,4,0,3,3,2,4,952,286,1364,1595,634,413,674,586,437,231,1,1,5,2,2,3,3,0,2,CLASSIC,MATCHED_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,1,0,0,128,0,0,0,0,116,0,4,4,1,7,4,0,0,2,1,4,3,12,9,12,13,10,9,12,11,12,11,9224,3521,5916,167,137,0,0,3141,6541,266,121,9,10,150,155,17,135,3,126,162,2299,430,1559,9211,2041,2814,5503,425,462,5449,0,0,40767,29960,471859,59261,119229,60903,58726,133330,89530,69626,1200424,11524,4195,7705,9913,2179,2814,5503,4836,7138,5866,7362,4766,8936,8214,6820,5009,6338,6149,7026,7402,7,5,0,244,230,534,0,0,0,1269,134,151,0,13,38,4,11,12,38,15,4,6,74,200,9502,6002,9561,10430,7264,5875,9251,8021,9143,7786,1,1,2,7,3,1,2,0,0,11,15,30,30,128,120,15,11,56,55,15444,13469,453,435,17924,12269,752019,381172,34135,27538,36341,31681,764,1798,78,137,14,12,42632,40203
34,4,6,6,3,3,3,1,3,4,595,1360,660,2430,1245,721,223,1698,191,692,4,2,2,3,5,2,4,6,2,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,30,0,0,0,0,0,0,0,13,2,119,0,0,4,10,84,4,9,6,2,6,2,4,2,5,2,7,0,13,9,12,10,11,12,13,10,13,10,589,4699,9930,3229,2012,8103,0,2423,0,780,140,16,13,18,149,136,137,10,137,130,10933,989,708,515,7176,2484,7852,476,8770,8366,1,0,33453,147219,112825,66197,72725,127032,313884,197132,107277,95348,1200306,12205,6366,11468,4046,9455,11137,9483,3647,9838,9146,8895,5377,8910,5735,8380,6880,9111,6723,8298,6501,1,9,683,678,829,302,266,550,1631,747,1068,0,0,1,36,65,29,12,65,16,7,5,14,100,10515,6047,9329,6563,7938,9355,10586,7021,10440,7061,4,0,2,6,1,1,1,1,0,16,20,30,30,136,109,20,16,58,55,23863,7902,456,430,21816,26453,412232,860860,48311,38480,38800,36010,2630,4124,172,78,23,14,43700,41155
35,1,4,5,8,4,8,3,1,6,391,1067,604,530,111,555,773,633,494,411,6,4,3,2,5,2,4,1,3,CLASSIC,MATCHED_GAME,11.19.398.9466,0,30,0,0,0,30,0,0,0,0,3,6,0,76,4,8,0,0,114,20,24,5,2,2,2,5,0,4,4,6,4,12,8,11,11,12,9,12,12,13,12,7220,1942,568,7422,999,3180,8857,712,3799,0,112,22,22,111,169,27,165,22,122,167,1931,490,6424,1778,8436,480,728,10114,8898,5511,1,1,18598,51067,183962,227460,11764,30351,50875,375559,49565,10732,1200438,9351,2792,7755,10092,10606,4614,9585,11705,13332,5511,7541,5286,6292,6464,9230,4566,8295,8563,9308,8294,10,4,199,360,763,891,1170,953,0,878,634,0,0,8,50,4,2,11,26,11,4,11,15,200,8690,4413,7717,8516,8881,6005,9926,9466,10732,9221,2,1,4,3,1,1,0,1,0,20,14,30,30,94,158,14,20,55,57,19389,15310,441,498,19049,25741,472135,537798,42418,42925,34093,39746,3976,1872,51,91,20,22,39809,43758
36,0,2,3,5,3,4,1,4,0,362,443,543,1740,817,1459,1462,767,1285,530,2,4,1,2,3,1,0,1,3,CLASSIC,CUSTOM_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,2,0,4,73,4,4,0,5,127,20,24,2,1,2,0,2,0,3,3,5,0,11,8,10,12,10,9,12,12,13,11,3731,1436,2320,33,1545,1667,79,4758,339,354,105,22,13,112,164,8,141,18,173,150,751,382,514,2118,5598,295,10774,159,14565,3391,2,0,278021,32828,287778,33392,792,68809,15522,264646,100877,489758,1200388,4615,2302,3155,2151,7615,2154,14719,5228,14960,3825,5972,5005,5593,5333,7505,4142,9249,8387,10282,7335,10,0,132,483,320,0,471,192,3865,310,56,80,0,9,9,4,7,8,17,9,3,9,11,200,7738,4383,6463,8757,7263,5735,9828,8938,10516,7974,2,0,3,1,0,0,0,0,0,12,6,30,30,81,180,6,12,52,56,9296,6966,402,504,9276,29271,668792,903631,19690,41034,28545,40258,1115,4794,45,41,12,12,35956,41639
37,4,7,3,6,4,5,3,8,6,47,128,120,691,67,1728,1242,1478,1430,134,5,4,4,4,1,3,3,2,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,2,4,0,92,4,8,0,8,115,20,0,7,2,2,2,1,1,5,5,3,2,12,9,11,12,11,9,13,12,12,12,13348,2651,0,1830,94,3237,3381,8255,0,3577,124,27,13,132,155,15,179,18,150,155,2888,1285,5728,7289,9809,741,8815,571,8601,8390,2,0,460570,131999,327324,360678,25641,36119,99596,28315,88443,12524,1200253,16377,4314,7028,9149,9904,4345,12365,8914,9075,11967,8542,5159,6928,7495,7366,4827,10413,9217,8248,7655,10,2,140,377,1299,30,0,366,168,88,473,0,54,10,71,3,8,10,30,10,38,6,11,200,9097,5752,7325,8866,7966,5557,11060,9858,9551,9277,4,1,2,3,0,0,0,0,1,18,13,30,30,108,143,13,17,55,58,18509,17864,439,529,26455,27662,1210332,360877,46803,46635,35158,40692,1835,1106,61,136,24,26,38811,45498
38,2,3,2,8,3,11,2,5,8,1053,391,281,1171,365,2424,1422,921,560,264,4,2,4,5,7,2,2,6,3,CLASSIC,MATCHED_GAME,11.19.398.9466,0,30,0,0,0,30,0,0,0,0,0,6,0,112,0,5,0,0,103,0,8,1,2,5,2,5,2,5,4,11,0,12,9,12,13,12,9,12,12,12,11,1956,1077,427,12387,1381,6134,9503,515,9264,0,124,37,23,178,159,6,128,31,129,104,5061,2189,7024,93,13844,1155,1785,8927,1979,6550,2,0,75305,60522,197930,213802,29706,71880,387028,279991,89063,28705,1200415,7436,3877,7716,12481,17514,8105,11289,10219,12033,6678,7023,5714,7731,7956,8921,5840,8674,8937,10681,6110,4,10,418,610,264,0,2288,816,0,776,789,128,1,14,105,6,5,13,58,8,3,8,6,100,8815,5601,8584,10338,8716,5061,9403,8785,9367,7504,5,0,2,3,2,3,0,2,0,22,15,30,30,123,111,15,22,58,56,22285,20359,490,429,27177,21430,588623,845309,53252,44096,37471,40116,3786,2303,96,130,20,29,41514,40660
39,9,7,0,8,5,8,6,7,17,1602,1170,980,2950,914,4650,1678,518,407,366,1,5,2,7,7,5,3,7,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,1,4,0,69,4,8,0,0,113,0,5,5,1,5,2,10,3,1,8,3,9,13,10,11,12,11,9,11,12,12,10,8928,4624,6859,5771,0,3399,0,539,5983,572,141,34,26,175,142,27,92,30,134,116,2174,1740,1303,590,18412,2491,5809,10406,710,12172,0,0,362884,57518,102056,165421,102958,187038,84456,162108,24419,19462,1200255,11227,7044,8840,7026,18503,6210,6814,11445,7337,12744,9527,5731,7670,9199,12109,5639,6840,10318,7473,9132,6,7,124,679,677,664,90,320,1004,499,644,0,0,9,37,6,6,7,35,4,5,6,7,200,10292,6602,7615,9337,7915,5960,7316,9678,9133,7078,7,0,5,5,2,1,2,0,0,22,25,30,30,85,118,25,22,56,55,24957,11718,511,406,24970,30837,920357,347963,51806,45384,44144,39494,1875,2826,63,59,31,43,41119,39807
40,2,5,4,5,1,4,0,1,3,166,437,1373,979,1093,172,636,2135,311,268,2,3,0,1,1,8,1,3,0,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,0,0,0,128,10,1,0,4,83,4,0,8,0,4,2,5,0,2,2,3,0,13,9,12,13,12,8,11,11,12,10,1343,1716,496,8614,561,1186,106,781,10547,2133,150,22,29,167,171,30,126,17,183,119,7344,940,5872,41,11741,491,7654,4441,193,4213,1,0,168190,89499,477994,130134,81427,59768,136482,236875,143507,9580,1200337,12416,3160,7201,8656,12302,1677,7814,5857,10740,6346,10476,4518,8227,7833,8854,4778,6343,6811,8435,5244,0,11,3728,504,832,0,0,0,54,633,0,0,62,10,89,4,10,7,35,9,2,10,9,100,10789,5794,9458,10172,8912,4867,7446,7554,9875,6597,2,0,4,3,4,3,1,1,0,7,19,30,30,139,91,19,7,58,53,12200,15283,547,467,25489,17441,917513,615943,42252,33917,40168,31351,4560,1191,66,119,18,9,44198,37266
41,3,3,3,4,1,2,3,6,6,26,910,408,630,338,493,79,538,1097,275,3,2,2,3,4,5,2,0,2,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,0,0,0,133,4,0,0,10,123,0,0,3,3,5,2,0,0,1,9,0,1,12,10,12,13,10,9,12,12,12,11,1491,7256,7373,0,0,2657,1223,0,5941,1139,153,18,14,180,137,8,137,12,165,173,4798,662,92,4622,6645,450,5422,9177,170,9871,0,0,131803,140795,598836,123136,7663,108269,74111,234808,289829,0,1200427,7139,8324,8046,7146,6645,3107,6645,9989,6112,11010,8809,6075,9660,7928,5880,4673,6358,9569,6708,7597,1,8,849,406,579,2524,0,0,0,811,0,0,0,10,231,8,12,9,27,8,2,9,8,100,9770,6315,9247,10825,6306,6116,8581,9017,9577,8519,1,0,1,2,2,2,2,1,0,14,10,30,30,137,133,10,14,56,57,11521,15559,492,505,16607,25302,969707,739543,32083,42080,36950,36307,3952,1217,66,258,14,18,42264,42009
42,4,6,1,6,3,5,3,6,8,654,302,1484,271,713,40,-227,380,864,230,6,3,3,1,4,4,1,2,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,0,0,110,0,5,0,1,128,0,12,1,0,6,4,1,1,7,6,2,2,11,8,11,12,11,9,13,12,12,11,736,2908,13187,163,0,2300,11619,1583,6050,449,97,5,9,159,164,37,161,1,135,144,7848,883,1109,5905,5847,477,7351,8374,707,7425,2,0,101477,23453,430152,103481,20576,34552,227936,166671,55800,93346,1200462,11727,4260,15292,6135,6053,3218,19131,10746,6757,7874,5429,4630,8217,7634,7366,4788,9890,9108,6550,7574,4,4,3141,468,995,66,206,440,160,789,0,0,0,10,46,6,9,6,31,22,1,11,57,100,8180,4784,8259,9235,8146,5301,10860,8858,9236,7518,6,0,3,3,2,1,0,1,0,17,13,30,30,115,141,13,17,54,56,16386,22609,466,446,21186,24740,690238,567206,42425,48768,33434,37752,4848,1417,62,137,23,25,39121,41256
43,1,6,0,2,3,4,6,3,11,632,453,270,356,431,1754,2136,608,1280,456,2,6,8,3,3,6,2,1,4,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,2,12,0,74,4,0,0,13,130,12,3,9,0,0,3,0,2,2,11,5,4,14,10,11,11,10,9,12,14,12,11,3512,1262,4572,1781,287,2685,783,103,13354,417,171,33,27,108,136,8,116,31,133,162,10004,329,511,6424,3789,271,6570,15927,504,9823,1,0,240104,95996,75241,71312,113005,86920,127010,216389,263198,76383,1200342,14297,1591,5212,8789,4077,3495,7533,16859,13858,10241,11552,5656,5788,6235,6266,4681,7244,10471,8538,9320,11,6,780,0,129,583,0,538,180,827,0,0,10,13,39,7,12,54,25,16,5,10,6,200,12490,6391,7503,7428,6265,5573,9402,11538,9224,8021,3,0,1,4,1,1,0,1,0,22,14,30,30,90,158,14,22,55,59,12837,15919,450,475,20999,33153,586582,778976,35870,50082,34522,41229,2030,1007,111,76,12,27,39259,44576
44,3,7,7,10,1,3,2,0,1,342,901,942,1347,613,515,1856,500,340,1265,1,1,1,4,1,1,2,4,1,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,12,0,110,0,5,0,4,118,2,4,1,1,5,4,2,4,2,2,2,1,12,8,12,12,10,10,13,11,12,10,785,0,0,8237,2433,2370,4735,1497,2804,0,134,14,31,147,125,37,151,10,150,156,6009,4529,6339,691,6410,710,1929,4838,0,8011,0,1,60250,81488,409996,331296,0,52217,453691,157136,55465,5385,1200508,7186,4529,8724,8928,8844,3645,6664,6737,3308,8011,7277,5365,8841,7917,7005,6098,7565,7031,7440,6715,2,11,391,0,2384,0,0,564,0,401,504,0,0,9,29,7,9,9,47,12,3,19,8,100,9108,5009,8694,8870,6812,6363,10168,8242,8921,6796,5,0,5,4,2,3,1,1,0,8,16,30,30,127,128,16,8,56,54,13825,9036,474,481,20159,19307,853759,753165,37327,29249,37138,34116,3339,905,81,71,32,7,39847,39136
45,3,2,2,5,1,1,1,0,2,221,2288,2090,1320,131,602,56,577,690,415,1,0,1,2,3,3,2,5,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,2,4,0,127,12,4,0,4,129,8,0,2,0,3,9,1,0,2,4,1,0,12,9,12,14,11,9,13,12,10,11,5691,2182,3915,1049,0,2571,6004,522,1644,3232,151,2,28,149,154,27,179,38,138,137,745,518,0,13092,6841,290,1079,8051,6048,60,0,1,399255,95791,606646,67116,74148,35484,63186,390121,0,132359,1200333,7468,2700,4258,14595,6901,3243,7504,9384,7693,3292,7281,3840,8453,9805,7070,4581,7867,8521,6197,5465,10,6,1031,0,342,452,60,380,420,810,0,0,12,19,36,3,3,11,38,13,4,13,14,200,9813,5917,9612,11893,7450,5534,10279,9465,6178,8369,2,1,1,4,4,1,1,1,0,7,15,30,30,147,141,15,7,58,55,13226,13584,509,494,20968,15756,1182649,681457,36465,30573,37190,31890,2265,1230,74,80,14,5,44302,40208
