,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team100,killsplayer_6,riftherald_team200,dragon_team200,killsplayer_0,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
390,0.0,4.0,6.0,4.0,6.0,3.0,8.0,0.0,1.0,97.0,840.0,1676.0,701.0,1917.0,572.0,795.0,504.0,434.0,779.0,4.0,3.0,4.0,5.0,1.0,3.0,3.0,4.0,5.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,116.0,0.0,8.0,4.0,3.0,63.0,15.0,0.0,4.0,0.0,3.0,2.0,7.0,3.0,2.0,6.0,5.0,13.0,10.0,12.0,12.0,11.0,10.0,12.0,11.0,13.0,10.0,2164.0,2038.0,1677.0,1181.0,4516.0,2906.0,8888.0,7063.0,2305.0,747.0,162.0,32.0,12.0,143.0,141.0,29.0,86.0,31.0,138.0,131.0,5754.0,1252.0,2623.0,9945.0,11488.0,1107.0,2169.0,382.0,8371.0,8812.0,2.0,0.0,61745.0,62597.0,160760.0,14138.0,6144.0,162354.0,237038.0,446305.0,123701.0,65842.0,1200333.0,8569.0,3290.0,4736.0,12187.0,16004.0,4093.0,12017.0,8169.0,12230.0,9823.0,9322.0,4290.0,7976.0,7941.0,9675.0,6122.0,6445.0,6329.0,8109.0,7379.0,6.0,9.0,650.0,0.0,436.0,1061.0,0.0,80.0,959.0,723.0,1554.0,264.0,12.0,28.0,7.0,8.0,11.0,22.0,91.0,3.0,10.0,13.0,100.0,10107.0,6222.0,8955.0,9758.0,8343.0,6389.0,9381.0,7889.0,10748.0,7235.0,5.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,17,19,30,30,133,81,19,17,58,56,12444,21041,487,418,30917,20986,405141,935483,45589,45529,41036,32552,2227,3500,60,145,21,16,43552,41475
391,3.0,3.0,6.0,2.0,8.0,2.0,2.0,1.0,1.0,84.0,440.0,1203.0,739.0,2254.0,733.0,509.0,86.0,335.0,1662.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,99.0,8.0,0.0,0.0,0.0,105.0,5.0,0.0,5.0,2.0,4.0,1.0,7.0,1.0,3.0,2.0,1.0,13.0,9.0,12.0,11.0,11.0,10.0,12.0,11.0,12.0,11.0,2526.0,142.0,945.0,7759.0,160.0,1880.0,504.0,775.0,1290.0,549.0,157.0,37.0,6.0,118.0,159.0,28.0,111.0,16.0,133.0,163.0,11886.0,3336.0,6361.0,122.0,11034.0,716.0,3980.0,5217.0,3297.0,4432.0,0.0,1.0,70765.0,52265.0,384974.0,122190.0,34008.0,40262.0,117234.0,130956.0,111446.0,38544.0,1200396.0,14460.0,3968.0,7744.0,7881.0,12185.0,2925.0,6101.0,6367.0,5157.0,4982.0,9034.0,5920.0,7278.0,6184.0,9324.0,5443.0,6429.0,7801.0,6685.0,6662.0,3.0,10.0,48.0,489.0,437.0,0.0,990.0,328.0,1617.0,374.0,569.0,0.0,10.0,50.0,16.0,10.0,6.0,25.0,9.0,2.0,12.0,6.0,100.0,11210.0,5875.0,8671.0,8456.0,8155.0,6213.0,8780.0,8489.0,8616.0,7577.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10,18,30,30,107,110,18,10,57,55,13270,3260,468,460,30119,20262,652199,450445,45195,26575,37263,33497,1803,3049,67,79,21,9,42705,39337
392,10.0,5.0,12.0,3.0,8.0,5.0,5.0,3.0,3.0,1118.0,579.0,1844.0,447.0,1761.0,1819.0,132.0,280.0,1560.0,333.0,1.0,5.0,3.0,4.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,84.0,10.0,12.0,0.0,0.0,80.0,4.0,4.0,1.0,0.0,4.0,5.0,7.0,5.0,2.0,4.0,2.0,12.0,9.0,11.0,11.0,11.0,11.0,11.0,10.0,12.0,10.0,5318.0,4022.0,6619.0,1758.0,0.0,11276.0,7720.0,698.0,6723.0,542.0,145.0,1.0,18.0,102.0,106.0,47.0,96.0,16.0,119.0,117.0,1370.0,513.0,482.0,5369.0,6341.0,895.0,3227.0,6665.0,601.0,6845.0,1.0,0.0,634977.0,104095.0,323477.0,62790.0,16192.0,130105.0,458523.0,99593.0,76265.0,308227.0,1200448.0,7628.0,4536.0,7589.0,8410.0,8440.0,12879.0,10948.0,7801.0,7909.0,9455.0,7543.0,4079.0,7869.0,7327.0,8806.0,7848.0,5752.0,6320.0,7515.0,6683.0,0.0,10.0,939.0,0.0,488.0,1282.0,2098.0,707.0,0.0,437.0,584.0,2067.0,12.0,25.0,1.0,12.0,12.0,22.0,14.0,0.0,7.0,7.0,100.0,9660.0,5522.0,8575.0,8435.0,7599.0,7582.0,8162.0,7140.0,8621.0,6234.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10,22,30,30,106,88,22,10,56,52,24971,19705,418,349,14457,17851,1167541,1046703,44946,40649,39393,30349,5514,3088,59,53,37,21,41851,35679
393,6.0,5.0,2.0,1.0,5.0,2.0,4.0,1.0,3.0,355.0,405.0,626.0,696.0,441.0,703.0,1202.0,988.0,346.0,447.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,92.0,0.0,12.0,0.0,1.0,104.0,0.0,0.0,4.0,1.0,6.0,3.0,2.0,0.0,3.0,1.0,4.0,12.0,9.0,11.0,11.0,10.0,9.0,13.0,11.0,11.0,11.0,1162.0,1486.0,0.0,9706.0,181.0,1498.0,1004.0,961.0,4210.0,307.0,90.0,25.0,27.0,148.0,129.0,32.0,140.0,13.0,97.0,130.0,7309.0,1669.0,4455.0,1299.0,2878.0,218.0,6732.0,5580.0,887.0,7185.0,1.0,1.0,193543.0,20713.0,131861.0,159658.0,89128.0,36538.0,119950.0,190715.0,4129.0,14538.0,1200339.0,8472.0,3612.0,6438.0,11006.0,3059.0,2048.0,11419.0,8116.0,5595.0,7492.0,7730.0,4940.0,8401.0,7736.0,6926.0,4763.0,8172.0,7088.0,5461.0,7447.0,4.0,4.0,0.0,456.0,1983.0,0.0,0.0,332.0,3682.0,1574.0,498.0,0.0,9.0,37.0,9.0,8.0,11.0,23.0,9.0,3.0,7.0,14.0,200.0,8737.0,5688.0,8536.0,8246.0,6860.0,5121.0,10062.0,8255.0,7628.0,7556.0,3.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,14,15,30,30,108,105,15,13,53,55,12547,7968,426,405,16159,22053,610728,350045,31023,36234,35556,33108,2315,6210,60,70,17,15,37500,39189
394,7.0,1.0,8.0,3.0,12.0,2.0,5.0,5.0,1.0,498.0,356.0,137.0,1252.0,551.0,328.0,163.0,316.0,1756.0,542.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,6.0,3.0,6.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,4.0,0.0,110.0,4.0,4.0,0.0,1.0,97.0,4.0,0.0,3.0,1.0,5.0,6.0,6.0,1.0,3.0,5.0,1.0,11.0,10.0,12.0,12.0,10.0,9.0,13.0,11.0,13.0,9.0,10531.0,0.0,11948.0,0.0,1507.0,4319.0,2605.0,1183.0,605.0,1917.0,68.0,125.0,19.0,123.0,126.0,30.0,128.0,8.0,138.0,24.0,2106.0,6210.0,1390.0,9890.0,11460.0,1213.0,11969.0,4910.0,11229.0,529.0,0.0,1.0,40256.0,15803.0,198220.0,104024.0,11630.0,55429.0,136396.0,211519.0,139268.0,124242.0,1200368.0,12638.0,6537.0,13821.0,10602.0,13098.0,6034.0,15771.0,6494.0,12344.0,2446.0,5863.0,6656.0,8137.0,8382.0,7651.0,5163.0,8103.0,6781.0,9036.0,4467.0,3.0,10.0,0.0,327.0,482.0,712.0,130.0,501.0,1196.0,401.0,510.0,0.0,11.0,6.0,85.0,9.0,8.0,34.0,5.0,4.0,12.0,36.0,100.0,7353.0,6720.0,8836.0,9072.0,7022.0,6111.0,10113.0,7633.0,10263.0,5234.0,2.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,16,21,30,30,122,102,21,16,54,56,28305,6310,366,423,26059,34847,409559,627228,56193,43592,35196,35043,1825,2434,147,63,32,14,38394,39963
395,1.0,6.0,6.0,3.0,8.0,0.0,5.0,3.0,6.0,67.0,313.0,558.0,342.0,279.0,649.0,945.0,1629.0,475.0,1268.0,4.0,7.0,2.0,6.0,4.0,2.0,7.0,2.0,6.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,12.0,4.0,76.0,0.0,0.0,0.0,5.0,110.0,4.0,4.0,6.0,4.0,6.0,7.0,5.0,1.0,6.0,2.0,1.0,13.0,10.0,11.0,13.0,11.0,10.0,14.0,12.0,12.0,11.0,625.0,128.0,4235.0,13409.0,1140.0,5009.0,1823.0,5818.0,1296.0,213.0,139.0,36.0,17.0,114.0,136.0,20.0,171.0,13.0,136.0,111.0,12020.0,8528.0,2954.0,1749.0,9150.0,1570.0,17665.0,541.0,4573.0,6924.0,1.0,0.0,228666.0,26723.0,205540.0,325044.0,56968.0,131483.0,408591.0,328493.0,87204.0,69194.0,1200367.0,12645.0,9406.0,7720.0,15530.0,10477.0,6579.0,19489.0,6766.0,6541.0,7137.0,8222.0,6448.0,8283.0,7832.0,8164.0,5649.0,9270.0,8579.0,6890.0,6518.0,5.0,7.0,0.0,750.0,530.0,371.0,186.0,0.0,0.0,406.0,671.0,0.0,8.0,24.0,367.0,9.0,9.0,22.0,8.0,2.0,9.0,36.0,100.0,11320.0,6703.0,8516.0,10150.0,7443.0,6299.0,11584.0,9260.0,8936.0,7869.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,18,25,30,30,88,127,25,18,58,59,24418,9278,426,467,27443,38231,947701,920205,52951,49339,38150,37705,1087,1827,415,79,22,20,43728,44352
396,5.0,5.0,8.0,8.0,16.0,0.0,3.0,2.0,4.0,232.0,173.0,2176.0,911.0,566.0,619.0,751.0,356.0,603.0,69.0,1.0,6.0,3.0,3.0,3.0,1.0,8.0,4.0,1.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106.0,6.0,0.0,0.0,0.0,116.0,5.0,8.0,3.0,1.0,9.0,6.0,4.0,1.0,2.0,1.0,4.0,12.0,9.0,12.0,11.0,11.0,9.0,11.0,12.0,12.0,11.0,2015.0,6876.0,607.0,11573.0,182.0,3895.0,6519.0,657.0,330.0,1042.0,114.0,8.0,20.0,116.0,117.0,10.0,117.0,9.0,129.0,131.0,2376.0,1040.0,13715.0,2228.0,6210.0,996.0,88.0,6724.0,2957.0,10562.0,1.0,0.0,143422.0,155677.0,191448.0,43456.0,4529.0,79604.0,228159.0,184073.0,91193.0,33364.0,1200433.0,4576.0,7917.0,14927.0,14608.0,6393.0,5066.0,6668.0,7672.0,3287.0,11605.0,6382.0,5548.0,8776.0,7836.0,7016.0,5594.0,6211.0,7121.0,6953.0,8379.0,3.0,7.0,185.0,0.0,604.0,805.0,0.0,174.0,60.0,290.0,0.0,0.0,108.0,27.0,4.0,9.0,7.0,93.0,8.0,7.0,13.0,14.0,100.0,9223.0,5165.0,8868.0,7977.0,8017.0,5433.0,7363.0,8643.0,9197.0,7358.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,61.0,11,23,30,30,112,129,23,11,55,55,18272,15424,377,394,25525,21371,462459,692466,45570,37149,35604,34212,1768,350,221,69,42,14,39518,37726
397,4.0,4.0,2.0,2.0,4.0,3.0,6.0,5.0,9.0,579.0,166.0,709.0,469.0,389.0,739.0,709.0,576.0,397.0,1482.0,5.0,3.0,6.0,7.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,89.0,4.0,0.0,0.0,0.0,108.0,31.0,0.0,3.0,10.0,7.0,1.0,1.0,1.0,5.0,1.0,3.0,13.0,11.0,11.0,12.0,10.0,10.0,13.0,12.0,12.0,12.0,9313.0,3701.0,493.0,2756.0,1010.0,2441.0,11406.0,7749.0,1427.0,912.0,141.0,30.0,7.0,172.0,123.0,25.0,142.0,18.0,108.0,120.0,3020.0,5613.0,11168.0,7229.0,3368.0,515.0,5514.0,2186.0,4088.0,11663.0,0.0,1.0,676469.0,232526.0,444613.0,35594.0,79578.0,94507.0,471469.0,348163.0,94067.0,44817.0,1200346.0,13773.0,14134.0,12402.0,10806.0,4479.0,3324.0,16921.0,10937.0,6357.0,12686.0,7304.0,8591.0,8734.0,7624.0,6364.0,4699.0,8154.0,8151.0,6717.0,8107.0,5.0,2.0,1439.0,4819.0,741.0,820.0,100.0,368.0,0.0,1002.0,840.0,110.0,8.0,10.0,4.0,7.0,39.0,18.0,23.0,2.0,7.0,11.0,200.0,10131.0,8037.0,8394.0,9600.0,6888.0,6140.0,10977.0,9481.0,9581.0,8844.0,4.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,23,14,30,30,93,151,13,23,56,60,16013,25195,468,418,25300,29064,1330761,1191042,44784,61035,34725,39720,3468,6771,76,53,16,27,41153,46920
398,3.0,6.0,3.0,3.0,13.0,2.0,3.0,4.0,1.0,295.0,102.0,1833.0,84.0,421.0,921.0,566.0,40.0,1303.0,1190.0,5.0,6.0,2.0,4.0,4.0,6.0,11.0,4.0,5.0,7.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,98.0,16.0,14.0,0.0,0.0,106.0,0.0,1.0,6.0,3.0,7.0,4.0,14.0,2.0,4.0,6.0,4.0,11.0,8.0,12.0,13.0,12.0,10.0,10.0,12.0,12.0,12.0,15682.0,6302.0,0.0,1334.0,3202.0,10985.0,1222.0,1841.0,12434.0,1391.0,86.0,15.0,18.0,119.0,141.0,22.0,104.0,13.0,132.0,121.0,2350.0,507.0,8114.0,14669.0,10974.0,1566.0,7407.0,5889.0,1193.0,6204.0,2.0,0.0,201169.0,151316.0,224523.0,61398.0,859.0,84325.0,10931.0,410367.0,44637.0,61633.0,1200357.0,19632.0,7261.0,10184.0,16906.0,15116.0,14533.0,8690.0,8162.0,14153.0,7596.0,7870.0,6177.0,9083.0,7324.0,12741.0,7121.0,6616.0,7305.0,9068.0,6990.0,1.0,8.0,1599.0,452.0,2069.0,902.0,939.0,1981.0,60.0,432.0,526.0,0.0,47.0,15.0,3.0,2.0,10.0,41.0,6.0,3.0,7.0,3.0,100.0,8279.0,4763.0,8858.0,10279.0,9668.0,7066.0,6962.0,8777.0,9807.0,9437.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,21,33,30,30,132,107,33,20,58,54,31203,23190,386,385,37673,21200,572274,678884,76371,45862,44139,36156,7490,1470,103,34,24,16,44150,39746
399,3.0,18.0,6.0,4.0,9.0,5.0,7.0,4.0,3.0,623.0,203.0,640.0,814.0,1397.0,149.0,38.0,851.0,706.0,2041.0,4.0,3.0,7.0,6.0,6.0,5.0,4.0,5.0,4.0,6.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,94.0,6.0,4.0,0.0,23.0,101.0,8.0,4.0,4.0,0.0,6.0,5.0,5.0,2.0,8.0,11.0,2.0,12.0,10.0,12.0,12.0,10.0,9.0,14.0,12.0,12.0,10.0,657.0,4469.0,10304.0,2197.0,728.0,2904.0,554.0,889.0,14420.0,1242.0,151.0,6.0,30.0,124.0,114.0,14.0,162.0,27.0,97.0,110.0,6405.0,852.0,753.0,9175.0,10164.0,624.0,13741.0,8811.0,1172.0,5713.0,0.0,0.0,76481.0,92710.0,121743.0,94006.0,65543.0,129200.0,230793.0,137629.0,51171.0,22209.0,1200379.0,7111.0,5739.0,11592.0,13115.0,10893.0,3529.0,14835.0,10292.0,16352.0,7255.0,8852.0,6128.0,8305.0,9329.0,7537.0,6149.0,11848.0,10266.0,9056.0,7361.0,9.0,3.0,48.0,418.0,534.0,1742.0,0.0,0.0,539.0,591.0,760.0,299.0,9.0,18.0,29.0,3.0,7.0,20.0,7.0,7.0,8.0,9.0,200.0,9228.0,6382.0,9376.0,9764.0,6902.0,5918.0,12264.0,9704.0,8947.0,7206.0,5.0,0.0,7.0,2.0,1.0,0.0,1.0,1.0,0.0,28,22,30,30,112,136,22,28,55,58,16790,21574,433,402,27121,30289,486973,534512,46240,54473,40172,44659,2324,2607,68,49,27,37,41188,44503
400,1.0,6.0,3.0,5.0,4.0,2.0,4.0,3.0,3.0,611.0,398.0,513.0,392.0,571.0,329.0,52.0,132.0,82.0,461.0,4.0,2.0,3.0,5.0,2.0,4.0,5.0,3.0,4.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,118.0,8.0,0.0,4.0,8.0,100.0,17.0,4.0,6.0,1.0,5.0,2.0,2.0,0.0,2.0,6.0,3.0,13.0,9.0,11.0,11.0,10.0,8.0,12.0,11.0,13.0,11.0,1621.0,3742.0,4872.0,5793.0,6595.0,0.0,0.0,1913.0,945.0,3269.0,104.0,9.0,16.0,103.0,140.0,13.0,107.0,12.0,153.0,169.0,6761.0,770.0,728.0,427.0,666.0,5248.0,8379.0,781.0,9199.0,5045.0,2.0,0.0,95238.0,113378.0,216570.0,220801.0,314133.0,63938.0,6545.0,271586.0,95074.0,190580.0,1200329.0,9717.0,4513.0,6243.0,6912.0,7638.0,5248.0,11208.0,3010.0,10650.0,8314.0,7761.0,5398.0,8823.0,6227.0,7081.0,5404.0,8701.0,6557.0,9272.0,7686.0,9.0,2.0,1334.0,0.0,641.0,691.0,376.0,0.0,2829.0,316.0,506.0,0.0,9.0,22.0,3.0,8.0,11.0,29.0,8.0,6.0,12.0,11.0,200.0,10199.0,5379.0,8343.0,8437.0,7128.0,4815.0,9648.0,7632.0,10655.0,7997.0,1.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,0.0,18,15,30,30,142,129,15,18,53,56,18881,9869,376,450,13830,24174,910680,677163,35758,37695,35296,37614,3042,3651,60,59,14,18,38922,41311
401,1.0,6.0,4.0,5.0,0.0,1.0,2.0,0.0,4.0,76.0,592.0,1553.0,1318.0,184.0,171.0,642.0,286.0,423.0,446.0,3.0,3.0,1.0,5.0,3.0,4.0,2.0,5.0,3.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,96.0,4.0,0.0,0.0,13.0,64.0,0.0,0.0,1.0,2.0,9.0,1.0,2.0,3.0,5.0,4.0,3.0,12.0,10.0,12.0,13.0,11.0,10.0,13.0,11.0,13.0,11.0,0.0,5237.0,1503.0,4686.0,2848.0,6250.0,1777.0,0.0,9514.0,213.0,118.0,7.0,9.0,140.0,150.0,8.0,140.0,3.0,150.0,159.0,7932.0,231.0,7668.0,573.0,5271.0,181.0,5542.0,3825.0,453.0,8203.0,0.0,1.0,16679.0,111684.0,461295.0,134300.0,0.0,13281.0,85319.0,165083.0,165251.0,31905.0,1200426.0,8546.0,6069.0,9325.0,5260.0,8231.0,6774.0,8508.0,4811.0,10463.0,8614.0,5751.0,5542.0,9553.0,7113.0,7084.0,5071.0,7142.0,7161.0,7183.0,8021.0,8.0,1.0,614.0,600.0,154.0,0.0,111.0,343.0,1188.0,986.0,496.0,197.0,12.0,30.0,17.0,11.0,15.0,26.0,11.0,19.0,9.0,8.0,200.0,8768.0,7279.0,9746.0,10682.0,7888.0,6625.0,10499.0,7428.0,10570.0,7921.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,16,16,30,30,104,77,16,16,58,58,15287,16741,425,459,21625,18254,625555,559242,38136,38465,34572,35049,1222,3467,81,77,13,13,43709,43697
402,8.0,7.0,4.0,8.0,9.0,6.0,6.0,4.0,6.0,61.0,1285.0,333.0,2273.0,1383.0,1085.0,1078.0,531.0,282.0,1039.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,80.0,0.0,0.0,0.0,12.0,72.0,0.0,4.0,6.0,4.0,7.0,4.0,4.0,2.0,10.0,3.0,4.0,12.0,10.0,11.0,11.0,10.0,9.0,12.0,11.0,12.0,11.0,3631.0,5583.0,779.0,12699.0,780.0,6978.0,0.0,6652.0,586.0,199.0,112.0,36.0,10.0,99.0,121.0,11.0,116.0,13.0,109.0,125.0,13175.0,1267.0,7314.0,1173.0,5232.0,837.0,7621.0,5334.0,5794.0,8702.0,0.0,1.0,88093.0,116290.0,451640.0,91245.0,20839.0,150318.0,91823.0,370587.0,54131.0,43237.0,1200418.0,18423.0,6850.0,9028.0,15476.0,6060.0,8165.0,7885.0,13023.0,6786.0,9830.0,8521.0,7070.0,8133.0,7558.0,7033.0,6260.0,8103.0,9181.0,7147.0,7404.0,3.0,3.0,1616.0,0.0,934.0,1603.0,48.0,350.0,264.0,1036.0,406.0,927.0,5.0,11.0,4.0,6.0,6.0,14.0,5.0,276.0,10.0,4.0,100.0,9846.0,6686.0,8282.0,7806.0,6679.0,5711.0,9024.0,7309.0,8771.0,8298.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,23,23,30,30,91,92,23,23,53,56,24867,13020,353,399,27731,28718,802135,676068,57152,44374,37505,38905,4551,2633,35,306,31,29,38324,40088
